#bitsize(pq) p q pq mean
26 4561 7541 34394501 0.270403369970154
26 4567 12161 55539287 0.22068261000094935
26 4567 13477 61549459 0.15097789000719786
26 4567 13709 62609003 0.1606871280237101
26 4583 14081 64533223 0.051811777986586094
26 4637 8623 39984851 0.19143178401282057
26 4639 11213 52017107 0.041796036006417125
26 4657 10531 49042867 0.18537032802123576
26 4679 9679 45288041 0.13359304500045255
26 4723 7699 36362377 0.24992053594905883
26 4751 8171 38820421 0.04042320902226493
26 4799 10321 49530479 0.173384781985078
26 4801 9629 46228829 0.20815766899613664
26 4813 12763 61428319 0.1030430980026722
26 4817 11699 56354083 0.16259023000020534
26 4877 10903 53173931 0.15843560197390616
26 4877 12721 62040317 0.10415164101868868
26 4943 11369 56196967 0.21306389500387013
26 4951 10723 53089573 0.19502706703497097
26 4973 8713 43329749 0.041102536022663116
26 4973 10613 52778449 0.2043512969976291
26 4987 9719 48468653 0.22853749396745116
26 4993 8951 44692343 0.08363440801622346
26 5009 7529 37712761 0.10460624797269702
26 5009 12503 62627527 0.10831317701376975
26 5021 11161 56039381 0.21759089396800846
26 5059 8419 42591721 0.2649047939921729
26 5077 8963 45505151 0.05199528904631734
26 5081 7129 36222449 0.16231719398638234
26 5101 11437 58340137 0.04730388097232208
26 5171 12721 65780291 0.16480309900362045
26 5209 8387 43687883 0.09320515702711418
26 5231 10847 56740657 0.11993004003306851
26 5273 9941 52418893 0.16143482096958905
26 5303 10891 57754973 0.15855246497085318
26 5303 12511 66345833 0.03612360201077536
26 5351 9467 50657917 0.04592010099440813
26 5387 11171 60178177 0.12388444202952087
26 5441 9431 51314071 0.12230931699741632
26 5557 7727 42938939 0.04170788102783263
26 5563 6529 36320827 0.2631344849942252
26 5573 7213 40198049 0.06264378200285137
26 5623 10433 58664759 0.07988362800097093
26 5641 7757 43757237 0.14394621399696916
26 5641 9403 53042323 0.22220326401293278
26 5647 8963 50614061 0.04666057298891246
26 5683 8839 50232037 0.19189842598279938
26 5683 9551 54278333 0.04008027899544686
26 5813 10663 61984019 0.17435707000549883
26 5821 10457 60870197 0.10494033998111263
26 5851 8329 48732979 0.09754696098389104
26 6151 8171 50259821 0.08065674302633852
26 6197 10253 63537841 0.11960127099882811
26 6287 7537 47385119 0.07903105701552704
26 6311 10211 64441621 0.06644233601400629
26 6317 8923 56366591 0.12092424399452284
26 6361 8647 55003567 0.0521604809910059
26 6367 8087 51489929 0.1948574369889684
26 6367 9497 60467399 0.14215678698383272
26 6389 7283 46531087 0.0701182380435057
26 6397 8713 55737061 0.17067729297559708
26 6397 9733 62262001 0.06986309896456078
26 6481 9377 60772337 0.13065039500361308
26 6679 8093 54053147 0.21965135500067845
26 6733 9041 60873053 0.1928069799905643
26 6763 7247 49011461 0.08850653999252245
26 6883 9181 63192823 0.17836124100722373
26 6911 7211 49835221 0.08925120194908231
26 7207 7537 54319159 0.022564876009710133
26 7229 7393 53443997 0.15245885599870235
26 7331 8663 63508453 0.06353654398117214
26 7411 8821 65372431 0.09006697399308905
26 7577 8693 65866861 0.049281864950899035
26 7591 8447 64121177 0.10483971901703626
27 4483 15647 70145501 0.11618885101052001
27 4493 15227 68414911 0.1378058470436372
27 4493 15913 71497109 0.0878602130105719
27 4967 13933 69205211 0.26497420499799773
27 5171 15739 81386369 0.11713151499861851
27 5279 13337 70406023 0.10959825397003442
27 5347 14533 77707951 0.5896593590150587
27 5413 13163 71251319 0.1983847200172022
27 5437 13693 74448841 0.32687671296298504
27 5437 14341 77972017 0.30628279299708083
27 5477 13499 73934023 0.19550531398272142
27 5653 12953 73223309 0.2583669890300371
27 5717 13151 75184267 0.3203957370133139
27 5743 14657 84175151 0.22593133302871138
27 5783 12653 73172299 0.19513801200082526
27 5813 16363 95118119 0.08632511098403484
27 5851 15121 88472971 0.4484321379568428
27 5857 11939 69926723 0.5036084370221943
27 5861 11743 68825723 0.3349181639496237
27 5869 15803 92747807 0.27392371697351336
27 5881 15569 91561289 0.3803543859976344
27 6037 14779 89220823 0.1029245899990201
27 6043 11369 68702867 0.03966444300021976
27 6263 13063 81813569 0.0605418739723973
27 6329 14767 93460343 0.17914385796757415
27 6491 13841 89841931 0.0658802890102379
27 6553 12097 79271641 0.10283729695947841
27 6571 10631 69856301 0.2998786550015211
27 6577 13009 85560193 0.0922264180262573
27 6581 13103 86230843 0.10146208998048678
27 6607 13759 90905713 0.10998443100834265
27 6619 11027 72987713 0.17481125897029415
27 6619 12757 84438583 0.3010448639979586
27 6653 12437 82743361 0.1957449119654484
27 6659 14717 98000503 0.13595389301190153
27 6701 11807 79118707 0.04229261999716982
27 6733 11677 78621241 0.041014418995473534
27 6763 10739 72627857 0.03845513501437381
27 6823 13669 93263587 0.4065940959844738
27 6871 12073 82953583 0.027247294958215207
27 6907 11447 79064429 0.06510255596367642
27 7043 11831 83325733 0.4273636029683985
27 7193 9629 69261397 0.13789631298277527
27 7247 11789 85434883 0.277057750034146
27 7433 14281 106150673 0.01696433499455452
27 7477 9109 68107993 0.05686928698560223
27 7549 11887 89734963 0.18461288895923644
27 7559 14783 111744697 0.14754752401495352
27 7589 14683 111429287 0.1764935060054995
27 7673 13907 106708411 0.07365256699267775
27 7673 14737 113077001 0.08416238700738177
27 7691 12401 95376091 0.11476764199323952
27 7759 13109 101712731 0.0808433840284124
27 7853 16187 127116511 0.1471962520154193
27 7927 12197 96685619 0.34837876696838066
27 7949 10567 83997083 0.13668546098051593
27 7951 13397 106519547 0.09052917803637683
27 8009 13249 106111241 0.05342192604439333
27 8011 10103 80935133 0.14919718098826706
27 8093 13759 111351587 0.14797962200827897
27 8123 9661 78476303 0.19059690600261092
27 8161 15619 127466659 0.09711548901395872
27 8291 10639 88207949 0.12779268296435475
27 8293 10883 90252719 0.045505840971600264
27 8389 11059 92773951 0.047446690034121275
27 8521 10163 86598923 0.07024964300217107
27 8527 10301 87836627 0.15206977998604998
27 8543 9013 76998059 0.12246672000037506
27 8543 9479 80979097 0.3389030849793926
27 8597 15377 132196069 0.0759250579867512
27 8623 15187 130957501 0.06761568097863346
27 8677 12829 111317233 0.04388514201855287
27 8731 12923 112830713 0.16217009403044358
27 8893 11971 106458103 0.4044526490033604
27 8951 13619 121903669 0.01855913898907602
27 9133 9839 89859587 0.09451518603600562
27 9161 9931 90977891 0.2655834750039503
27 9203 13723 126292769 0.19397641101386398
27 9319 11393 106171367 0.10577238898258656
27 9337 13267 123873979 0.1889136300305836
27 9437 13399 126446363 0.027906898991204798
27 9437 13463 127050331 0.22574636596255004
27 9461 9749 92235289 0.33092067000688985
27 9461 10007 94676227 0.0823581800214015
27 9587 11831 113423797 0.07075819105375558
27 9689 10627 102965003 0.15491568896686658
27 9721 11257 109429297 0.047115238034166396
27 9769 11443 111786667 0.054549073975067586
27 9787 12647 123776189 0.15143110801000148
27 9803 11071 108529013 0.12424047599779442
27 9829 12809 125899661 0.23740714299492538
27 10009 12569 125803121 0.0271156009985134
27 10093 11491 115978663 0.024818064004648477
27 10103 12637 127671611 0.09446385595947504
27 10177 12853 130804981 0.09449180099181831
27 10211 12451 127137161 0.29291639698203653
27 10223 13001 132909223 0.06881325994618237
27 10271 12763 131088773 0.030335546005517244
27 10613 10651 113039063 0.03478921402711421
27 10627 11071 117651517 0.10125829401658848
28 8219 25819 212206361 0.7354965319973417
28 8221 29297 240850637 0.26978303596843034
28 8233 16987 139853971 0.8813447240390815
28 8287 16693 138334891 0.20326679496793076
28 8431 21179 178560149 0.32857576495734975
28 8513 24763 210807419 0.5806325380108319
28 8537 26317 224668229 0.1260006710072048
28 8647 20507 177324029 0.6000829799450003
28 8693 15767 137062531 0.09399403299903497
28 8699 21269 185019031 0.19987206195946783
28 8699 29287 254767613 0.039795589982531965
28 8713 28607 249252791 0.13091736397473142
28 8719 18043 157316917 0.09962185798212886
28 8719 18169 158415511 0.01687814202159643
28 8747 19441 170050427 0.24673328700009733
28 8783 26437 232196171 0.613233613956254
28 8831 26981 238269211 0.2220713670249097
28 8839 15803 139682717 0.2831338280229829
28 8867 27109 240375503 0.4683510069735348
28 8969 24907 223390883 0.4215775260236114
28 8971 25561 229307731 0.13698627101257443
28 8999 27541 247841459 0.037246165971737355
28 9043 23293 210638599 0.3166819619946182
28 9091 21647 196792877 0.4584781700395979
28 9091 25253 229575023 0.11375986196799204
28 9127 24821 226541267 0.2699265659903176
28 9199 21317 196095083 0.3191630140063353
28 9221 19069 175835249 0.18856182298623025
28 9319 17749 165402931 0.2062813959782943
28 9413 23609 222231517 0.3992708000005223
28 9461 20357 192597577 0.07456139603164047
28 9521 16831 160247951 0.3007505970308557
28 9539 18199 173600261 0.08889998903032392
28 9551 27541 263044091 0.37879016099032015
28 9587 20887 200243669 0.2837234580074437
28 9629 17027 163952983 0.58910661295522
28 9677 27017 261443509 0.28142094402574
28 9719 25741 250176779 0.37429045501630753
28 9851 22073 217441123 0.32640900200931355
28 9901 25673 254188373 0.32957152801100165
28 10039 17431 174989809 0.22520401800284162
28 10159 25447 258516073 0.26349389902316034
28 10177 24749 251870573 0.0945606809691526
28 10301 13697 141092797 0.2581004399689846
28 10459 13649 142754891 0.24846552702365443
28 10559 13633 143950847 0.4731883759959601
28 10687 15809 168950783 0.10007882298668846
28 10733 14431 154887923 0.12943345704115927
28 10753 15121 162596113 0.0582393579534255
28 10799 23873 257804527 0.17870008799945936
28 10861 14303 155344883 0.06029610801488161
28 10909 15077 164474993 0.43020898901158944
28 11087 15331 169974797 0.05475831200601533
28 11087 22709 251774683 0.43437066703336313
28 11197 15077 168817169 0.3220148279797286
28 11239 19661 220969979 0.3930924650048837
28 11279 16937 191032423 0.5616876350250095
28 11287 13001 146742287 0.041145655035506934
28 11321 18253 206642213 0.6536128229927272
28 11321 21059 238408939 0.48450521199265495
28 11437 17939 205168343 0.04601367702707648
28 11483 18481 212217323 0.1137469940003939
28 11551 21187 244731037 0.039313406974542886
28 11579 21863 253151677 0.29988985700765625
28 11701 21383 250202483 0.5211701799998991
28 11731 13009 152608579 0.36961510602850467
28 11789 12721 149967869 0.2784990500076674
28 11789 22549 265830161 0.045601926976814866
28 11939 22013 262813207 0.04325161501765251
28 12041 18583 223757903 0.587121365009807
28 12049 19891 239666659 0.25219514197669923
28 12101 14737 178332437 0.019537900981958956
28 12119 19469 235944811 0.18928457499714568
28 12211 20359 248603749 0.09346473397454247
28 12241 15569 190580129 0.15543435601284727
28 12487 16651 207921037 0.5184235390042886
28 12497 17891 223583827 0.6413094129529782
28 12541 12919 162017179 0.13144667801680043
28 12553 18061 226719733 0.18989989504916593
28 12613 14869 187542697 0.5003159120096825
28 12619 14107 178016233 0.050632920989301056
28 12721 15217 193575457 0.4084532539709471
28 12799 19889 254559311 0.08995307295117527
28 12899 16633 214549067 0.02440466801635921
28 12911 13679 176609569 0.0879757180227898
28 12941 16981 219751121 0.4518058229587041
28 13121 13829 181450309 0.18344091100152582
28 13187 16607 218996509 0.5294689540169202
28 13711 16361 224325671 0.534208198019769
28 13751 14327 197010577 0.08826724498067051
28 13901 18257 253790557 0.14975190995028242
28 13907 15443 214765801 0.03580453002359718
28 13913 16067 223540171 0.042960282997228205
28 14143 18919 267571417 0.03376147901872173
28 14389 14629 210496681 0.14058380597271025
28 14629 17489 255846581 0.39364219596609473
28 15083 17597 265415551 0.3029264350188896
28 15121 15427 233271667 0.3220806550234556
28 15233 16087 245053271 0.1334061810048297
28 15443 15923 245898889 0.060568130982574075
29 8893 31319 278519867 0.1372570029925555
29 9109 32189 293209601 0.6624831689987332
29 9157 29881 273620317 0.17081917100585997
29 9371 28837 270231527 0.19510371499927714
29 9859 32569 321097771 0.3227142479736358
29 9907 30119 298388933 0.3583796879975125
29 10193 27689 282233977 0.15129166399128735
29 10343 29339 303453277 0.6648963469779119
29 10657 28277 301347989 0.17873563297325745
29 10711 30841 330337951 0.15776715299580246
29 10903 30593 333555479 0.08502510597463697
29 11027 27431 302481637 0.037308247992768884
29 11261 30071 338629531 0.1822327149566263
29 11321 29423 333097783 0.5046680360101163
29 11411 32401 369727811 0.0663282810128294
29 11801 27647 326262247 0.03221740503795445
29 11909 32561 387768949 0.5957392189884558
29 12157 23227 282370639 0.12242503697052598
29 12413 28027 347899151 0.12497551698470488
29 12473 29573 368864029 0.6100464630289935
29 12547 32377 406234219 0.6423600490088575
29 12589 29581 372395209 1.1263282409636304
29 12613 28723 362283199 0.2962896919925697
29 12671 28513 361288223 0.0728516670060344
29 12841 31573 405428893 0.102338265045546
29 12853 22921 294603613 0.6315515810274519
29 13001 25457 330966457 0.21484421100467443
29 13159 27697 364464823 0.8286207350320183
29 13217 30323 400779091 0.28310951200546697
29 13411 22051 295725961 0.09112185297999531
29 13463 27259 366987917 0.4754637849982828
29 13711 23333 319918763 0.5881578219705261
29 13721 22679 311178559 0.6409819970140234
29 13799 23087 318577513 0.5784762739785947
29 13831 21569 298320839 1.1279553630156443
29 14071 26479 372586009 0.37489200400887057
29 14087 29173 410960051 0.6822674790164456
29 14323 24677 353448671 0.18527978501515463
29 14437 25367 366223379 0.8362168690073304
29 14479 19681 284961199 0.3226404119632207
29 14563 21617 314808371 0.21508421702310443
29 14653 22123 324168319 0.7989709039684385
29 14653 27073 396700669 0.6633154849987477
29 14947 21859 326726473 0.10438923398032784
29 15227 22247 338755069 0.9289832719950937
29 15289 22367 341969063 0.23666210897499695
29 15377 29101 447486077 0.763731941988226
29 15497 21799 337819103 0.03781993401935324
29 15727 31181 490383587 0.14009485999122262
29 15749 30893 486533857 0.4656364760012366
29 15767 21521 339321607 0.36440221301745623
29 15923 31379 499647817 0.11205612198682502
29 15971 29947 478283537 0.13341021997621283
29 16001 24889 398248889 0.1182753469911404
29 16057 19447 312260479 0.02361284097423777
29 16057 24919 400124383 0.242529392009601
29 16097 26987 434409739 0.478256115980912
29 16139 28001 451908139 0.049730561033356935
29 16193 26959 436547087 0.8803227010066621
29 16217 26861 435604837 0.11711940803797916
29 16253 29387 477626911 0.09534488804638386
29 16319 31247 509919793 0.06860981497447938
29 16333 22573 368684809 0.05678344902116805
29 16487 25913 427227631 0.16237348300637677
29 16661 21751 362393411 0.2375253139762208
29 16759 28661 480329699 0.5697823889786378
29 16921 26687 451570727 0.23588587198173627
29 16943 19993 338741399 0.4410216439864598
29 16963 20563 348810169 0.6720577349769883
29 17077 20219 345279863 0.45719381200615317
29 17107 30181 516306367 0.5772820090060122
29 17137 29251 501274387 0.8162467729998752
29 17203 23371 402051313 0.15677850402425975
29 17293 30971 535581503 0.1719583939993754
29 17483 30119 526570477 0.5933896790375002
29 17489 20411 356967979 0.4045176770305261
29 17489 21817 381557513 0.08347673999378458
29 17551 20063 352125713 0.13135055202292278
29 17783 24859 442067597 0.3101492919959128
29 17957 19777 355135589 1.0652333490434103
29 17971 21059 378451289 1.2202269500121474
29 18131 24421 442777151 0.19435733696445823
29 18401 22051 405760451 0.38203663897002116
29 18433 21221 391166693 0.749377611966338
29 18541 25633 475261453 1.017812591046095
29 18593 27107 504000451 0.623912354989443
29 18749 19157 359174593 0.3631052090204321
29 18859 22871 431324189 0.5675324369804002
29 19031 20333 386957323 0.6667306380113587
29 19571 22741 445064111 0.0768783229868859
29 19603 24509 480449927 0.36766425700625405
29 19699 22073 434816027 0.28142698598094285
29 19739 20233 399379187 0.37801841396139935
29 20063 22469 450795547 0.6135955820209347
29 20369 20717 421984573 0.8954253789852373
29 20543 23869 490340867 0.4200885329628363
29 20693 25561 528933773 0.7027162490412593
29 20731 21191 439310621 0.5437213660334237
29 20807 23357 485989099 0.5882803430431522
29 21767 22637 492739579 0.025593542028218508
30 16937 47507 804626059 0.3173257810412906
30 17383 51169 889470727 1.0704682960058562
30 17449 46471 810872479 0.7666327769984491
30 18719 31277 585474163 0.06975760398199782
30 19753 34939 690150067 1.497586870973464
30 19913 45707 910163491 0.2851810859865509
30 21211 46181 979545191 0.6913825090159662
30 21893 45833 1003421869 0.6603368910145946
30 22769 29033 661052377 1.1448673710110597
30 23417 32141 752645797 0.34993228496750817
30 24103 24251 584521853 0.25303598202299327
30 25633 35923 920814259 0.33696581702679396
30 25933 38891 1008560303 1.0138389660278335
30 26981 32381 873671761 0.31491705897497013
31 17497 62057 1085811329 1.29426982699988
31 18199 61781 1124352419 0.44107298699964304
31 18587 60539 1125238393 0.8986768770009803
31 19433 63317 1230439261 1.1514672029989015
31 20327 60659 1233015493 0.22754497200003243
31 20347 60089 1222630883 1.1672594409901649
31 20483 61261 1254809063 0.4615139300003648
31 20521 53939 1106882219 0.6590408639985981
31 21517 56333 1212117161 0.9735200380000606
31 21991 57593 1266527663 1.3518945100004203
31 22003 52267 1150030801 1.0776077029986482
31 22093 54959 1214209187 0.5217498910005816
31 22193 51431 1141408183 0.4588329920079559
31 22453 57077 1281549881 0.3697320089995628
31 22511 55663 1253029793 1.5805623320011364
31 22901 49171 1126065071 2.4878535619936883
31 22963 53479 1228038277 0.99466939299964
31 23581 62473 1473175813 1.8525896999999532
31 24181 48779 1179524999 0.8538220650007133
31 25439 49783 1266429737 0.7300024079995637
31 25759 61151 1575188609 0.5677031369996257
31 25793 64969 1675745417 1.0054778249996161
31 26449 51593 1364583257 1.2097885750008572
31 26501 56983 1510106483 1.1231426499998634
31 26641 44623 1188801343 0.1633767439998337
31 27241 46933 1278501853 0.09257242799503729
31 27253 61223 1668510419 0.25430360099926475
31 27367 57571 1575545557 0.7025604610007576
31 27457 42829 1175955853 0.153710784001305
31 27617 58237 1608331229 0.1852844549994188
31 27763 41617 1155412771 1.1825472729997273
31 27809 54499 1515562691 0.873538385001666
31 27941 48271 1348740011 0.8026991530005034
31 27947 55337 1546503139 0.7399829760015564
31 28123 41491 1166851393 0.49182990200097265
31 28879 39103 1129255537 0.2320375339477323
31 29059 65327 1898337293 0.45085850800023763
31 29173 55681 1624381813 1.6484379839967005
31 29207 65071 1900528697 0.2610149909996835
31 29209 43889 1281953801 0.10399714699997276
31 29303 64013 1875772939 0.30235598600120284
31 29339 48299 1417044361 0.06019712799934496
31 29401 39181 1151960581 0.8119027930006268
31 29501 52183 1539450683 0.42720773000110057
31 29921 56963 1704389923 0.06504022199987958
31 30241 42299 1279164059 1.9405165939824656
31 30553 45319 1384631407 0.07716812499893422
31 30839 60937 1879236143 0.34502334000171686
31 30911 54311 1678807321 1.099085539999578
31 30949 62053 1920478297 0.9677997979997599
31 31019 36833 1142522827 1.3723562190007215
31 32051 56671 1816362221 1.247516457000529
31 32059 56207 1801940213 0.03114820900009363
31 32939 44129 1453565131 0.5497430609993899
31 33071 56101 1855316171 2.2850082059994747
31 33113 60589 2006283557 0.13675277400761843
31 33457 36997 1237808629 0.7213793299997633
31 33487 38803 1299396061 0.1282432729985885
31 33703 56713 1911398239 1.021663138999429
31 33721 50153 1691209313 0.43380861500008905
31 34183 48239 1648953737 1.7684852370002773
31 34351 42697 1466684647 0.06908901699898706
31 34651 55441 1921086091 1.3579991480219178
31 34721 36457 1265823497 0.790831344000253
31 34807 50539 1759110973 0.7307641609986604
31 35171 51577 1814014667 2.015270119998604
31 35279 42569 1501791751 0.9577925610010425
31 35323 38959 1376148757 1.68583500800014
31 35353 46819 1655192107 1.6580351080010587
31 35963 37253 1339729639 0.8387085479989764
31 36209 36721 1329630689 0.7910349379999388
31 36353 40423 1469497319 2.065636673998597
31 37253 43717 1628589401 1.5189231360000122
31 37549 50989 1914585961 0.8997754499996518
31 37643 51413 1935339559 0.21518495999953302
31 37717 55243 2083600231 0.11162625998258591
31 38459 52783 2029981397 0.056409128999803215
31 38543 55529 2140254247 1.229195845000504
31 38861 40177 1561318397 1.0738069290000567
31 38971 48397 1886079487 0.11657207999996899
31 39659 46237 1833713183 0.17299388199899113
31 39703 52363 2078968189 1.2800033479998092
31 39847 51659 2058456173 0.29252559800079325
31 39857 46447 1851238079 0.2367153170016536
31 40127 51383 2061845641 0.12833006999971985
31 40193 42307 1700445251 0.1533746260101907
31 40583 43487 1764832921 0.08929209300004004
31 40637 42457 1725325109 1.0754890569951385
31 40819 47563 1941474097 0.05959354700098629
31 40993 41491 1700840563 0.19866271300088556
31 41183 43573 1794466859 0.26285554799869715
31 41183 47609 1960681447 0.6179975330014713
31 41953 42089 1765759817 0.4431580469990877
31 42533 44563 1895398079 0.4022191429994564
31 42787 45823 1960628701 1.4491344310008571
31 42839 46327 1984602353 1.0884220189764164
31 43291 43661 1890128351 0.9482324450000306
31 44389 45589 2023650121 0.11475862500083167
31 44887 46751 2098512137 1.0851813049994234
31 45127 46027 2077060429 0.5661261519999243
32 32887 100733 3312806171 0.5456056110015197
32 32939 73453 2419468367 3.1838603550004336
32 33073 87559 2895838807 1.3175838379993365
32 33151 69677 2309862227 1.765605725999194
32 33181 104659 3472690279 1.700318402999983
32 33317 74317 2476019489 0.7027072540367953
32 33601 80651 2709954251 2.441363560999889
32 34159 101209 3457198231 2.1030951740012824
32 34631 123269 4268928739 0.18100770599994576
32 34819 97301 3387923519 1.1481351290003659
32 34847 90971 3170066437 0.5507820099992387
32 34981 78713 2753459453 0.7261386610007321
32 35729 110923 3963167867 0.3110132609726861
32 35993 73327 2639258711 0.9796671790008986
32 36011 113159 4074968749 1.6327470169999287
32 36151 69557 2514555107 0.5535543949808925
32 36583 76631 2803391873 3.17834734400094
32 36943 82571 3050420453 2.6490648279996094
32 37019 85103 3150427957 0.4782035869993706
32 37123 98773 3666750079 2.6603045819992985
32 37139 82721 3072175219 2.8972284359988407
32 37799 108803 4112644597 1.7332004620002408
32 37967 97463 3700377721 1.8941920830002346
32 38177 103177 3938988329 2.4257148269989557
32 38183 106019 4048123477 2.2409507340016717
32 38791 62659 2430605269 2.107780937978532
32 39043 56299 2198081857 0.1579513489996316
32 39043 89897 3509848571 0.5448935629992775
32 39163 68209 2671269067 2.2115799950006476
32 39163 83873 3284718299 3.9332836079993285
32 39191 98387 3855884917 0.9887769630004186
32 39671 61231 2429095001 1.3425061109992384
32 39769 97213 3866063797 0.7587590399998589
32 39839 72089 2871953671 3.741622797999298
32 40009 58661 2346967949 3.3215982719993917
32 40129 87313 3503783377 2.0560818950179964
32 40253 74687 3006375811 2.6640314280011808
32 40697 104707 4261260779 0.6437722439877689
32 40853 68053 2780169209 3.4058774629993422
32 40883 62467 2553838361 0.3888459709996823
32 41047 88817 3645671399 1.4321658990011201
32 41491 90911 3771988301 2.4393564370002423
32 41593 59659 2481396787 1.591707674000645
32 41627 60899 2535042673 0.8796502180011885
32 41737 79411 3314376907 0.7266741200000979
32 41813 57041 2385055333 2.856357965967618
32 42403 68059 2885905777 0.1970233530009864
32 42509 81553 3466736477 1.7063502310011245
32 42533 78697 3347219501 2.9789076820015907
32 42821 76561 3278418581 2.377435651000269
32 43013 71777 3087344101 0.5168314870006725
32 43051 72977 3141732827 1.315397333999499
32 43541 56299 2451314759 0.6893575789999886
32 43573 72869 3175120937 1.3039905129990075
32 44071 78707 3468696197 0.07905669100000523
32 44189 77647 3431143283 0.11832440196303651
32 44201 56099 2479631899 0.6985180659994512
32 45013 73181 3294096353 0.3364816729990707
32 45247 61331 2775043757 2.3952865789997304
32 45263 87337 3953134631 0.43506556499960425
32 45289 67369 3051074641 2.597280772999511
32 45337 75583 3426706471 2.516558793000513
32 45641 58631 2675977471 4.225181531975977
32 46199 72559 3352153241 2.799589547001233
32 47441 76679 3637728439 1.3019771990002482
32 47701 49367 2354855267 1.872843231947627
32 47791 89087 4257556817 0.3212541169996257
32 48121 58481 2814164201 0.5814642650002497
32 48187 77933 3755357471 1.098584810999455
32 48857 50539 2469183923 0.3689054690003104
32 49123 81839 4020177197 1.0385695910008508
32 49459 50923 2518600657 0.06400950999886845
32 49459 82567 4083681253 0.48711377900144726
32 49537 60449 2994462113 0.09629715900155134
32 49613 65837 3266371081 0.8432031909997022
32 49807 60343 3005503801 1.471443624002859
32 50047 72977 3652279919 1.880390685000748
32 50341 50891 2561903831 0.9077062699998351
32 50587 82729 4185011923 0.6455410500002472
32 50857 61493 3127349501 1.8434603619989502
32 50873 77747 3955223131 1.8288667969991366
32 50893 83389 4243916377 1.02850078299889
32 51241 73291 3755504131 2.3655876489992806
32 51503 62143 3200550929 0.06578194299981988
32 51581 65003 3352919743 0.7415275870007463
32 52147 57901 3019363447 0.1066873770323582
32 52369 64333 3369054877 0.7432519850008248
32 52967 64067 3393436789 2.3028483749949373
32 53087 58937 3128788519 1.2322411929999362
32 54941 67523 3709781143 3.1718991079997068
32 55147 56597 3121154759 0.3980482839997421
32 56123 66137 3711806851 2.135384294000687
32 57527 58417 3360554759 0.8478907629996684
32 57947 66067 3828384449 0.9440849540005729
32 58363 64439 3760853357 0.8709231039993028
32 60037 63809 3830900933 0.6782027430017479
32 60397 65809 3974666173 1.0241460649995133
32 61027 65617 4004408659 0.39214351500049816
32 61837 64577 3993247949 1.5809889960000874
32 61871 65479 4051251209 0.6291446750001342
33 36847 130927 4824267169 0.2004228490004607
33 37423 128021 4790929883 2.3247339320005267
33 38219 115327 4407682613 4.471897323001031
33 38371 115571 4434574841 1.3691888250014017
33 39023 124909 4874323907 2.0405729100002645
33 39163 111317 4359507671 1.939769416989293
33 39541 119489 4724714549 1.4150071759995626
33 40883 126001 5151298883 1.3500378459993954
33 42697 102701 4385024597 3.879928223999741
33 42839 127609 5466641951 0.9624642999988282
33 43853 109943 4821330379 0.5893518360007874
33 43987 115769 5092331003 1.6715909590002411
33 44053 112153 4940676109 2.348901110002771
33 44879 110183 4944902857 2.19778302099985
33 46817 101839 4767796463 1.3130829120000271
33 47543 113117 5377921531 0.8943549770046957
33 47917 101293 4853656681 4.109498448000522
33 48563 103889 5045161507 1.899230200000602
33 49121 130829 6426451309 0.16642799500004912
33 49559 114319 5665535321 1.1568173150008079
33 49711 129919 6458403409 0.12060641000061878
33 49787 112339 5593021793 0.15044184900034452
33 49807 127583 6354526481 2.9326312170014717
33 50497 100913 5095803761 1.0042128179993597
33 51193 113149 5792436757 0.6674017649984307
33 52051 85601 4455617651 5.1164777840022
33 52387 95467 5001229729 0.8282573350006714
33 53569 110951 5943534119 3.474366050999379
33 53923 128591 6934012493 0.13938773100016988
33 54083 98873 5347348459 0.7753530999998475
33 54367 100357 5456109019 1.4080547880002996
33 54493 119069 6488427017 1.2501448769999115
33 54667 81677 4465036559 2.208037444999718
33 54673 95063 5197379399 0.11210206499890774
33 54751 126323 6916310573 2.229573678001543
33 55207 123863 6838104641 1.3336494130198844
33 56113 98251 5513158363 1.9543777190010587
33 56443 103231 5826667333 4.572994549002033
33 57367 78017 4475601239 0.681808428000295
33 58427 100459 5869517993 1.224398336999002
33 58439 111857 6536811223 3.554663397000695
33 58771 79613 4678935623 1.4797339189990453
33 59387 86209 5119693883 1.846624174999306
33 59513 112207 6677775191 0.1077404950010532
33 59879 90439 5415396881 4.852181280999503
33 60013 81293 4878636809 0.49817780702142045
33 60647 95891 5815501477 1.4647878889991262
33 60757 116411 7072783127 0.11254248099976394
33 61283 114217 6999560411 3.0361837909986207
33 61543 94841 5836799663 2.0397539230016264
33 61651 102881 6342716531 0.10286343799998576
33 61651 107467 6625448017 2.9324981800000387
33 61843 116447 7201431821 2.3649827459994412
33 61933 72383 4482896339 0.4349545479999506
33 62141 93949 5838084809 0.8138655760012625
33 62347 79967 4985702549 1.2450833159964532
33 62383 90659 5655580397 0.3156071430003067
33 64217 67433 4330344961 3.9860791730006895
33 64231 77659 4988115229 3.010881448000873
33 64663 84263 5448698369 1.2671577549990616
33 65413 103619 6778029647 0.8075414920003823
33 65809 117773 7750523357 0.892921306000062
33 65993 110771 7310110603 1.5145820709876716
33 66067 106591 7042147597 0.1355333920000703
33 66529 99679 6631544191 3.9475334729995666
33 66629 66821 4452216409 1.7562645869911648
33 67453 87473 5900316269 4.1189967279988196
33 68207 71987 4910017309 0.20331935600006545
