#bitsize(pq) p q pq median
32 48121 58481 2814164201 0.3823349419981241
32 48187 77933 3755357471 0.5489119199919514
32 48857 50539 2469183923 1.36462071898859
32 49123 81839 4020177197 0.2279515519621782
32 49459 50923 2518600657 0.6657011680072173
32 49459 82567 4083681253 0.6060851770453155
32 49537 60449 2994462113 0.9568623499944806
32 49613 65837 3266371081 0.5903629050008021
32 49807 60343 3005503801 0.4879188410122879
32 50047 72977 3652279919 0.6792350199539214
32 50341 50891 2561903831 0.7561281470116228
32 50587 82729 4185011923 0.5250900969840586
32 50857 61493 3127349501 0.9382009069668129
32 50873 77747 3955223131 0.5327531019574963
32 50893 83389 4243916377 0.5415636980324052
32 51241 73291 3755504131 1.1138008309644647
32 51503 62143 3200550929 0.7121281520230696
32 51581 65003 3352919743 0.32923565100645646
32 52147 57901 3019363447 1.0277434840099886
32 52369 64333 3369054877 0.9713037940091453
32 52967 64067 3393436789 0.5924958770046942
32 53087 58937 3128788519 0.43239928904222324
32 54941 67523 3709781143 0.7999832319910638
32 55147 56597 3121154759 0.6257285379688255
32 56123 66137 3711806851 1.3918913190136664
32 57527 58417 3360554759 0.9055472079780884
32 57947 66067 3828384449 0.7021984760067426
32 58363 64439 3760853357 0.36779538897098973
32 60037 63809 3830900933 1.321476879005786
32 60397 65809 3974666173 0.47736994101433083
32 61027 65617 4004408659 0.6883630719967186
32 61837 64577 3993247949 0.8877218329580501
32 61871 65479 4051251209 0.21339269197778776
33 36847 130927 4824267169 0.295119218993932
33 37423 128021 4790929883 0.975588706030976
33 38219 115327 4407682613 1.747103868983686
33 38371 115571 4434574841 1.0179828879772685
33 39023 124909 4874323907 0.4890138359623961
33 39163 111317 4359507671 2.4988486820366234
33 39541 119489 4724714549 0.9900658190017566
33 40883 126001 5151298883 0.964959145989269
33 42697 102701 4385024597 0.8034706570324488
33 42839 127609 5466641951 0.45359444100176916
33 43853 109943 4821330379 0.9789353390224278
33 43987 115769 5092331003 1.2748802209971473
33 44053 112153 4940676109 1.2497679570224136
33 44879 110183 4944902857 0.4035120200132951
33 46817 101839 4767796463 0.3861252089845948
33 47543 113117 5377921531 0.23833822802407667
33 47917 101293 4853656681 1.9242112700012513
33 48563 103889 5045161507 2.079709079989698
33 49121 130829 6426451309 0.4217733460245654
33 49559 114319 5665535321 0.352370306965895
33 49711 129919 6458403409 0.5196849190397188
33 49787 112339 5593021793 1.219126857991796
33 49807 127583 6354526481 0.9070043039973825
33 50497 100913 5095803761 1.068589658010751
33 51193 113149 5792436757 0.4826391779934056
33 52051 85601 4455617651 0.971597385010682
33 52387 95467 5001229729 1.3592759519815445
33 53569 110951 5943534119 0.9431161220418289
33 53923 128591 6934012493 1.4380650299717672
33 54083 98873 5347348459 1.0932526310207322
33 54367 100357 5456109019 0.8948084579897113
33 54493 119069 6488427017 0.26070730498759076
33 54667 81677 4465036559 1.138646590989083
33 54673 95063 5197379399 1.2149244580068626
33 54751 126323 6916310573 0.47893561399541795
33 55207 123863 6838104641 0.6946061940398067
33 56113 98251 5513158363 1.7079730690456927
33 56443 103231 5826667333 0.5040718870004639
33 57367 78017 4475601239 0.9197910339571536
33 58427 100459 5869517993 0.38009474403224885
33 58439 111857 6536811223 0.6076713090296835
33 58771 79613 4678935623 0.6126224409672432
33 59387 86209 5119693883 0.9122914189938456
33 59513 112207 6677775191 0.6834430930321105
33 59879 90439 5415396881 1.3519356310134754
33 60013 81293 4878636809 1.3501677100430243
33 60647 95891 5815501477 2.7440004959935322
33 60757 116411 7072783127 0.3218104069819674
33 61283 114217 6999560411 0.4314469399978407
33 61543 94841 5836799663 0.5091533290105872
33 61651 102881 6342716531 2.081167414027732
33 61651 107467 6625448017 0.9181891230400652
33 61843 116447 7201431821 0.8994361059740186
33 61933 72383 4482896339 1.2924057499621995
33 62141 93949 5838084809 2.1749853490036912
33 62347 79967 4985702549 1.676812547026202
33 62383 90659 5655580397 0.3417422429774888
33 64217 67433 4330344961 0.15123090503038839
33 64231 77659 4988115229 2.0305568559560925
33 64663 84263 5448698369 1.4557497870409861
33 65413 103619 6778029647 0.8073515910073183
33 65809 117773 7750523357 0.5896644130116329
33 65993 110771 7310110603 0.8382290299632587
33 66067 106591 7042147597 0.8362943890388124
33 66529 99679 6631544191 1.0661123539903201
33 66629 66821 4452216409 0.9858243059716187
33 67453 87473 5900316269 0.9522660869988613
33 68207 71987 4910017309 0.7575215310207568
33 68227 104761 7147528747 0.8762127709924243
33 68281 110977 7577620537 1.5609115100232884
33 69653 77719 5413361507 1.6252985280007124
33 70321 117259 8245770139 0.6457595669780858
33 70937 113779 8071140923 0.17018834495684132
33 70979 85853 6093760087 0.9488016850082204
33 71537 93419 6682915003 0.9650345550035127
33 71947 97213 6994183711 1.5369306299835443
33 72043 92927 6694739861 1.1172673369874246
33 73433 79259 5820226147 1.514398395025637
33 73571 108869 8009601199 0.6181075230124407
33 73597 91801 6756278197 0.3029095070087351
33 73999 94219 6972111781 0.7027221559546888
33 75289 97453 7337138917 1.424251361982897
33 75983 84499 6420487517 0.6131856130086817
33 76003 84719 6438898157 0.4080491430358961
33 76847 81463 6260187161 0.7295911519904621
33 77269 84319 6515244811 0.21217119897482917
33 77489 106103 8221815367 0.20217876398237422
33 77587 86131 6682645897 1.45834550895961
33 78137 86077 6725798549 1.099976511031855
33 79139 98887 7825818293 0.9390434399829246
33 79769 101531 8099026339 1.7717994300182909
33 80141 95419 7646974079 1.4595066089532338
33 82013 87973 7214929649 0.6891471550334245
33 82231 85361 7019320391 1.258071678050328
33 82591 87383 7217049353 1.355955704988446
33 83431 85661 7146782891 0.973680321010761
33 84631 90679 7674254449 0.5923871520208195
33 84871 92683 7866098893 0.8925035669817589
33 88069 94397 8313449393 0.6444609229802154
33 89459 93901 8400289559 0.571754582982976
34 65587 251561 16499131307 1.9222475329879671
34 66083 233183 15409432189 2.06074347498361
34 66301 154501 10243570801 2.209991634998005
34 66751 238031 15888807281 0.9863949010032229
34 66931 205847 13777545557 0.999172659998294
34 67181 151901 10204861081 2.8254071110277437
34 67213 227977 15323018101 2.9173031060490757
34 67547 131101 8855479247 2.9624460200429894
34 67939 154211 10476941129 1.285549018997699
34 68737 182593 12550895041 0.8919831870007329
34 68947 141619 9764205193 0.8471781630069017
34 69911 155719 10886471009 1.7688770290114917
34 70207 131311 9218951377 2.5585235729813576
34 70271 185467 13032951557 2.0721496200421825
34 70571 231041 16304794411 2.919045458023902
34 70949 168677 11967464473 2.641676731989719
34 71263 166081 11835430303 3.7425205289619043
34 71437 221401 15816223237 2.278462930000387
34 71821 233509 16770849889 0.4797714250162244
34 72379 166189 12028593631 1.6511445819633082
34 72559 127973 9285592907 1.1016788560082205
34 72739 170327 12389415653 1.9072202919633128
34 73019 168227 12283767313 2.467476046993397
34 73607 177481 13063843967 2.433351774001494
34 73727 150967 11130344009 3.6951764810364693
34 74357 151561 11269621277 2.0532689290121198
34 74861 185831 13911494491 1.9677433149772696
34 74887 184447 13812682489 1.6468819599831477
34 74923 134353 10066129819 1.6198795539676212
34 75703 153641 11631084623 3.0670932149514556
34 76603 180097 13795970491 2.3272415960091166
34 77267 120233 9290043211 2.4892011689953506
34 77267 204797 15824049799 1.9581447359523736
34 77359 186283 14410666597 2.594558095035609
34 77801 152461 11861618261 2.9605531899724156
34 78283 208309 16307053447 2.626116640982218
34 79601 214141 17045837741 1.5238055330119096
34 80897 199373 16128677581 2.257248371024616
34 80929 173209 14017631161 2.590932301012799
34 81049 121157 9819653693 3.1851819719886407
34 81331 126491 10287639521 0.7179521420039237
34 81439 145069 11814274291 3.231392858957406
34 81703 155461 12701630083 2.1970989420078695
34 82307 159707 13145004049 2.018137919018045
34 82471 160033 13198081543 2.4448324109544046
34 82493 117977 9732276661 2.2531493559945375
34 83117 123049 10227463733 1.2197859480511397
34 83203 158261 13167789983 2.3844870959874243
34 84431 103561 8743758791 2.3244405079749413
34 84761 130147 11031389867 1.5273708829772659
34 84967 128393 10909168031 1.0296582090086304
34 85243 126757 10805146951 1.7943364519742317
34 85571 137849 11795876779 1.9852185130002908
34 88817 124171 11028495707 2.9236408180440776
34 89867 154127 13850931109 1.8537690750090405
34 89867 164431 14776920677 2.1076999299693853
34 90599 100673 9120873127 1.1081854950170964
34 90631 123059 11152960229 1.5062002560007386
34 90793 121531 11034164083 0.7729854159988463
34 90847 170497 15489140959 2.3540742169716395
34 90907 145601 13236150107 1.2967483719694428
34 91081 160877 14652838037 3.2230130310053937
34 91309 126823 11580081307 2.581409698992502
34 91433 156899 14345746267 2.519441897980869
34 91753 152567 13998479951 1.5435657150228508
34 91943 99709 9167544587 1.8024172669975087
34 92189 158573 14618686297 2.563418991980143
34 92461 171439 15851421379 3.3230737679987215
34 92593 146777 13590522761 1.518267433042638
34 93529 150967 14119792543 1.1889729560352862
34 93703 133321 12492577663 2.5364857689710334
34 94597 155137 14675494789 2.924932107969653
34 94723 115613 10951210199 0.8715969260083511
34 95003 120847 11480827541 1.4095300819608383
34 95063 170299 16189133837 3.049678881012369
34 95191 109913 10462728383 1.994555619021412
34 96001 111829 10735695829 1.8640239399974234
34 96263 160001 15402176263 1.1243374129990116
34 97303 167269 16275775507 2.371720929048024
34 97849 105137 10287550313 0.4629527190118097
34 98101 132383 12986904683 1.5758911870070733
34 98227 137507 13506900089 1.123269940027967
34 98939 137363 13590557857 2.1236844749655575
34 100297 153077 15353163869 1.2081560590304434
34 103141 115637 11926915817 1.9838256579823792
34 103903 154643 16067871629 2.7052265299716964
34 104047 108863 11326868561 1.5328666280256584
34 104701 112459 11774569759 0.6313422590028495
34 108089 130783 14136203687 0.7166297030053101
34 109049 131779 14370368171 2.4247301970026456
34 109363 154073 16849885499 1.106261846027337
34 109751 120721 13249250471 2.145179059007205
34 113749 149717 17030159033 1.792647975962609
34 114553 134263 15380229439 1.7168156150146388
34 117503 135389 15908613667 2.791198728955351
34 118901 132851 15796116751 2.2513106749975123
34 119233 126097 15034923601 0.7496771469595842
34 124153 133153 16531344409 1.520905732002575
34 125821 132367 16654548307 0.8124084320152178
34 130279 130483 16999194757 1.811871429963503
35 69847 262079 18305431913 2.165259129018523
35 73637 255947 18847169239 2.1807078840211034
35 73643 260171 19159772953 0.5895476069999859
35 75937 228421 17345605477 3.0414957369794138
35 76961 258691 19909118051 3.278606724983547
35 77383 238079 18423267257 0.6641593470121734
35 80363 214733 17256588079 4.495468360022642
35 81331 218987 17810431697 3.0411921970080584
35 81707 230507 18834035449 1.7290788069949485
35 82007 261281 21426870967 1.438091033953242
35 82457 231109 19056554813 3.2882061940035783
35 82487 232459 19174845533 0.8384429390425794
35 83077 228793 19007436061 3.0614378239843063
35 83101 233939 19440564839 0.6125646650325507
35 84731 254537 21567174547 1.1415314879850484
35 87013 249143 21678679859 3.208085438993294
35 87557 245561 21500584477 2.567242615041323
35 87701 259009 22715348309 2.7847955660545267
35 88211 229693 20261449223 1.7289211580064148
35 90947 191677 17432448119 1.4229740469600074
35 91079 250979 22858916341 1.9605729760369286
35 93407 224473 20967349511 2.223075511981733
35 93419 217429 20311999751 3.656740814971272
35 96763 207443 20072807009 2.7059910009847954
35 97553 203821 19883350013 1.9595248179975897
35 97871 181523 17765837533 2.1388574399752542
35 98639 250451 24704236189 2.0497822610195726
35 99173 256651 25452849623 0.37151660304516554
35 102217 205171 20971964107 2.392219106957782
35 102913 201037 20689320781 1.8900988069945015
35 102913 203969 20991061697 2.1710067999665625
35 103979 171007 17781136853 3.6142880269908346
35 104087 182681 19014717247 1.197362395003438
35 104369 187081 19525456889 4.076728297979571
35 107183 189151 20273771633 0.3767519220127724
35 107747 242393 26117118571 2.585573356016539
35 109471 202751 22195354721 1.2109069629805163
35 109517 255313 27961113821 1.881064742046874
35 111317 207833 23135346061 2.9475117290276103
35 111751 181721 20307503471 3.5453409220208414
35 112289 199909 22447581701 1.4965771840070374
35 112501 177209 19936189709 2.0666745819617063
35 113117 176261 19938115537 2.7769275659811683
35 114203 211943 24204526429 2.8455473529757
35 114299 249367 28502398733 1.6237177470466122
35 117877 210101 24766075577 3.627445113961585
35 118571 152311 18059667581 1.682425251987297
35 118903 170707 20297574421 1.461844294972252
35 120277 226099 27194509423 0.6259478540159762
35 120647 179593 21667356671 2.6654101380263455
35 121229 247001 29943684229 1.4012853019521572
35 121453 160907 19542637871 1.7326013849815354
35 122743 222127 27264534361 1.1425504850340076
35 123379 164839 20337670981 1.1442024189746007
35 123787 232633 28796941171 1.6818194650113583
35 124171 171707 21321029897 3.1821287940256298
35 124739 199403 24873330817 3.2884334700065665
35 124951 251219 31390065269 1.0561461029574275
35 125017 165479 20687688143 1.8207424120046198
35 125117 259991 32529293947 2.421617180982139
35 125329 156733 19643190157 2.5302205770276487
35 126211 239383 30212767813 3.5400669149821624
35 126337 226313 28591705481 1.2488799190032296
35 126443 231079 29218321997 1.5943597109871916
35 126923 260713 33090476099 1.4314137889887206
35 127219 247249 31454770531 0.41842915600864217
35 128119 212633 27242327327 1.816359602031298
35 128563 242533 31180770079 1.3967979680164717
35 129229 243301 31441544929 2.6693467689910904
35 129401 144719 18726783319 2.4585293289856054
35 129803 136993 17782102379 1.4493681330350228
35 130099 195809 25474555091 2.004260151006747
35 131009 250721 32846707489 3.1990306149818935
35 134731 169777 22874224987 2.244484431052115
35 134887 156719 21139355753 2.406879764981568
35 134951 190837 25753643987 2.3098865170031786
35 136067 139969 19045161923 1.7784422120312229
35 137183 172993 23731698719 0.6482627509976737
35 139609 149497 20871126673 2.4775074790231884
35 142939 221603 31675711217 1.889909762016032
35 143261 183059 26225215399 2.7494021659949794
35 144701 184369 26678378669 1.9173296089866199
35 146309 196871 28803999139 1.9792602050001733
35 146849 151121 22191967729 0.8422356470255181
35 147163 156887 23087961581 0.8695710090105422
35 148139 210247 31145780333 1.7087910840054974
35 148927 166987 24868872949 1.120585291995667
35 149921 207061 31042792181 0.973579270998016
35 150551 208283 31357213933 3.3733154379879124
35 151241 175993 26617357313 1.5228715509874746
35 151343 186113 28166899759 2.017979538999498
35 151703 179657 27254505871 1.1796226460137405
35 151769 170749 25914404981 1.294204951962456
35 154883 182587 28279622321 2.1359529449837282
35 155381 165083 25650761623 3.6117847620043904
35 155893 160117 24961119481 0.7098190499818884
35 160073 173053 27701112869 2.0154063749941997
35 160169 170207 27261884983 1.7124041519709863
35 168601 179233 30218863033 2.799665061000269
35 174257 179903 31349357071 2.997071343008429
36 131249 484327 63567434423 1.0613195489859208
36 131561 404513 53218134793 3.5281589729711413
36 131759 449921 59281141039 1.0192159640137106
36 132961 410411 54568656971 2.2333689779625274
36 133073 290621 38673808333 4.59557072102325
36 133451 487381 65041481831 2.405473017017357
36 134471 433117 58241676107 3.444684614019934
36 134789 418289 56380756021 3.3057840340188704
36 135701 503717 68354900617 3.2476800410076976
36 136193 402869 54867937717 4.223785080015659
36 136277 499637 68089031449 3.08395489101531
36 136361 319811 43609747771 5.60629801399773
36 137191 422249 57928762559 1.5681485169916414
36 140009 396031 55447904279 6.646556655992754
36 140143 485647 68060027521 5.90728584700264
36 142057 476087 67631490959 1.1293470640084706
36 143111 321301 45981707411 4.6121253200108185
36 144073 340283 49025592659 3.7245144469779916
36 144161 307423 44318407103 5.60031893098494
36 144709 335411 48536990399 2.7234702089917846
36 145361 441479 64173828919 5.55886168096913
36 145679 254279 37043110441 5.552902507013641
36 148091 427913 63370064083 4.678639475023374
36 148633 361843 53781810619 2.369313565955963
36 148691 294337 43765262867 5.355971337994561
36 148991 260959 38880542369 3.606204469979275
36 149033 252319 37603857527 3.8594521330087446
36 149519 322627 48238866413 5.030195511004422
36 149561 392593 58716601673 4.155661277007312
36 151673 412073 62500348129 2.4795105879893526
36 154291 313129 48312986539 2.813081494998187
36 155443 434927 67606357661 2.676853472017683
36 156307 415963 65017928641 3.2017514660255983
36 157321 289319 45515954399 6.1206847580033354
36 157457 371669 58521885733 3.8372278489987366
36 157679 429851 67778475829 5.316138516005594
36 158371 308663 48883267973 4.819404300011229
36 160009 425291 68050387619 3.334976631042082
36 160367 399769 64109755223 3.0141490279929712
36 161123 400429 64518321767 2.968173109984491
36 161683 277301 44834857583 5.7059989500558
36 162119 350213 56776181347 3.6114673299598508
36 162529 271003 44045846587 3.9584753189701587
36 162881 282313 45983423753 5.854083074023947
36 163307 292933 47838009431 6.979117148031946
36 166781 369647 61650096307 3.252133245987352
36 166849 247391 41276940959 1.5286147210281342
36 168089 285709 48024540101 4.277611576020718
36 168409 217717 36665502253 1.6980472449795343
36 169627 378439 64193472253 4.088815986004192
36 169919 398303 67679247457 3.206607742991764
36 170887 251197 42926301739 2.573570520966314
36 171179 328777 56279718083 6.000504334981088
36 171889 345817 59442138313 4.581406051991507
36 172999 352097 60912428903 2.0662425559712574
36 173347 305857 53019393379 6.281950284028426
36 173993 312311 54339927823 3.3577952869818546
36 174673 379319 66256787687 4.557984212005977
36 176089 253423 44625002647 3.0232691309647635
36 176321 240853 42467441813 2.8751596019719727
36 176357 362339 63901019023 4.7997360629960895
36 176777 365537 64618534249 3.6246511899516918
36 176923 270379 47836263817 6.027617811050732
36 177433 318377 56490586241 4.014647328993306
36 177883 215953 38414367499 0.5790074719698168
36 177949 254929 45364360621 2.256088195950724
36 178103 195787 34870252061 0.7409452380379662
36 180361 298777 53887718497 3.750140435004141
36 180679 259691 46920710189 1.9945829350035638
36 181889 234007 42563299223 4.53371263894951
36 183587 298373 54777403951 1.618566011020448
36 184903 228197 42194309891 2.338462879008148
36 185099 370661 68608980439 3.9839291860116646
36 187349 214561 40197788789 3.7678194229956716
36 187361 246319 46150574159 3.2451893049874343
36 189473 246713 46745452249 4.900405518012121
36 189743 267863 50825129209 6.93365249899216
36 192103 282559 54280431577 4.037753233977128
36 194269 295007 57310714883 2.4889040159760043
36 195341 215297 42056331277 2.3691392649780028
36 195359 322271 62958540289 4.620079351007007
36 195407 345953 67601637871 4.554654700041283
36 198013 259949 51473281337 0.896168610022869
36 199933 279709 55923059497 5.065115444012918
36 203869 228509 46585901321 3.3324260960216634
36 205703 326113 67082422439 3.577470538963098
36 206303 234743 48428185129 2.7711748429574072
36 209837 290107 60875182559 0.9377817579661496
36 210671 227629 47954829059 4.372929124976508
36 211093 300301 63391438993 4.557090604968835
36 211129 280013 59118864677 5.575191049021669
36 216133 226669 48990650977 5.571184437954798
36 216649 297113 64369234337 4.436484896985348
36 217081 235349 51089796269 3.7722032470046543
36 219787 294397 64704633439 1.036063100968022
36 222793 306689 68328162377 3.9252444250159897
36 225167 246899 55593507133 0.7491743810242042
36 235181 241013 56681678353 1.8921458480181172
36 242509 257611 62472985999 3.3071823620120995
36 252017 265819 66990906923 4.962664171005599
37 140603 514793 72381440179 6.063663745007943
37 143831 483467 69537542077 8.09692758100573
37 155009 495791 76852067119 3.987815489002969
37 159571 454721 72560284691 3.788143888988998
37 165877 506731 84055018087 9.386364682985004
37 170021 404497 68772984437 5.970559276989661
37 173183 429733 74422450139 8.912980491004419
37 173183 464351 80417699233 5.133493506000377
37 176503 396919 70057394257 4.081033505033702
37 176713 417457 73770078841 6.309907302027568
37 181751 515839 93754254089 8.81883961200947
37 184553 490453 90514572509 3.598624309990555
37 185177 427423 79148908871 8.716179142997134
37 185359 372443 69035662037 7.080899066000711
37 188273 371417 69927792841 7.04958983900724
37 188563 486869 91805479247 5.260714832053054
37 189223 416011 78718849453 3.2121271119685844
37 191749 463231 88824081019 4.8114582520211115
37 192239 509867 98016322213 6.390977955015842
37 193513 363829 70405641277 5.198797282995656
37 198427 412949 81940231223 5.569960125954822
37 198571 363541 72188699911 7.160979524021968
37 198959 357563 71140376917 6.951342957036104
37 200351 491707 98513989157 7.826601805980317
37 201589 345673 69683874397 8.305528884986416
37 203843 339341 69172287463 2.010025620984379
37 204487 462437 94562354819 7.832182365003973
37 205399 381791 78419489609 5.494091514032334
37 205417 479569 98511625273 5.580583686009049
37 205589 489457 100626975173 4.551803264010232
37 208231 343411 71508815941 10.002005915972404
37 210229 471533 99129911057 5.45964386803098
37 210599 386537 81404305663 4.526183642970864
37 211333 506873 107118991709 3.486956807959359
37 214009 334897 71670972073 5.936508790007792
37 214691 508727 109219108357 4.851247243990656
37 215471 434689 93662873519 3.4376469429698773
37 216841 399499 86627762659 7.040853707992937
37 219889 337219 74150748691 7.344928831036668
37 220919 333299 73632081781 9.922990032006055
37 222713 336983 75050494879 3.6625035559991375
37 223637 398921 89213495677 5.305484333017375
37 224153 364349 81669921397 8.128557676041964
37 225871 494381 111666330851 2.4464873370015994
37 226241 368957 83473200637 3.2788226410048082
37 231289 511559 118317969551 4.763556111021899
37 233071 310567 72384161257 3.6201051769894548
37 233911 331523 77546876453 6.658251896034926
37 236287 352333 83251707571 7.044443267979659
37 237487 473719 112502104153 5.125941340986174
37 238471 387791 92476907561 4.954552766983397
37 240587 288907 69507268409 4.938949119008612
37 240893 364271 87750334003 7.003356050001457
37 241271 304981 73583070851 5.068818626983557
37 242659 366683 88978930097 7.612036786973476
37 243109 506173 123055211857 4.969907169986982
37 243623 327923 79889585029 3.5321756040211767
37 243707 291791 71111509237 7.655048087006435
37 246329 289511 71314955119 6.933918484952301
37 246979 386977 95575192483 2.21948585199425
37 251081 374893 94128509333 3.285684450005647
37 251707 311419 78386342233 8.304566856008023
37 253417 468893 118825457381 3.094591569970362
37 253909 333449 84665702141 5.7745193390292116
37 254987 388621 99093302927 2.996149191982113
37 260047 347993 90494535671 6.324405285005923
37 261229 300397 78472407913 3.566958327020984
37 261721 498761 130536227681 3.670198624022305
37 262187 291649 76466576363 3.0486314110457897
37 263957 457547 120772733479 6.85207339603221
37 267763 434437 116326154431 2.9232430319534615
37 269341 342691 92300736631 3.61286823800765
37 270761 294053 79618084333 3.947113444970455
37 271451 465209 126281448259 2.023600210028235
37 273803 338369 92646447307 2.460961456003133
37 273857 497711 136301641327 4.4326375519740395
37 274693 494471 135827722403 3.0482005599769764
37 277639 482281 133900014559 4.274639558978379
37 278809 438133 122155423597 7.831726057978813
37 279553 383611 107239605883 4.71059414796764
37 281357 317693 89385149401 6.143855517031625
37 282143 286619 80867544517 5.1151696420274675
37 282767 398471 112674449257 1.8360156390117481
37 284423 440941 125413762043 3.6564555080258287
37 284741 404291 115118223631 3.4257680400041863
37 286421 417181 119489399201 6.296063564019278
37 289511 323567 93676205737 7.107310510997195
37 292267 348209 101769999803 3.063501524971798
37 297133 436741 129770163553 4.971348725957796
37 297809 350029 104241786461 1.3715031489846297
37 299857 303689 91063272473 3.9232644549920224
37 301319 445363 134196333797 3.4384490170050412
37 303089 389981 118198951309 7.029581910988782
37 306209 430981 131970261029 4.168703302042559
37 306853 358931 110139054143 3.74034744896926
37 312353 425149 132796565597 1.4694665730348788
37 316423 331259 104817966557 7.306112424004823
37 323879 383729 124281764791 5.519784314965364
37 327251 377123 123413878873 1.318763791990932
37 327277 366347 119896947119 4.224375930964015
38 262153 655069 171728303557 6.49333251704229
38 262193 635147 166531097371 5.767518701963127
38 263647 626011 165045922117 13.016790196998045
38 265547 778643 206766312721 4.858421855024062
38 266417 906263 241443869671 5.946917149994988
38 268813 627059 168561610967 5.142813287035096
38 272417 649093 176823967781 9.679927524994127
38 275059 921169 253375823971 7.952133687969763
38 281063 858101 241180441363 6.595369091024622
38 282913 780851 220912898963 7.073429689975455
38 283501 917771 260188996271 2.78421963902656
38 284293 612217 174049007581 11.23786510201171
38 284467 483629 137576490743 6.350548880000133
38 285553 715903 204428249359 12.767167399986647
38 286063 729947 208810828661 8.664179350016639
38 288853 490223 141602384219 4.089764413016383
38 290347 887701 257741322247 4.395132522971835
38 290531 482971 140318047601 11.476844035030808
38 291833 580183 169316545439 6.98852838401217
38 292471 648211 189582919381 9.087422407988925
38 293803 531571 156177154513 10.02449948899448
38 294131 685109 201511795279 9.662179273029324
38 297191 924683 274807465453 5.112585065013263
38 299617 811273 243071182441 5.527669378963765
38 300787 567811 170790167257 13.853411594987847
38 301531 781987 235793322097 8.189647597959265
38 302507 670349 202785264943 5.264492261048872
38 304009 695477 211431267293 7.183235434989911
38 304847 894139 272575591733 3.0795383359654807
38 305743 662773 202638205339 8.058818931982387
38 307163 711817 218643845171 3.603540060983505
38 310553 666983 207133571599 7.996279744955245
38 312841 526271 164639145911 8.042866495030466
38 313241 605879 189786143839 11.247668655007146
38 313351 809843 253765113893 7.660677495005075
38 316037 602647 190458749939 7.715804583975114
38 322271 615289 198289801319 10.648969657020643
38 327401 763649 250019446249 7.722934964986052
38 331537 586153 194331407161 4.176451092003845
38 331651 429547 142459692097 6.093992092995904
38 335809 431141 144781028069 9.51400281098904
38 336113 571673 192146727049 5.677625745011028
38 341141 695677 237323947457 9.57968347001588
38 344171 773561 266237262931 4.583796767983586
38 344429 635507 218887040503 8.229944624996278
38 344543 779477 268563344011 1.417993444018066
38 347513 753373 261806911349 7.824528039956931
38 351851 572461 201420975311 6.145204637025017
38 353021 463093 163481553953 9.137756584968884
38 353711 768931 271979352941 4.058301015000325
38 354883 452983 160755965989 6.509323721984401
38 356333 398423 141971262859 6.242199386993889
38 358591 710459 254764203269 7.351501560013276
38 363403 704801 256126797803 9.062409856996965
38 367273 580969 213374227537 4.3976541649899445
38 371383 611297 227025313751 10.39814577595098
38 373207 625103 233292815321 7.756630880001467
38 373943 414577 155028167111 8.283611686027143
38 374501 466283 174623449783 9.134180441033095
38 375931 679909 255598870279 7.197363212006167
38 376853 427681 161172867893 12.156933204038069
38 377633 395261 149263597213 8.004330041003413
38 377761 705781 266616536341 10.203470121021383
38 378289 630677 238578171653 5.972156846954022
38 380917 586121 223263452957 4.9558666460216045
38 381673 472249 180244692577 8.34841855301056
38 382363 552523 211264351849 7.416037191986106
38 382919 506479 193940432201 4.323216039978433
38 383051 443123 169738708273 8.715597164002247
38 384599 497999 191529917401 9.75161807902623
38 386537 465293 179852960341 9.465712510980666
38 387197 484609 187639150973 7.737222052004654
38 391441 528197 206757961877 9.712717978982255
38 392263 670577 263042545751 5.774964887008537
38 392981 557521 219095160101 9.852538748004008
38 392983 588151 231133344433 7.753979728964623
38 393073 448829 176422561517 7.7663676520460285
38 395959 556693 220427603587 3.520399080007337
38 398989 470021 187533208769 2.1458415500237606
38 401101 662897 265888649597 11.642637601005845
38 406561 623563 253516396843 5.652613769983873
38 409349 437137 178941593813 5.47411774599459
38 409579 552821 226423872359 10.65868194703944
38 417577 583981 243857034037 10.357163755979855
38 417793 449347 187734031171 4.0879561319598
38 417811 587659 245530394449 5.6851270099869
38 418339 468133 195838291087 9.524972427054308
38 422183 577613 243858389179 12.575131118996069
38 423347 433549 183541668503 1.1495933840051293
38 425417 603563 256765960771 8.961757978016976
38 444967 594857 264691734719 7.7233469799975865
38 454277 528433 240054957941 6.957144495972898
38 454679 490921 223211469359 5.143815407995135
38 459127 507371 232947725117 2.811019284010399
38 464213 590813 274263075169 6.992989752965514
38 477677 559451 267236875327 7.653861907019746
38 481549 553279 266430949171 8.308945427008439
38 482767 491651 237352878317 4.857294535962865
38 493301 504937 249085927037 7.940921355038881
38 514841 516871 266106382511 2.465277469018474
39 271003 1047173 283787024519 14.695375415030867
39 307147 1031761 316902295867 15.962435679044574
39 311561 914491 284919730451 8.04641782300314
39 315671 922261 291131052131 6.393424154957756
39 320053 1033661 330826304033 5.180602929031011
39 328787 845983 278148212621 13.207792012020946
39 334031 841879 281213684249 4.797533108969219
39 337853 882157 298039388921 6.9031509140040725
39 340079 969763 329796031277 7.511950201005675
39 344479 936619 322645576501 8.55002591299126
39 346369 912497 316060673393 7.60859726194758
39 348949 985819 344000554231 7.044685061962809
39 354839 922069 327186041891 11.006999049976002
39 356869 954677 340694626313 9.85893850697903
39 362801 764249 277270301449 14.286738382012118
39 364373 834913 304219754549 10.715782283048611
39 370199 971759 359744210041 12.06146343902219
