#bitsize(pq) p q pq mean
26 4289 11941 51214949 0.06353441459359602
26 4297 11437 49144789 0.060640806006267665
26 4339 12437 53964143 0.08402791700791568
26 4357 14951 65141507 0.09613457059022039
26 4363 12539 54707657 0.09872856700094416
26 4373 10831 47363963 0.11887602879432961
26 4397 8971 39445487 0.05703609058400616
26 4409 7963 35108867 0.08022568700835109
26 4409 9967 43944503 0.07126702360110357
26 4423 13901 61484123 0.08987560059176758
26 4441 15107 67090187 0.07521752360044047
26 4481 10271 46024351 0.09846571499947458
26 4483 14449 64774867 0.08603544279467315
26 4483 14731 66039073 0.07753174901008605
26 4517 12721 57460757 0.08598326860228553
26 4519 10103 45655457 0.10162336841458455
26 4549 14437 65673913 0.0754579404136166
26 4561 7541 34394501 0.09428952636662871
26 4567 12161 55539287 0.0838301119976677
26 4567 13477 61549459 0.06536397899035365
26 4567 13709 62609003 0.07599209402687848
26 4583 14081 64533223 0.052542383992113174
26 4637 8623 39984851 0.0639175449963659
26 4639 11213 52017107 0.07519244200084359
26 4657 10531 49042867 0.0750010451884009
26 4679 9679 45288041 0.07425440119113773
26 4723 7699 36362377 0.08443735481705517
26 4751 8171 38820421 0.04829101280774921
26 4799 10321 49530479 0.09176569679984822
26 4801 9629 46228829 0.08750892301322892
26 4813 12763 61428319 0.08253845322178677
26 4817 11699 56354083 0.09587039659963921
26 4877 10903 53173931 0.08874707617796958
26 4877 12721 62040317 0.08826695259194821
26 4943 11369 56196967 0.11049684380413964
26 4951 10723 53089573 0.07890809138771146
26 4973 8713 43329749 0.06558059898670762
26 4973 10613 52778449 0.11497173361713067
26 4987 9719 48468653 0.06251366138458252
26 4993 8951 44692343 0.07492319720331579
26 5009 7529 37712761 0.08396198980044574
26 5009 12503 62627527 0.09773415139643475
26 5021 11161 56039381 0.045301371021196246
26 5059 8419 42591721 0.1433807306108065
26 5077 8963 45505151 0.06329455438535661
26 5081 7129 36222449 0.07836177300196141
26 5101 11437 58340137 0.05551408058963716
26 5171 12721 65780291 0.09643405481474474
26 5209 8387 43687883 0.10788941121427342
26 5231 10847 56740657 0.09630981418304145
26 5273 9941 52418893 0.10868860380724073
26 5303 10891 57754973 0.07350625998806208
26 5303 12511 66345833 0.04795130619313568
26 5351 9467 50657917 0.08474646640243008
26 5387 11171 60178177 0.07452776218997315
26 5441 9431 51314071 0.09671788978157565
26 5557 7727 42938939 0.04187404880067334
26 5563 6529 36320827 0.05721272499067709
26 5573 7213 40198049 0.06765883339103311
26 5623 10433 58664759 0.09718280879314989
26 5641 7757 43757237 0.05807585939764977
26 5641 9403 53042323 0.06601051160832867
26 5647 8963 50614061 0.0680695242015645
26 5683 8839 50232037 0.08286659199511633
26 5683 9551 54278333 0.056577840016689154
26 5813 10663 61984019 0.08578790839528665
26 5821 10457 60870197 0.037143329391255975
26 5851 8329 48732979 0.07243060199543834
26 6151 8171 50259821 0.05135671680327505
26 6197 10253 63537841 0.08381632819073274
26 6287 7537 47385119 0.09508217399707064
26 6311 10211 64441621 0.09821805418469012
26 6317 8923 56366591 0.07237025181530043
26 6361 8647 55003567 0.08600061140023171
26 6367 8087 51489929 0.04318102740217
26 6367 9497 60467399 0.05652981837047264
26 6389 7283 46531087 0.0899144613998942
26 6397 8713 55737061 0.09910688659874722
26 6397 9733 62262001 0.06586031699553133
26 6481 9377 60772337 0.07833307040855289
26 6679 8093 54053147 0.05128764938563109
26 6733 9041 60873053 0.06175414398312569
26 6763 7247 49011461 0.08279359658481553
26 6883 9181 63192823 0.0873036838020198
26 6911 7211 49835221 0.08755797600606456
26 7207 7537 54319159 0.08248174379114062
26 7229 7393 53443997 0.09983469860162586
26 7331 8663 63508453 0.047315154608804734
26 7411 8821 65372431 0.06655083901714534
26 7577 8693 65866861 0.07789034619927407
26 7591 8447 64121177 0.09361770921386778
27 4483 15647 70145501 0.1214931259979494
27 4493 15227 68414911 0.0889757223892957
27 4493 15913 71497109 0.10232925218297169
27 4967 13933 69205211 0.09034575298428535
27 5171 15739 81386369 0.17255357740214095
27 5279 13337 70406023 0.11377017999766395
27 5347 14533 77707951 0.17723605359205977
27 5413 13163 71251319 0.11754465561825782
27 5437 13693 74448841 0.10372714881086723
27 5437 14341 77972017 0.0938874290091917
27 5477 13499 73934023 0.05459843400167301
27 5653 12953 73223309 0.08754947340348736
27 5717 13151 75184267 0.1351572511950508
27 5743 14657 84175151 0.10009580879705027
27 5783 12653 73172299 0.06272283260477707
27 5813 16363 95118119 0.07073199998121708
27 5851 15121 88472971 0.10223419241374358
27 5857 11939 69926723 0.18519052021438256
27 5861 11743 68825723 0.08574593040393666
27 5869 15803 92747807 0.05694163941079751
27 5881 15569 91561289 0.09418261417886242
27 6037 14779 89220823 0.07594537480035797
27 6043 11369 68702867 0.08860996959265321
27 6263 13063 81813569 0.10631273520411924
27 6329 14767 93460343 0.106031591410283
27 6491 13841 89841931 0.12380589720560238
27 6553 12097 79271641 0.086502472194843
27 6571 10631 69856301 0.08700193759286776
27 6577 13009 85560193 0.11489168120315299
27 6581 13103 86230843 0.046355155599303546
27 6607 13759 90905713 0.113900855591055
27 6619 11027 72987713 0.07874662202084437
27 6619 12757 84438583 0.13037003620993345
27 6653 12437 82743361 0.1607775037875399
27 6659 14717 98000503 0.09325598099967465
27 6701 11807 79118707 0.06775788918603212
27 6733 11677 78621241 0.06160908780293539
27 6763 10739 72627857 0.11424027822213248
27 6823 13669 93263587 0.10579989759717137
27 6871 12073 82953583 0.0947839600034058
27 6907 11447 79064429 0.07838646261952817
27 7043 11831 83325733 0.07155778721207753
27 7193 9629 69261397 0.0975588986184448
27 7247 11789 85434883 0.10312625039368868
27 7433 14281 106150673 0.11265302019892261
27 7477 9109 68107993 0.13982966359471902
27 7549 11887 89734963 0.08757596760988236
27 7559 14783 111744697 0.11774698179215193
27 7589 14683 111429287 0.09792983598308638
27 7673 13907 106708411 0.07456708619138226
27 7673 14737 113077001 0.06539469341514632
27 7691 12401 95376091 0.1127351746079512
27 7759 13109 101712731 0.058296520391013476
27 7853 16187 127116511 0.06138816060265526
27 7927 12197 96685619 0.07943196941632777
27 7949 10567 83997083 0.0314375160029158
27 7951 13397 106519547 0.05935846179490909
27 8009 13249 106111241 0.0943270304123871
27 8011 10103 80935133 0.10107165741501375
27 8093 13759 111351587 0.07874215480405837
27 8123 9661 78476303 0.09207224800484255
27 8161 15619 127466659 0.05407641421770677
27 8291 10639 88207949 0.11165112720336764
27 8293 10883 90252719 0.1557828985969536
27 8389 11059 92773951 0.15295454659499227
27 8521 10163 86598923 0.07046530660009012
27 8527 10301 87836627 0.03411798919551075
27 8543 9013 76998059 0.11704105840763077
27 8543 9479 80979097 0.11476947639603167
27 8597 15377 132196069 0.07837055638665333
27 8623 15187 130957501 0.08296274120220914
27 8677 12829 111317233 0.10536686079576611
27 8731 12923 112830713 0.10033240179764107
27 8893 11971 106458103 0.06251539437798784
27 8951 13619 121903669 0.10855164059903473
27 9133 9839 89859587 0.0713022663956508
27 9161 9931 90977891 0.10718463000375777
27 9203 13723 126292769 0.10979123278521001
27 9319 11393 106171367 0.0831865879939869
27 9337 13267 123873979 0.08158204997889698
27 9437 13399 126446363 0.04713151259347796
27 9437 13463 127050331 0.07563063862035051
27 9461 9749 92235289 0.08912243980448693
27 9461 10007 94676227 0.09990361660020426
27 9587 11831 113423797 0.1065392030053772
27 9689 10627 102965003 0.16692853721324355
27 9721 11257 109429297 0.07094139559194446
27 9769 11443 111786667 0.10682093719951809
27 9787 12647 123776189 0.09248273300472647
27 9803 11071 108529013 0.04390332880429924
27 9829 12809 125899661 0.08469860760960728
27 10009 12569 125803121 0.10726234480971471
27 10093 11491 115978663 0.09284254499943927
27 10103 12637 127671611 0.040079022420104596
27 10177 12853 130804981 0.08058849099325016
27 10211 12451 127137161 0.05816866520326584
27 10223 13001 132909223 0.06758472679648549
27 10271 12763 131088773 0.07229057641234249
27 10613 10651 113039063 0.05295038518961519
27 10627 11071 117651517 0.07549145658267661
28 8219 25819 212206361 0.15061470898799598
28 8221 29297 240850637 0.18993114919867365
28 8233 16987 139853971 0.18809203800046817
28 8287 16693 138334891 0.12494822079315782
28 8431 21179 178560149 0.22066022040089592
28 8513 24763 210807419 0.21365104760043324
28 8537 26317 224668229 0.2157703865901567
28 8647 20507 177324029 0.21435836278833448
28 8693 15767 137062531 0.18196907241363078
28 8699 21269 185019031 0.36995229580206795
28 8699 29287 254767613 0.0985925993998535
28 8713 28607 249252791 0.14537841039709748
28 8719 18043 157316917 0.27603524839505555
28 8719 18169 158415511 0.17886924099875615
28 8747 19441 170050427 0.2210616502095945
28 8783 26437 232196171 0.2589080513920635
28 8831 26981 238269211 0.14561825698474423
28 8839 15803 139682717 0.21844026539474726
28 8867 27109 240375503 0.2146780494134873
28 8969 24907 223390883 0.2522497790050693
28 8971 25561 229307731 0.20110501861199737
28 8999 27541 247841459 0.17394933520117775
28 9043 23293 210638599 0.12405259016668424
28 9091 21647 196792877 0.22025982319610193
28 9091 25253 229575023 0.25674495280254633
28 9127 24821 226541267 0.13209509000880643
28 9199 21317 196095083 0.19900608819443733
28 9221 19069 175835249 0.11256424617022276
28 9319 17749 165402931 0.2708931335946545
28 9413 23609 222231517 0.12336569098988548
28 9461 20357 192597577 0.18721219700528308
28 9521 16831 160247951 0.2865442579961382
28 9539 18199 173600261 0.3096738316002302
28 9551 27541 263044091 0.14880018081748858
28 9587 20887 200243669 0.12126507180510089
28 9629 17027 163952983 0.17643208700465038
28 9677 27017 261443509 0.19346375421155243
28 9719 25741 250176779 0.11857060821494088
28 9851 22073 217441123 0.2053287670016289
28 9901 25673 254188373 0.20653218401130288
28 10039 17431 174989809 0.1371386188082397
28 10159 25447 258516073 0.1371025425964035
28 10177 24749 251870573 0.17551243560155855
28 10301 13697 141092797 0.2267272333963774
28 10459 13649 142754891 0.1306826108135283
28 10559 13633 143950847 0.1859378028078936
28 10687 15809 168950783 0.17954143499955535
28 10733 14431 154887923 0.1405761298025027
28 10753 15121 162596113 0.16828915278892964
28 10799 23873 257804527 0.15910609621787444
28 10861 14303 155344883 0.1240341383847408
28 10909 15077 164474993 0.12808854897739366
28 11087 15331 169974797 0.1507241007871926
28 11087 22709 251774683 0.10780772959114984
28 11197 15077 168817169 0.11669166358187795
28 11239 19661 220969979 0.1553213576087728
28 11279 16937 191032423 0.16057904699118808
28 11287 13001 146742287 0.18469627279555426
28 11321 18253 206642213 0.2520158023922704
28 11321 21059 238408939 0.18704198281047865
28 11437 17939 205168343 0.17396264300914482
28 11483 18481 212217323 0.1845217283931561
28 11551 21187 244731037 0.10653854521224275
28 11579 21863 253151677 0.18091112499823794
28 11701 21383 250202483 0.19068682240322232
28 11731 13009 152608579 0.20465635280124844
28 11789 12721 149967869 0.12258229298749938
28 11789 22549 265830161 0.09080984618049115
28 11939 22013 262813207 0.23446000061230735
28 12041 18583 223757903 0.1847169284010306
28 12049 19891 239666659 0.19351329900091513
28 12101 14737 178332437 0.1229398773983121
28 12119 19469 235944811 0.11464748079888523
28 12211 20359 248603749 0.19743318420369177
28 12241 15569 190580129 0.12096187437418848
28 12487 16651 207921037 0.19404032439924776
28 12497 17891 223583827 0.21333037100266666
28 12541 12919 162017179 0.16049194539664313
28 12553 18061 226719733 0.17941867859335617
28 12613 14869 187542697 0.1572755729779601
28 12619 14107 178016233 0.16022930400213226
28 12721 15217 193575457 0.19977672818349673
28 12799 19889 254559311 0.18968439961317926
28 12899 16633 214549067 0.20638182158581914
28 12911 13679 176609569 0.14123048599576576
28 12941 16981 219751121 0.26926442062249406
28 13121 13829 181450309 0.05668336539529264
28 13187 16607 218996509 0.13039068019716069
28 13711 16361 224325671 0.11534487820463254
28 13751 14327 197010577 0.2248360853875056
28 13901 18257 253790557 0.15364015940576792
28 13907 15443 214765801 0.249750043801032
28 13913 16067 223540171 0.14410166820744053
28 14143 18919 267571417 0.0880599841941148
28 14389 14629 210496681 0.13100075100082903
28 14629 17489 255846581 0.19738485519774257
28 15083 17597 265415551 0.12947435220703482
28 15121 15427 233271667 0.15608949679881334
28 15233 16087 245053271 0.051703986781649294
28 15443 15923 245898889 0.1209186571999453
29 8893 31319 278519867 0.09835478619206697
29 9109 32189 293209601 0.21699672881513835
29 9157 29881 273620317 0.22420636300230398
29 9371 28837 270231527 0.4438222970115021
29 9859 32569 321097771 0.10962333981879055
29 9907 30119 298388933 0.18736627582693471
29 10193 27689 282233977 0.30961321759968996
29 10343 29339 303453277 0.18640955559676514
29 10657 28277 301347989 0.3046615063911304
29 10711 30841 330337951 0.2829076646128669
29 10903 30593 333555479 0.21440094159916043
29 11027 27431 302481637 0.45558094820007683
29 11261 30071 338629531 0.07149799240287394
29 11321 29423 333097783 0.1633094681892544
29 11411 32401 369727811 0.28996644319267945
29 11801 27647 326262247 0.12488462660694495
29 11909 32561 387768949 0.16011876079719514
29 12157 23227 282370639 0.10396658839890734
29 12413 28027 347899151 0.25124855259200557
29 12473 29573 368864029 0.2429176977952011
29 12547 32377 406234219 0.29815616478445006
29 12589 29581 372395209 0.33880385019583625
29 12613 28723 362283199 0.31395703218877313
29 12671 28513 361288223 0.1573153065983206
29 12841 31573 405428893 0.26160779958590863
29 12853 22921 294603613 0.337293430196587
29 13001 25457 330966457 0.3242515432066284
29 13159 27697 364464823 0.18763430699473246
29 13217 30323 400779091 0.15791276859818026
29 13411 22051 295725961 0.27774672099621966
29 13463 27259 366987917 0.16566778799751775
29 13711 23333 319918763 0.3031176719930954
29 13721 22679 311178559 0.36494874899508434
29 13799 23087 318577513 0.26491906160954387
29 13831 21569 298320839 0.3203186604077928
29 14071 26479 372586009 0.10992444241419434
29 14087 29173 410960051 0.28231248140800747
29 14323 24677 353448671 0.26396058982936665
29 14437 25367 366223379 0.21145768702263013
29 14479 19681 284961199 0.4186952355899848
29 14563 21617 314808371 0.19513270439347252
29 14653 22123 324168319 0.1979589954018593
29 14653 27073 396700669 0.17477614439558237
29 14947 21859 326726473 0.25833399780094624
29 15227 22247 338755069 0.26364386138739065
29 15289 22367 341969063 0.14127047319198027
29 15377 29101 447486077 0.2606346992077306
29 15497 21799 337819103 0.12896656281081958
29 15727 31181 490383587 0.16992218381492422
29 15749 30893 486533857 0.20580665381858126
29 15767 21521 339321607 0.2932867410243489
29 15923 31379 499647817 0.17840220141224564
29 15971 29947 478283537 0.2617513230070472
29 16001 24889 398248889 0.2956320700002834
29 16057 19447 312260479 0.1679242827813141
29 16057 24919 400124383 0.08551401720615104
29 16097 26987 434409739 0.2017965419916436
29 16139 28001 451908139 0.1881247421959415
29 16193 26959 436547087 0.1582385808113031
29 16217 26861 435604837 0.2587855797959492
29 16253 29387 477626911 0.1735281114000827
29 16319 31247 509919793 0.17019502560142427
29 16333 22573 368684809 0.3649806950124912
29 16487 25913 427227631 0.14745980339357628
29 16661 21751 362393411 0.07650857040425763
29 16759 28661 480329699 0.24275356080615892
29 16921 26687 451570727 0.2113235759898089
29 16943 19993 338741399 0.11826015339465812
29 16963 20563 348810169 0.23883764318889006
29 17077 20219 345279863 0.2323280233889818
29 17107 30181 516306367 0.14933690258767457
29 17137 29251 501274387 0.18019893880700694
29 17203 23371 402051313 0.2025962373940274
29 17293 30971 535581503 0.11304860280361026
29 17483 30119 526570477 0.11096613520057871
29 17489 20411 356967979 0.13204649881226943
29 17489 21817 381557513 0.29757831600727513
29 17551 20063 352125713 0.17037245738320053
29 17783 24859 442067597 0.22586789941415192
29 17957 19777 355135589 0.3021485222037882
29 17971 21059 378451289 0.45356229060562325
29 18131 24421 442777151 0.14937071499880403
29 18401 22051 405760451 0.2001335045788437
29 18433 21221 391166693 0.19687678819755092
29 18541 25633 475261453 0.19930709920590745
29 18593 27107 504000451 0.2635251447907649
29 18749 19157 359174593 0.15707493538502604
29 18859 22871 431324189 0.11812123818090185
29 19031 20333 386957323 0.20497652681078762
29 19571 22741 445064111 0.24551425880054012
29 19603 24509 480449927 0.1622157911886461
29 19699 22073 434816027 0.15241286059608683
29 19739 20233 399379187 0.3270436275866814
29 20063 22469 450795547 0.15497023339848964
29 20369 20717 421984573 0.22676721119787543
29 20543 23869 490340867 0.2014837182010524
29 20693 25561 528933773 0.09020240899408236
29 20731 21191 439310621 0.24806691181147472
29 20807 23357 485989099 0.17710851680021733
29 21767 22637 492739579 0.16247417560080066
30 16519 47417 783281423 0.4405616810196079
30 16553 37057 613404521 0.526485631801188
30 16649 61657 1026527393 0.23438531400170176
30 16787 52147 875391689 0.40248555538710207
30 16903 35053 592500859 0.363553422188852
30 16937 47507 804626059 0.48333012460498137
30 16937 54799 928130663 0.3851952798082493
30 17107 32783 560818781 0.5410273157991469
30 17117 53917 922897289 0.433462397987023
30 17321 41051 711044371 0.3526508589973673
30 17321 61051 1057464371 0.35009351539192723
30 17341 35933 623114153 0.7173224388039671
30 17383 51169 889470727 0.37792773119872436
30 17393 44543 774736399 0.3934639875893481
30 17443 52321 912635203 0.556785715802107
30 17449 46471 810872479 0.4481830094009638
30 17729 38177 676840033 0.5026463603950105
30 18049 59441 1072850609 0.5351813651970587
30 18229 49597 904103713 0.7012548197992146
30 18379 39373 723636367 0.3113140320056118
30 18439 57791 1065608249 0.21289637380978094
30 18457 31253 576836621 0.35743553239153697
30 18481 38603 713422043 0.49392904399428517
30 18493 37139 686811527 0.46165909540141004
30 18521 49943 924994303 0.33095773319946603
30 18719 31277 585474163 0.3675660405890085
30 18719 46027 861579413 0.28682288659038024
30 18731 55291 1035655721 0.39536952319322155
30 18757 48187 903843559 0.45243871880229564
30 19051 34231 652134781 0.4042198835988529
30 19423 28069 545184187 0.16056649038800969
30 19457 36791 715842487 0.5048933143960312
30 19541 42157 823789937 0.595779029384721
30 19543 40529 792058247 0.4962249737815
30 19577 38867 760899259 0.8238031615968794
30 19753 34939 690150067 0.4149204415967688
30 19793 53087 1050750991 0.38504517058609056
30 19913 45707 910163491 0.5246127265971154
30 20327 39541 803749907 0.5699217605870217
30 20369 48163 981032147 0.4038323849905282
30 20407 35569 725856583 0.3612451822147705
30 20407 49921 1018737847 0.3559674981981516
30 20483 32587 667479521 0.35480539159616453
30 20759 26237 544653883 0.2930734521825798
30 20789 39343 817901627 0.2665773354121484
30 21211 46181 979545191 0.378830480191391
30 21227 33751 716432477 0.40425433558411894
30 21383 41341 883994603 0.5770885912002995
30 21487 45821 984555827 0.2521669878042303
30 21557 44507 959437399 0.43262073879595847
30 21589 33409 721266901 0.6126413224032149
30 21599 31069 671059331 0.15642420820659025
30 21649 27689 599439161 0.43667573659913617
30 21893 28181 616966633 0.30592162400716916
30 21893 44983 984812819 0.35060791319701823
30 21893 45833 1003421869 0.37684846998890864
30 22123 48413 1071040799 0.2599423064035363
30 22409 32707 732931163 0.32968098600395024
30 22447 43853 984368291 0.3497952005942352
30 22637 33343 754785491 0.3055655452073552
30 22643 35491 803622713 0.4261483505717479
30 22669 35407 802641283 0.26606996040791275
30 22769 29033 661052377 0.30339601000305266
30 23209 30403 705623227 0.2905970463878475
30 23293 42967 1000830331 0.2423454506089911
30 23417 32141 752645797 0.2493751989910379
30 23509 36269 852647921 0.4599213738110848
30 23741 24851 589987591 0.46295957862166687
30 23743 28087 666869641 0.4378367312019691
30 23747 41077 975455519 0.5740076648071408
30 23887 24917 595192379 0.24875964419916272
30 23899 26647 636836653 0.2198896337999031
30 24001 36541 877020541 0.5637278670328669
30 24049 32371 778490179 0.34081332660280167
30 24049 33023 794170127 0.4095119258039631
30 24103 24251 584521853 0.20795230638468637
30 24107 30517 735673319 0.20345154140377417
30 24169 42643 1030638667 0.4754133950220421
30 24337 32749 797012413 0.21038480079732835
30 24683 26357 650569831 0.24188221539370716
30 24907 29753 741057971 0.358140417386312
30 24967 40559 1012636553 0.1923249603831209
30 25073 36493 914988989 0.3932031583972275
30 25121 26371 662465891 0.3588577093789354
30 25561 34679 886429919 0.262320867809467
30 25633 35923 920814259 0.4441746543976478
30 25657 31393 805450201 0.43863659700145946
30 25933 38891 1008560303 0.3559395176009275
30 26041 37409 974167769 0.26510423800209537
30 26189 33829 885947681 0.3813836665940471
30 26399 35221 929799179 0.2951697168056853
30 26479 39863 1055532377 0.4583865463966504
30 26561 30911 821027071 0.3217954854131676
30 26693 29303 782184979 0.4167272354243323
30 26699 38053 1015977047 0.3071631954051554
30 26981 32381 873671761 0.39961134281475097
30 28051 32687 916903037 0.10796388301532715
30 29129 33199 967053671 0.33440890319179745
30 29147 33151 966252197 0.34451836282387377
30 30817 34367 1059087839 0.34092595740221443
31 17497 62057 1085811329 0.7495186473941431
31 18199 61781 1124352419 0.5064087030012161
31 18587 60539 1125238393 0.7976702052052133
31 19433 63317 1230439261 0.46742461919784545
31 20327 60659 1233015493 0.779782946605701
31 20347 60089 1222630883 0.43729446958750484
31 20483 61261 1254809063 0.7942860261886381
31 20521 53939 1106882219 0.5523652223870158
31 21517 56333 1212117161 0.5545560511993244
31 21991 57593 1266527663 0.10700106439180672
31 22003 52267 1150030801 0.7668345459853299
31 22093 54959 1214209187 1.1319431514013558
31 22193 51431 1141408183 0.28030183841474354
31 22453 57077 1281549881 0.46084879180416466
31 22511 55663 1253029793 0.7604151212028227
31 22901 49171 1126065071 0.5540909233968705
31 22963 53479 1228038277 0.6055220170062967
31 23581 62473 1473175813 0.4661272822180763
31 24181 48779 1179524999 0.5278412760002539
31 25439 49783 1266429737 0.9363238684250973
31 25759 61151 1575188609 0.3260601289803162
31 25793 64969 1675745417 0.40946067901095373
31 26449 51593 1364583257 0.653708029189147
31 26501 56983 1510106483 0.9494256925885566
31 26641 44623 1188801343 0.6222905742004514
31 27241 46933 1278501853 0.33970279479399323
31 27253 61223 1668510419 0.4059013616060838
31 27367 57571 1575545557 0.6021017070161179
31 27457 42829 1175955853 0.7616924775764347
31 27617 58237 1608331229 0.24944990640506148
31 27763 41617 1155412771 0.7228353265905753
31 27809 54499 1515562691 0.6821600790135562
31 27941 48271 1348740011 0.7843409548164345
31 27947 55337 1546503139 0.8564729982172139
31 28123 41491 1166851393 0.6791038600145839
31 28879 39103 1129255537 0.5520869029918686
31 29059 65327 1898337293 0.4024968691868708
31 29173 55681 1624381813 0.7127060207887552
31 29207 65071 1900528697 0.27371221259236334
31 29209 43889 1281953801 0.6591485375887715
31 29303 64013 1875772939 0.3495849282015115
31 29339 48299 1417044361 0.5325898573966696
31 29401 39181 1151960581 0.46026076780399305
31 29501 52183 1539450683 0.4415631809853949
31 29921 56963 1704389923 0.46963834899943324
31 30241 42299 1279164059 0.43645473320502787
31 30553 45319 1384631407 0.5286280154134146
31 30839 60937 1879236143 0.3632681541959755
31 30911 54311 1678807321 0.43218440158525484
31 30949 62053 1920478297 0.6858180521987378
31 31019 36833 1142522827 0.5799534011865035
31 32051 56671 1816362221 0.3365375469904393
31 32059 56207 1801940213 0.42764651679899546
31 32939 44129 1453565131 0.6509790665819309
31 33071 56101 1855316171 0.45488067760597917
31 33113 60589 2006283557 0.5899289850029164
31 33457 36997 1237808629 0.31534473100909965
31 33487 38803 1299396061 0.49833096641814334
31 33703 56713 1911398239 0.4558849139953963
31 33721 50153 1691209313 0.4325809738016687
31 34183 48239 1648953737 0.47281378458719703
31 34351 42697 1466684647 0.3435025983955711
31 34651 55441 1921086091 0.41872079980093985
31 34721 36457 1265823497 0.6887924471753649
31 34807 50539 1759110973 0.3099243984092027
31 35171 51577 1814014667 0.5498584461864084
31 35279 42569 1501791751 0.5851345409988425
31 35323 38959 1376148757 0.5110252776066773
31 35353 46819 1655192107 0.5925118360086344
31 35963 37253 1339729639 0.4236720758024603
31 36209 36721 1329630689 0.529991295398213
31 36353 40423 1469497319 0.7409273931756616
31 37253 43717 1628589401 0.42661169479833916
31 37549 50989 1914585961 0.5122382326168008
31 37643 51413 1935339559 0.44683225500630214
31 37717 55243 2083600231 0.45068998079514133
31 38459 52783 2029981397 0.5230025984114036
31 38543 55529 2140254247 0.5621335051837377
31 38861 40177 1561318397 0.3836886375909671
31 38971 48397 1886079487 0.5363513716030865
31 39659 46237 1833713183 0.3999199525918812
31 39703 52363 2078968189 0.3580252261948772
31 39847 51659 2058456173 0.3404629077878781
31 39857 46447 1851238079 0.38490118820918723
31 40127 51383 2061845641 0.2857253724243492
31 40193 42307 1700445251 0.5737409626017325
31 40583 43487 1764832921 0.21591125220293178
31 40637 42457 1725325109 0.2934391985880211
31 40819 47563 1941474097 0.33292222740128635
31 40993 41491 1700840563 0.18766980620566756
31 41183 43573 1794466859 0.31582114099292086
31 41183 47609 1960681447 0.16568881140556185
31 41953 42089 1765759817 0.7764517428120599
31 42533 44563 1895398079 0.5930774340056815
31 42787 45823 1960628701 0.5544137191958726
31 42839 46327 1984602353 0.5919990460155532
31 43291 43661 1890128351 0.3694397446117364
31 44389 45589 2023650121 0.6017766721895896
31 44887 46751 2098512137 0.31488196779973804
31 45127 46027 2077060429 0.4258324795984663
32 32887 100733 3312806171 0.8913532778038643
32 32939 73453 2419468367 0.7266644342220389
32 33073 87559 2895838807 1.223646058619488
32 33151 69677 2309862227 0.5372339397901669
32 33181 104659 3472690279 1.1519361365935765
32 33317 74317 2476019489 1.3462866338086314
32 33601 80651 2709954251 1.410497928597033
32 34159 101209 3457198231 1.028032144997269
32 34631 123269 4268928739 0.9273466384038329
32 34819 97301 3387923519 1.1224727531778627
32 34847 90971 3170066437 1.507171002193354
32 34981 78713 2753459453 1.2813300156150944
32 35729 110923 3963167867 0.7503509975969791
32 35993 73327 2639258711 1.042236773809418
32 36011 113159 4074968749 0.710260986594949
32 36151 69557 2514555107 0.9263935883995146
32 36583 76631 2803391873 0.42739599561318753
32 36943 82571 3050420453 0.7312560552032664
32 37019 85103 3150427957 0.9171312980004587
32 37123 98773 3666750079 0.934688892995473
32 37139 82721 3072175219 0.8931418345891871
32 37799 108803 4112644597 0.8323392001911998
32 37967 97463 3700377721 0.9467697480111383
32 38177 103177 3938988329 1.0364491585991344
32 38183 106019 4048123477 1.2274487643968315
32 38791 62659 2430605269 0.4647633672109805
32 39043 56299 2198081857 1.477094342012424
32 39043 89897 3509848571 1.0508886042051018
32 39163 68209 2671269067 1.1288133579888382
32 39163 83873 3284718299 0.9269086868152954
32 39191 98387 3855884917 0.9234197457903065
32 39671 61231 2429095001 0.6648308868287132
32 39769 97213 3866063797 1.5225309299887158
32 39839 72089 2871953671 1.5185315838083624
32 40009 58661 2346967949 0.8958239573868922
32 40129 87313 3503783377 0.8233242081827484
32 40253 74687 3006375811 1.2442658334155567
32 40697 104707 4261260779 0.6552243223995902
32 40853 68053 2780169209 0.9582168585970067
32 40883 62467 2553838361 0.439552859403193
32 41047 88817 3645671399 0.9372338847839273
32 41491 90911 3771988301 1.134084294398781
32 41593 59659 2481396787 0.901988661615178
32 41627 60899 2535042673 0.5015085866092704
32 41737 79411 3314376907 0.9375285451882519
32 41813 57041 2385055333 0.8347792414017021
32 42403 68059 2885905777 1.1702686159987934
32 42509 81553 3466736477 0.5699721615994349
32 42533 78697 3347219501 0.8067597574205138
32 42821 76561 3278418581 1.0670153382001444
32 43013 71777 3087344101 1.3493285086005926
32 43051 72977 3141732827 1.0382031957968139
32 43541 56299 2451314759 0.6578653101925738
32 43573 72869 3175120937 0.46074763940414415
32 44071 78707 3468696197 0.9547451048274525
32 44189 77647 3431143283 0.7552598199807108
32 44201 56099 2479631899 0.8933789203991183
32 45013 73181 3294096353 1.2998795958119445
32 45247 61331 2775043757 0.4089000193984248
32 45263 87337 3953134631 0.900871860794723
32 45289 67369 3051074641 1.3273612370132468
32 45337 75583 3426706471 0.8728086553979665
32 45641 58631 2675977471 0.5220686123939231
32 46199 72559 3352153241 0.732127980783116
32 47441 76679 3637728439 0.7393257552175783
32 47701 49367 2354855267 0.8355955835897475
32 47791 89087 4257556817 1.0714689162094146
