#bitsize(pq) p q pq std
25 4861 6701 32573561 0.027123094982984455
25 4871 6037 29406227 0.018448577046202688
25 4967 5867 29141389 0.01571731915885984
25 5059 6449 32625491 0.017261017176146146
25 5107 5167 26387869 0.013823878703438609
25 5227 6257 32705339 0.021272898057321705
25 5233 5711 29885663 0.016255317160015305
25 5237 6247 32715539 0.012036126811291927
25 5281 5521 29156401 0.033441033580732624
25 5477 6079 33294683 0.010408313974302433
25 5573 5659 31537607 0.017914679454946632
26 4127 14153 58409431 0.027574197504795707
26 4133 11731 48484223 0.05484166876289313
26 4177 9397 39251269 0.04422623225719146
26 4211 14009 58991899 0.027947765641794776
26 4241 10909 46265069 0.05473617545425694
26 4259 15731 66998329 0.023254602292488376
26 4261 14479 61695019 0.031189329074400595
26 4273 13913 59450249 0.029538863756561833
26 4273 14771 63116483 0.043192640042365824
26 4289 11941 51214949 0.025489842881558943
26 4297 11437 49144789 0.031096809094241375
26 4339 12437 53964143 0.04468180997337315
26 4357 14951 65141507 0.020695931271776394
26 4363 12539 54707657 0.057684857231693025
26 4373 10831 47363963 0.029461480035591157
26 4397 8971 39445487 0.010756961657636894
26 4409 7963 35108867 0.06318483367022099
26 4409 9967 43944503 0.024980550344326998
26 4423 13901 61484123 0.027380912151985435
26 4441 15107 67090187 0.02130342592751348
26 4481 10271 46024351 0.04184530604252981
26 4483 14449 64774867 0.036438528161254154
26 4483 14731 66039073 0.0375469989031078
26 4517 12721 57460757 0.034605613919617105
26 4519 10103 45655457 0.045154373544528434
26 4549 14437 65673913 0.03207931977097582
26 4561 7541 34394501 0.04812804911776611
26 4567 12161 55539287 0.03880896250415107
26 4567 13477 61549459 0.05221800348609354
26 4567 13709 62609003 0.045934031531355855
26 4583 14081 64533223 0.02464840058319884
26 4637 8623 39984851 0.0681510491484342
26 4639 11213 52017107 0.04792336033124401
26 4657 10531 49042867 0.04228051345419813
26 4679 9679 45288041 0.05425655555441965
26 4723 7699 36362377 0.04339735789688745
26 4751 8171 38820421 0.030868958218551467
26 4799 10321 49530479 0.04669503945557321
26 4801 9629 46228829 0.05154024501036025
26 4813 12763 61428319 0.052533877481257714
26 4817 11699 56354083 0.05240153130914882
26 4877 10903 53173931 0.028207079720574076
26 4877 12721 62040317 0.0371252071824772
26 4943 11369 56196967 0.03888730466491601
26 4951 10723 53089573 0.04634071438974855
26 4973 8713 43329749 0.02244678750791147
26 4973 10613 52778449 0.030637923901984658
26 4987 9719 48468653 0.034860845570064
26 4993 8951 44692343 0.038434662082128104
26 5009 7529 37712761 0.05565322593221094
26 5009 12503 62627527 0.041690045041644044
26 5021 11161 56039381 0.038005500023200314
26 5059 8419 42591721 0.05143801084375361
26 5077 8963 45505151 0.05054853356333318
26 5081 7129 36222449 0.04780546433943081
26 5101 11437 58340137 0.01463695475495408
26 5171 12721 65780291 0.029100156248797575
26 5209 8387 43687883 0.051220737003318306
26 5231 10847 56740657 0.04437896823392617
26 5273 9941 52418893 0.05045377992458332
26 5303 10891 57754973 0.02403890515519774
26 5303 12511 66345833 0.0415227589259353
26 5351 9467 50657917 0.03917813093359121
26 5387 11171 60178177 0.028449229528977906
26 5441 9431 51314071 0.04904232885997859
26 5557 7727 42938939 0.022085444795099215
26 5563 6529 36320827 0.044766542351981596
26 5573 7213 40198049 0.03058357752798176
26 5623 10433 58664759 0.03613399675382303
26 5641 7757 43757237 0.0319436457457331
26 5641 9403 53042323 0.03664208041756264
26 5647 8963 50614061 0.05826335938131544
26 5683 8839 50232037 0.041451551052087955
26 5683 9551 54278333 0.02929293775763151
26 5813 10663 61984019 0.03566648535650442
26 5821 10457 60870197 0.02288486445347184
26 5851 8329 48732979 0.07033077836287686
26 6151 8171 50259821 0.02310957723621549
26 6197 10253 63537841 0.035780787611707256
26 6287 7537 47385119 0.04226440638116256
26 6311 10211 64441621 0.02449833934504442
26 6317 8923 56366591 0.04545339683958669
26 6361 8647 55003567 0.017418247768984037
26 6367 8087 51489929 0.02347155276158958
26 6367 9497 60467399 0.03836199868670216
26 6389 7283 46531087 0.03136380356529628
26 6397 8713 55737061 0.018207501242421063
26 6397 9733 62262001 0.02499147289959553
26 6481 9377 60772337 0.03904089541724872
26 6679 8093 54053147 0.02506170649196332
26 6733 9041 60873053 0.02564064365557372
26 6763 7247 49011461 0.030631690452060958
26 6883 9181 63192823 0.03808155906148481
26 6911 7211 49835221 0.014631369068394962
26 7207 7537 54319159 0.02877577612406041
26 7229 7393 53443997 0.01268728399033212
26 7331 8663 63508453 0.032466046385608585
26 7411 8821 65372431 0.02564184930158946
26 7577 8693 65866861 0.03743901110101734
26 7591 8447 64121177 0.04379396718361837
27 4483 15647 70145501 0.08918310747506815
27 4493 15227 68414911 0.10015998250533646
27 4493 15913 71497109 0.04795917982692882
27 4967 13933 69205211 0.037217306418168616
27 5171 15739 81386369 0.08080163186436266
27 5279 13337 70406023 0.07060211882813168
27 5347 14533 77707951 0.08518006723264854
27 5413 13163 71251319 0.05921454284079485
27 5437 13693 74448841 0.06921010301655757
27 5437 14341 77972017 0.04793767637210531
27 5477 13499 73934023 0.02344820343854159
27 5653 12953 73223309 0.044435955405024076
27 5717 13151 75184267 0.06298831409327686
27 5743 14657 84175151 0.04960780066374242
27 5783 12653 73172299 0.034970055522647925
27 5813 16363 95118119 0.04835350515567706
27 5851 15121 88472971 0.07250963316441426
27 5857 11939 69926723 0.08899833236995261
27 5861 11743 68825723 0.03795470461406378
27 5869 15803 92747807 0.0706142656462732
27 5881 15569 91561289 0.056115692480340165
27 6037 14779 89220823 0.052748168562335586
27 6043 11369 68702867 0.06690136224714169
27 6263 13063 81813569 0.07449076009322203
27 6329 14767 93460343 0.05859663014299966
27 6491 13841 89841931 0.059880155595730775
27 6553 12097 79271641 0.06469298026064801
27 6571 10631 69856301 0.04755924123920724
27 6577 13009 85560193 0.054709385046973126
27 6581 13103 86230843 0.034985941501076236
27 6607 13759 90905713 0.02767986508926776
27 6619 11027 72987713 0.043264585593053524
27 6619 12757 84438583 0.09000365086732452
27 6653 12437 82743361 0.06503868106944712
27 6659 14717 98000503 0.061720600405620815
27 6701 11807 79118707 0.05576345693646435
27 6733 11677 78621241 0.05061020101632126
27 6763 10739 72627857 0.07194634733275385
27 6823 13669 93263587 0.08304046847754608
27 6871 12073 82953583 0.046276161758343086
27 6907 11447 79064429 0.09903607705738895
27 7043 11831 83325733 0.07184807420564022
27 7193 9629 69261397 0.07100350618687198
27 7247 11789 85434883 0.05905749460269969
27 7433 14281 106150673 0.05002022478294025
27 7477 9109 68107993 0.08603244873326618
27 7549 11887 89734963 0.050762689325680274
27 7559 14783 111744697 0.03905036775525063
27 7589 14683 111429287 0.025769029496654577
27 7673 13907 106708411 0.05662667467743948
27 7673 14737 113077001 0.03595509498360526
27 7691 12401 95376091 0.0346576286795216
27 7759 13109 101712731 0.025560478221909214
27 7853 16187 127116511 0.04661298474969838
27 7927 12197 96685619 0.04035395470552926
27 7949 10567 83997083 0.016768931510586598
27 7951 13397 106519547 0.024190824411212234
27 8009 13249 106111241 0.05488406523762091
27 8011 10103 80935133 0.06594718503258817
27 8093 13759 111351587 0.0733041949013498
27 8123 9661 78476303 0.048847295026801456
27 8161 15619 127466659 0.022596994796835166
27 8291 10639 88207949 0.06596522651284521
27 8293 10883 90252719 0.07095433832892202
27 8389 11059 92773951 0.037181613005145844
27 8521 10163 86598923 0.06594807702256772
27 8527 10301 87836627 0.024146134478663227
27 8543 9013 76998059 0.048252827223423424
27 8543 9479 80979097 0.08353002403279988
27 8597 15377 132196069 0.04174516107628689
27 8623 15187 130957501 0.0482806038629855
27 8677 12829 111317233 0.07317141395102061
27 8731 12923 112830713 0.05355347580199084
27 8893 11971 106458103 0.043130421469014475
27 8951 13619 121903669 0.06536175919597804
27 9133 9839 89859587 0.08191532464202535
27 9161 9931 90977891 0.08610082494184686
27 9203 13723 126292769 0.09134467367961534
27 9319 11393 106171367 0.09781451156895964
27 9337 13267 123873979 0.039024186042142264
27 9437 13399 126446363 0.04634338344254281
27 9437 13463 127050331 0.050629608940716365
27 9461 9749 92235289 0.05567853882889401
27 9461 10007 94676227 0.04750831514101491
27 9587 11831 113423797 0.0743813774796896
27 9689 10627 102965003 0.06655699874746769
27 9721 11257 109429297 0.04247313864455126
27 9769 11443 111786667 0.0702568461994889
27 9787 12647 123776189 0.041369491689283076
27 9803 11071 108529013 0.04937181059785525
27 9829 12809 125899661 0.04310962833889855
27 10009 12569 125803121 0.05105158072931981
27 10093 11491 115978663 0.04355308498728075
27 10103 12637 127671611 0.0333910392839255
27 10177 12853 130804981 0.012498702360213271
27 10211 12451 127137161 0.02160221309894212
27 10223 13001 132909223 0.034822063029129664
27 10271 12763 131088773 0.037202818030343
27 10613 10651 113039063 0.050180809275648476
27 10627 11071 117651517 0.05743777791276119
28 8219 25819 212206361 0.07875211598982813
28 8221 29297 240850637 0.044602365502953406
28 8233 16987 139853971 0.1332443569013198
28 8287 16693 138334891 0.041731256086070125
28 8431 21179 178560149 0.0926563002870434
28 8513 24763 210807419 0.07589707918675229
28 8537 26317 224668229 0.09878954436126595
28 8647 20507 177324029 0.05982990922008203
28 8693 15767 137062531 0.1744758814035436
28 8699 21269 185019031 0.12126409856065848
28 8699 29287 254767613 0.05123268972534293
28 8713 28607 249252791 0.057811505791563585
28 8719 18043 157316917 0.057452339576171664
28 8719 18169 158415511 0.0765282034878717
28 8747 19441 170050427 0.10923406425456947
28 8783 26437 232196171 0.04372787271756559
28 8831 26981 238269211 0.09122181544139754
28 8839 15803 139682717 0.10042187098101515
28 8867 27109 240375503 0.1259658352074079
28 8969 24907 223390883 0.052522196250276855
28 8971 25561 229307731 0.1029200155020203
28 8999 27541 247841459 0.035347273356822334
28 9043 23293 210638599 0.09790854101506749
28 9091 21647 196792877 0.07561814083532388
28 9091 25253 229575023 0.04694979135707268
28 9127 24821 226541267 0.10840322968212318
28 9199 21317 196095083 0.12751428731392683
28 9221 19069 175835249 0.09541770898316439
28 9319 17749 165402931 0.15119838751473874
28 9413 23609 222231517 0.04049264201742936
28 9461 20357 192597577 0.0739280326190166
28 9521 16831 160247951 0.045511680138717744
28 9539 18199 173600261 0.1375508592168761
28 9551 27541 263044091 0.0948131896703561
28 9587 20887 200243669 0.10282366562956906
28 9629 17027 163952983 0.11624873160920059
28 9677 27017 261443509 0.06128924622502009
28 9719 25741 250176779 0.06553100083366238
28 9851 22073 217441123 0.06238973752292233
28 9901 25673 254188373 0.08427711593240607
28 10039 17431 174989809 0.10592135834901124
28 10159 25447 258516073 0.04563526931740708
28 10177 24749 251870573 0.03531289814824824
28 10301 13697 141092797 0.07768869231161799
28 10459 13649 142754891 0.08858622901288768
28 10559 13633 143950847 0.08207308133887499
28 10687 15809 168950783 0.10456371865134007
28 10733 14431 154887923 0.03907117958138377
28 10753 15121 162596113 0.06133004038530793
28 10799 23873 257804527 0.03686804432362865
28 10861 14303 155344883 0.025025746463290432
28 10909 15077 164474993 0.09056134329111837
28 11087 15331 169974797 0.0801720453551813
28 11087 22709 251774683 0.08354666409511338
28 11197 15077 168817169 0.07111981593526889
28 11239 19661 220969979 0.07302736429053548
28 11279 16937 191032423 0.06898104023377565
28 11287 13001 146742287 0.11525438016304804
28 11321 18253 206642213 0.04515274335577379
28 11321 21059 238408939 0.0504548718008032
28 11437 17939 205168343 0.11461139582905937
28 11483 18481 212217323 0.09984088621785477
28 11551 21187 244731037 0.09717186609381613
28 11579 21863 253151677 0.1476216762308364
28 11701 21383 250202483 0.057312218721434584
28 11731 13009 152608579 0.050401172631356364
28 11789 12721 149967869 0.07232617156504756
28 11789 22549 265830161 0.0594205600089413
28 11939 22013 262813207 0.06032515975280404
28 12041 18583 223757903 0.06514538300220032
28 12049 19891 239666659 0.05960398068901846
28 12101 14737 178332437 0.050547568108004905
28 12119 19469 235944811 0.09836581330577834
28 12211 20359 248603749 0.13152112657261977
28 12241 15569 190580129 0.07719794810957112
28 12487 16651 207921037 0.054818792121196475
28 12497 17891 223583827 0.041506939026650334
28 12541 12919 162017179 0.07392666429423954
28 12553 18061 226719733 0.08066464509705538
28 12613 14869 187542697 0.07527175009396819
28 12619 14107 178016233 0.1445696572024302
28 12721 15217 193575457 0.14580769891520134
28 12799 19889 254559311 0.09596269222848419
28 12899 16633 214549067 0.12530460124770648
28 12911 13679 176609569 0.04231730943783756
28 12941 16981 219751121 0.07244710296936974
28 13121 13829 181450309 0.04086755767228305
28 13187 16607 218996509 0.06761494041052712
28 13711 16361 224325671 0.0757616317017243
28 13751 14327 197010577 0.076200699092241
28 13901 18257 253790557 0.10978787460284856
28 13907 15443 214765801 0.03275916132786247
28 13913 16067 223540171 0.1200111903690252
28 14143 18919 267571417 0.06982268355536583
28 14389 14629 210496681 0.06278922170614641
28 14629 17489 255846581 0.06101554185669708
28 15083 17597 265415551 0.05638673391187239
28 15121 15427 233271667 0.09400699606427981
28 15233 16087 245053271 0.028332378194865653
28 15443 15923 245898889 0.07705289723435184
29 8893 31319 278519867 0.10724869306603126
29 9109 32189 293209601 0.15973985307028282
29 9157 29881 273620317 0.13203017210759005
29 9371 28837 270231527 0.30141114872672853
29 9859 32569 321097771 0.07400575261511359
29 9907 30119 298388933 0.15798997809554835
29 10193 27689 282233977 0.14473787194055132
29 10343 29339 303453277 0.10328408588648935
29 10657 28277 301347989 0.11488358162958612
29 10711 30841 330337951 0.10900829518011626
29 10903 30593 333555479 0.1684820851241393
29 11027 27431 302481637 0.0638038722114377
29 11261 30071 338629531 0.05077584358223112
29 11321 29423 333097783 0.13955695154442996
29 11411 32401 369727811 0.15549448879963107
29 11801 27647 326262247 0.06182887036023784
29 11909 32561 387768949 0.17315301750839618
29 12157 23227 282370639 0.09980256281016277
29 12413 28027 347899151 0.18393185776471238
29 12473 29573 368864029 0.1147151602404779
29 12547 32377 406234219 0.1846435491513914
29 12589 29581 372395209 0.19816172763493198
29 12613 28723 362283199 0.07042437305314894
29 12671 28513 361288223 0.0584008270357903
29 12841 31573 405428893 0.15306740035469188
29 12853 22921 294603613 0.11989918750896468
29 13001 25457 330966457 0.17323437009770606
29 13159 27697 364464823 0.06776565243584196
29 13217 30323 400779091 0.11593976306032756
29 13411 22051 295725961 0.1297110532005303
29 13463 27259 366987917 0.16116637031174882
29 13711 23333 319918763 0.1628065138655927
29 13721 22679 311178559 0.17383646570148462
29 13799 23087 318577513 0.23096379000483958
29 13831 21569 298320839 0.24631277280478653
29 14071 26479 372586009 0.1128292454477622
29 14087 29173 410960051 0.058802787825907234
29 14323 24677 353448671 0.270214689646298
29 14437 25367 366223379 0.11106641733889402
29 14479 19681 284961199 0.05658617933078442
29 14563 21617 314808371 0.09869215015799647
29 14653 22123 324168319 0.18189848848875761
29 14653 27073 396700669 0.05693911232071374
29 14947 21859 326726473 0.13359075823043018
29 15227 22247 338755069 0.205108804705969
29 15289 22367 341969063 0.14020004593180793
29 15377 29101 447486077 0.09918143716430645
29 15497 21799 337819103 0.11813157897451866
29 15727 31181 490383587 0.08383669593144233
29 15749 30893 486533857 0.07828650871321187
29 15767 21521 339321607 0.11927671675432223
29 15923 31379 499647817 0.11146069037708153
29 15971 29947 478283537 0.1873338635427579
29 16001 24889 398248889 0.0885685871201137
29 16057 19447 312260479 0.0939247009666154
29 16057 24919 400124383 0.04351960928817396
29 16097 26987 434409739 0.1163911790223138
29 16139 28001 451908139 0.1285454821349799
29 16193 26959 436547087 0.0966795687764823
29 16217 26861 435604837 0.20454290078611503
29 16253 29387 477626911 0.10070810746640024
29 16319 31247 509919793 0.12846079584549971
29 16333 22573 368684809 0.1462373776388387
29 16487 25913 427227631 0.08885566462708981
29 16661 21751 362393411 0.09738941621458015
29 16759 28661 480329699 0.09522061446701074
29 16921 26687 451570727 0.12347076982210016
29 16943 19993 338741399 0.054832203876313226
29 16963 20563 348810169 0.2037696917784033
29 17077 20219 345279863 0.18442461677373853
29 17107 30181 516306367 0.1136049635155118
29 17137 29251 501274387 0.10074264815120337
29 17203 23371 402051313 0.062393582954040835
29 17293 30971 535581503 0.056058067913961084
29 17483 30119 526570477 0.04564671194206369
29 17489 20411 356967979 0.0684761295280651
29 17489 21817 381557513 0.03895550440020467
29 17551 20063 352125713 0.20138487107836728
29 17783 24859 442067597 0.11799227549750892
29 17957 19777 355135589 0.09315817572473689
29 17971 21059 378451289 0.20197405327679652
29 18131 24421 442777151 0.05770517403213686
29 18401 22051 405760451 0.15367934425567206
29 18433 21221 391166693 0.07895887263664841
29 18541 25633 475261453 0.09335919295556255
29 18593 27107 504000451 0.14242852515408466
29 18749 19157 359174593 0.1644673992122447
29 18859 22871 431324189 0.10303703632491429
29 19031 20333 386957323 0.14377638887227526
29 19571 22741 445064111 0.09036975012238466
29 19603 24509 480449927 0.07019365865027961
29 19699 22073 434816027 0.10484287033596958
29 19739 20233 399379187 0.17730025035925676
29 20063 22469 450795547 0.12712124978143785
29 20369 20717 421984573 0.10180275780693644
29 20543 23869 490340867 0.15333278611641177
29 20693 25561 528933773 0.06244210342668074
29 20731 21191 439310621 0.20366512221242025
29 20807 23357 485989099 0.08397134958469586
29 21767 22637 492739579 0.10057669149301816
30 16519 47417 783281423 0.23142788275159812
30 16553 37057 613404521 0.1888324377602792
30 16649 61657 1026527393 0.1445923107008781
30 16787 52147 875391689 0.19577476725921888
30 16903 35053 592500859 0.2534991221222448
30 16937 47507 804626059 0.2503546871022069
30 16937 54799 928130663 0.18606574588523303
30 17107 32783 560818781 0.2889565874160145
30 17117 53917 922897289 0.16260371284802372
30 17321 41051 711044371 0.18507903576517656
30 17321 61051 1057464371 0.15099936206922526
30 17341 35933 623114153 0.22956497986413882
30 17383 51169 889470727 0.20150309497774913
30 17393 44543 774736399 0.287676767535384
30 17443 52321 912635203 0.15072327205700525
30 17449 46471 810872479 0.14855010672219893
30 17729 38177 676840033 0.35365189623225496
30 18049 59441 1072850609 0.08892576863016104
30 18229 49597 904103713 0.1024060774181907
30 18379 39373 723636367 0.3451909022739929
30 18439 57791 1065608249 0.09878106166450659
30 18457 31253 576836621 0.2950820312914936
30 18481 38603 713422043 0.2539831875744934
30 18493 37139 686811527 0.12253994761258516
30 18521 49943 924994303 0.11921029326561927
30 18719 31277 585474163 0.26038942189061637
30 18719 46027 861579413 0.10122169135462401
30 18731 55291 1035655721 0.21982163568511331
30 18757 48187 903843559 0.15604424110204893
30 19051 34231 652134781 0.27021075222625984
30 19423 28069 545184187 0.18485076851643753
30 19457 36791 715842487 0.21728750948523426
30 19541 42157 823789937 0.11386927447194184
30 19543 40529 792058247 0.3551958193701019
30 19577 38867 760899259 0.16480032419652937
30 19753 34939 690150067 0.3656340819138694
30 19793 53087 1050750991 0.1941225187600915
30 19913 45707 910163491 0.24286156620004618
30 20327 39541 803749907 0.18339762810403695
30 20369 48163 981032147 0.20970961733016322
30 20407 35569 725856583 0.16818605046172758
30 20407 49921 1018737847 0.14697246158079513
30 20483 32587 667479521 0.18496679158957297
30 20759 26237 544653883 0.2170785871125875
30 20789 39343 817901627 0.08403555326314621
30 21211 46181 979545191 0.20000928476212243
30 21227 33751 716432477 0.308113372074623
30 21383 41341 883994603 0.24919929492638254
30 21487 45821 984555827 0.22245624921415563
30 21557 44507 959437399 0.1708878791045065
30 21589 33409 721266901 0.23531036305163408
30 21599 31069 671059331 0.10167587481544961
30 21649 27689 599439161 0.29855899888410004
30 21893 28181 616966633 0.14836308871209827
30 21893 44983 984812819 0.3100337214864909
30 21893 45833 1003421869 0.17404350281310504
30 22123 48413 1071040799 0.16437344892506886
30 22409 32707 732931163 0.1302463992422126
30 22447 43853 984368291 0.21994563497453284
30 22637 33343 754785491 0.23140095028975663
30 22643 35491 803622713 0.30706338441654385
30 22669 35407 802641283 0.13330358029690761
30 22769 29033 661052377 0.19364508395519975
30 23209 30403 705623227 0.17223688961635955
30 23293 42967 1000830331 0.13563623646355416
30 23417 32141 752645797 0.03947468329547462
30 23509 36269 852647921 0.2952510883353639
30 23741 24851 589987591 0.206009762166673
30 23743 28087 666869641 0.31442791313005775
30 23747 41077 975455519 0.072275266744597
30 23887 24917 595192379 0.1409667174285452
30 23899 26647 636836653 0.1543771435835457
30 24001 36541 877020541 0.35228950709008866
30 24049 32371 778490179 0.24029222853866056
30 24049 33023 794170127 0.3573365827874887
30 24103 24251 584521853 0.11155793988757004
30 24107 30517 735673319 0.09055154870790952
30 24169 42643 1030638667 0.16316882961458198
30 24337 32749 797012413 0.06578724710106511
30 24683 26357 650569831 0.0984946712125075
30 24907 29753 741057971 0.16817068590110681
30 24967 40559 1012636553 0.13200043755663174
30 25073 36493 914988989 0.20321793531451562
30 25121 26371 662465891 0.18130443112360825
30 25561 34679 886429919 0.14444603698339176
30 25633 35923 920814259 0.18932339032819875
30 25657 31393 805450201 0.21681668984153118
30 25933 38891 1008560303 0.24271989452221765
30 26041 37409 974167769 0.3101528822174342
30 26189 33829 885947681 0.20343218914170574
30 26399 35221 929799179 0.25831934566180104
30 26479 39863 1055532377 0.20126422665079866
30 26561 30911 821027071 0.13154539686262257
30 26693 29303 782184979 0.22395057284114542
30 26699 38053 1015977047 0.2003900745550215
30 26981 32381 873671761 0.1948917766995931
30 28051 32687 916903037 0.03572266869453146
30 29129 33199 967053671 0.23550817130219875
30 29147 33151 966252197 0.22423484861357418
30 30817 34367 1059087839 0.1484934530593645
31 17497 62057 1085811329 0.31914511910970406
31 18199 61781 1124352419 0.24419506677109692
31 18587 60539 1125238393 0.4630374108422931
31 19433 63317 1230439261 0.32363128634612875
31 20327 60659 1233015493 0.45944649514649377
31 20347 60089 1222630883 0.3355411627120718
31 20483 61261 1254809063 0.28473177231468066
31 20521 53939 1106882219 0.10598643436274689
31 21517 56333 1212117161 0.41398156628791
31 21991 57593 1266527663 0.08664939481820265
31 22003 52267 1150030801 0.4268841109443846
31 22093 54959 1214209187 0.552574084792586
31 22193 51431 1141408183 0.09201446737203284
31 22453 57077 1281549881 0.3837191991113016
31 22511 55663 1253029793 0.6485903549915433
31 22901 49171 1126065071 0.33297525117434695
31 22963 53479 1228038277 0.5126261752167801
31 23581 62473 1473175813 0.3010043868411572
31 24181 48779 1179524999 0.067241342704562
31 25439 49783 1266429737 0.4786376249935409
31 25759 61151 1575188609 0.277932752128343
31 25793 64969 1675745417 0.22089022790130203
31 26449 51593 1364583257 0.30912710046186165
31 26501 56983 1510106483 0.3022998801966854
31 26641 44623 1188801343 0.32587243211124073
31 27241 46933 1278501853 0.15719261724410508
31 27253 61223 1668510419 0.29498124714351215
31 27367 57571 1575545557 0.33049819868443964
31 27457 42829 1175955853 0.45338257957809674
31 27617 58237 1608331229 0.26383212168034975
31 27763 41617 1155412771 0.34010974463320703
31 27809 54499 1515562691 0.34875536733855583
31 27941 48271 1348740011 0.5584471696481053
31 27947 55337 1546503139 0.14467887634000473
31 28123 41491 1166851393 0.3848551305404204
31 28879 39103 1129255537 0.45768992548997245
31 29059 65327 1898337293 0.31886440920270986
31 29173 55681 1624381813 0.4931867337163774
31 29207 65071 1900528697 0.2618804267962912
31 29209 43889 1281953801 0.5415749557489697
31 29303 64013 1875772939 0.18817289075518645
31 29339 48299 1417044361 0.2665401120093539
31 29401 39181 1151960581 0.24878985139006718
31 29501 52183 1539450683 0.3744524754585882
31 29921 56963 1704389923 0.07594219196155533
31 30241 42299 1279164059 0.24312497732224703
31 30553 45319 1384631407 0.23034956233316817
31 30839 60937 1879236143 0.09233055975036698
31 30911 54311 1678807321 0.2135156939652394
31 30949 62053 1920478297 0.3900988487030516
31 31019 36833 1142522827 0.23796030558027068
31 32051 56671 1816362221 0.14921752072807212
31 32059 56207 1801940213 0.3596402891743945
31 32939 44129 1453565131 0.11813089887102592
31 33071 56101 1855316171 0.3252204248055809
31 33113 60589 2006283557 0.3327870815701642
31 33457 36997 1237808629 0.17880571908462584
31 33487 38803 1299396061 0.2610755710889362
31 33703 56713 1911398239 0.15206054578054323
31 33721 50153 1691209313 0.4583309731874749
31 34183 48239 1648953737 0.42181462282749654
31 34351 42697 1466684647 0.25811646376891617
31 34651 55441 1921086091 0.2235602612961175
31 34721 36457 1265823497 0.4753686799677593
31 34807 50539 1759110973 0.20135748310411197
31 35171 51577 1814014667 0.20891531212625303
31 35279 42569 1501791751 0.32041715961613026
31 35323 38959 1376148757 0.13983439585430305
31 35353 46819 1655192107 0.24270919508769284
31 35963 37253 1339729639 0.0867189386712608
31 36209 36721 1329630689 0.434585625348354
31 36353 40423 1469497319 0.09261298520325896
31 37253 43717 1628589401 0.2959131954349405
31 37549 50989 1914585961 0.4652430456067734
31 37643 51413 1935339559 0.22834901373725944
31 37717 55243 2083600231 0.301013347507971
31 38459 52783 2029981397 0.2752886760119484
31 38543 55529 2140254247 0.2575140833535364
31 38861 40177 1561318397 0.2507701408729775
31 38971 48397 1886079487 0.2915824974519264
31 39659 46237 1833713183 0.2855236024751798
31 39703 52363 2078968189 0.2486601352975776
31 39847 51659 2058456173 0.34858867742979427
31 39857 46447 1851238079 0.3147948215806829
31 40127 51383 2061845641 0.17629880191475591
31 40193 42307 1700445251 0.34965054540489265
31 40583 43487 1764832921 0.131772347469024
31 40637 42457 1725325109 0.14536087308790557
31 40819 47563 1941474097 0.1698814202751028
31 40993 41491 1700840563 0.21508722407819678
31 41183 43573 1794466859 0.25672639814618653
31 41183 47609 1960681447 0.16323196679033142
31 41953 42089 1765759817 0.16254522145816885
31 42533 44563 1895398079 0.1729640511251035
31 42787 45823 1960628701 0.4976856226756447
31 42839 46327 1984602353 0.36439755797311124
31 43291 43661 1890128351 0.34719915327089096
31 44389 45589 2023650121 0.47584705302336905
31 44887 46751 2098512137 0.20519782203275216
31 45127 46027 2077060429 0.3307554813177952
32 32887 100733 3312806171 0.5808674006468519
32 32939 73453 2419468367 0.5092445293100073
32 33073 87559 2895838807 0.7941923487462315
32 33151 69677 2309862227 0.33654478919914615
32 33181 104659 3472690279 0.36365465810158737
32 33317 74317 2476019489 0.6387349912271809
32 33601 80651 2709954251 0.33093562094504664
32 34159 101209 3457198231 0.46773411865778747
32 34631 123269 4268928739 0.4515613359634704
32 34819 97301 3387923519 0.20579412548192944
32 34847 90971 3170066437 0.8177108055842464
32 34981 78713 2753459453 0.4025022182836854
32 35729 110923 3963167867 0.20519892247885302
32 35993 73327 2639258711 0.3518702155205656
32 36011 113159 4074968749 0.4236698634971436
32 36151 69557 2514555107 0.5283653546865333
32 36583 76631 2803391873 0.24035062972837704
32 36943 82571 3050420453 0.4968528744773286
32 37019 85103 3150427957 0.5861192211233104
32 37123 98773 3666750079 0.348433614592953
32 37139 82721 3072175219 0.21773957503230598
32 37799 108803 4112644597 0.37468143634766216
32 37967 97463 3700377721 0.4651854422590752
32 38177 103177 3938988329 0.4757503631158426
32 38183 106019 4048123477 0.21856860182573676
32 38791 62659 2430605269 0.176132455274807
32 39043 56299 2198081857 0.8135506130281993
32 39043 89897 3509848571 0.3874734857205154
32 39163 68209 2671269067 0.5359637605775414
32 39163 83873 3284718299 0.41461035776588573
32 39191 98387 3855884917 0.589498035507602
32 39671 61231 2429095001 0.44942314432539765
32 39769 97213 3866063797 0.36225889835971603
32 39839 72089 2871953671 0.3675585526835184
32 40009 58661 2346967949 0.5957061338178642
32 40129 87313 3503783377 0.40951842817666134
32 40253 74687 3006375811 0.6191391721685936
32 40697 104707 4261260779 0.38647043022020655
32 40853 68053 2780169209 0.5983229119967298
32 40883 62467 2553838361 0.21471063412455127
32 41047 88817 3645671399 0.27630229052170757
32 41491 90911 3771988301 0.4417582246619992
32 41593 59659 2481396787 0.3235734734216055
32 41627 60899 2535042673 0.17760058386835503
32 41737 79411 3314376907 0.7183027174005651
32 41813 57041 2385055333 0.506061541816253
32 42403 68059 2885905777 0.5244630084909706
32 42509 81553 3466736477 0.2891736503841259
