#bitsize(pq) p q pq min
25 4663 4703 21930089 0.0036020820116391405
25 4673 5987 27977251 0.0033358640066580847
25 4679 6547 30633413 0.003573198991944082
25 4729 5801 27432929 0.0033000210096361116
25 4729 6113 28908377 0.003407280004466884
25 4751 6047 28729297 0.003379363988642581
25 4759 6353 30233927 0.0030711979925399646
25 4783 6427 30740341 0.0028479780012276024
25 4793 6067 29079131 0.003175555990310386
25 4861 6701 32573561 0.0032603459985693917
25 4871 6037 29406227 0.0037857449933653697
25 4967 5867 29141389 0.002882050001062453
25 5059 6449 32625491 0.0037843839963898063
25 5107 5167 26387869 0.0028080730116926134
25 5227 6257 32705339 0.0032645200117258355
25 5233 5711 29885663 0.003217972000129521
25 5237 6247 32715539 0.0032267749920720235
25 5281 5521 29156401 0.0035533880000002682
25 5477 6079 33294683 0.0033962110028369352
25 5573 5659 31537607 0.0036484049924183637
26 4127 14153 58409431 0.004609094001352787
26 4133 11731 48484223 0.0033657519961707294
26 4177 9397 39251269 0.004636016994481906
26 4211 14009 58991899 0.0033374979975633323
26 4241 10909 46265069 0.0037065869983052835
26 4259 15731 66998329 0.005051269996329211
26 4261 14479 61695019 0.004507978999754414
26 4273 13913 59450249 0.004589778007357381
26 4273 14771 63116483 0.004103831990505569
26 4289 11941 51214949 0.006005221002851613
26 4297 11437 49144789 0.0033578909933567047
26 4339 12437 53964143 0.003236967997509055
26 4357 14951 65141507 0.00407490499492269
26 4363 12539 54707657 0.004696085990872234
26 4373 10831 47363963 0.0037776019889861345
26 4397 8971 39445487 0.003171843010932207
26 4409 7963 35108867 0.0037954309955239296
26 4409 9967 43944503 0.003881272001308389
26 4423 13901 61484123 0.003802370003541
26 4441 15107 67090187 0.003149743002722971
26 4481 10271 46024351 0.003082184004597366
26 4483 14449 64774867 0.006073707001633011
26 4483 14731 66039073 0.008351688011316583
26 4517 12721 57460757 0.004820923000806943
26 4519 10103 45655457 0.0031461640028283
26 4549 14437 65673913 0.003598693001549691
26 4561 7541 34394501 0.0038393669965444133
26 4567 12161 55539287 0.005818802994326688
26 4567 13477 61549459 0.003448761999607086
26 4567 13709 62609003 0.0041917030030163005
26 4583 14081 64533223 0.003690900994115509
26 4637 8623 39984851 0.0038370230031432584
26 4639 11213 52017107 0.003057470006751828
26 4657 10531 49042867 0.003401330002816394
26 4679 9679 45288041 0.0031043930066516623
26 4723 7699 36362377 0.0038335889985319227
26 4751 8171 38820421 0.0037414730031741783
26 4799 10321 49530479 0.0045538289996329695
26 4801 9629 46228829 0.003367664001416415
26 4813 12763 61428319 0.003214652999304235
26 4817 11699 56354083 0.004582833993481472
26 4877 10903 53173931 0.003339874994708225
26 4877 12721 62040317 0.003415881990804337
26 4943 11369 56196967 0.00354236300336197
26 4951 10723 53089573 0.0030089329957263544
26 4973 8713 43329749 0.0048842349933693185
26 4973 10613 52778449 0.00365745100134518
26 4987 9719 48468653 0.003077276996918954
26 4993 8951 44692343 0.004078874990227632
26 5009 7529 37712761 0.003778109996346757
26 5009 12503 62627527 0.003655634995084256
26 5021 11161 56039381 0.004479541006730869
26 5059 8419 42591721 0.004650316011975519
26 5077 8963 45505151 0.0039654490101384
26 5081 7129 36222449 0.003025011988938786
26 5101 11437 58340137 0.0036816509964410216
26 5171 12721 65780291 0.004421249002916738
26 5209 8387 43687883 0.0038467830017907545
26 5231 10847 56740657 0.005014747002860531
26 5273 9941 52418893 0.003194150995113887
26 5303 10891 57754973 0.004300371001590975
26 5303 12511 66345833 0.002991239001858048
26 5351 9467 50657917 0.0038015510072000325
26 5387 11171 60178177 0.005412673999671824
26 5441 9431 51314071 0.004224964999593794
26 5557 7727 42938939 0.0037379060086095706
26 5563 6529 36320827 0.0029866019904147834
26 5573 7213 40198049 0.0033758100034901872
26 5623 10433 58664759 0.00408800299919676
26 5641 7757 43757237 0.0031930370023474097
26 5641 9403 53042323 0.004177604001597501
26 5647 8963 50614061 0.0041596640076022595
26 5683 8839 50232037 0.004212933999951929
26 5683 9551 54278333 0.003257109987316653
26 5813 10663 61984019 0.0036487579927779734
26 5821 10457 60870197 0.00369247401249595
26 5851 8329 48732979 0.003801030994509347
26 6151 8171 50259821 0.003287726009148173
26 6197 10253 63537841 0.004258076005498879
26 6287 7537 47385119 0.0034410119988024235
26 6311 10211 64441621 0.00598202898981981
26 6317 8923 56366591 0.0037096379965078086
26 6361 8647 55003567 0.003811924994806759
26 6367 8087 51489929 0.0030839590035611764
26 6367 9497 60467399 0.0030912079964764416
26 6389 7283 46531087 0.0030086110054980963
26 6397 8713 55737061 0.004570482997223735
26 6397 9733 62262001 0.0051061690028291196
26 6481 9377 60772337 0.0063953609933378175
26 6679 8093 54053147 0.004216360001009889
26 6733 9041 60873053 0.005036854010540992
26 6763 7247 49011461 0.003953172010369599
26 6883 9181 63192823 0.0030346369894687086
26 6911 7211 49835221 0.0033464989974163473
26 7207 7537 54319159 0.0035966169962193817
26 7229 7393 53443997 0.003355941007612273
26 7331 8663 63508453 0.004091401002369821
26 7411 8821 65372431 0.00308601999131497
26 7577 8693 65866861 0.0030854579963488504
26 7591 8447 64121177 0.0034480530011933297
27 4483 15647 70145501 0.004352125994046219
27 4493 15227 68414911 0.0034264890127815306
27 4493 15913 71497109 0.0036472070059971884
27 4967 13933 69205211 0.0031822860037209466
27 5171 15739 81386369 0.0036079849960515276
27 5279 13337 70406023 0.0046260250092018396
27 5347 14533 77707951 0.003366896999068558
27 5413 13163 71251319 0.0035615410015452653
27 5437 13693 74448841 0.003533088995027356
27 5437 14341 77972017 0.003747769005713053
27 5477 13499 73934023 0.003233486000681296
27 5653 12953 73223309 0.003735703998245299
27 5717 13151 75184267 0.005157941996003501
27 5743 14657 84175151 0.006154940012493171
27 5783 12653 73172299 0.00489821498922538
27 5813 16363 95118119 0.0034987239923793823
27 5851 15121 88472971 0.005604570003924891
27 5857 11939 69926723 0.0033559259900357574
27 5861 11743 68825723 0.003914732995326631
27 5869 15803 92747807 0.0034880169987445697
27 5881 15569 91561289 0.0032045359985204414
27 6037 14779 89220823 0.00405693199718371
27 6043 11369 68702867 0.0032567049929639325
27 6263 13063 81813569 0.004081538005266339
27 6329 14767 93460343 0.0039951450016815215
27 6491 13841 89841931 0.0039838430093368515
27 6553 12097 79271641 0.003838963995804079
27 6571 10631 69856301 0.003552937996573746
27 6577 13009 85560193 0.004512207990046591
27 6581 13103 86230843 0.003459136001765728
27 6607 13759 90905713 0.0036586430069291964
27 6619 11027 72987713 0.0042132090020459145
27 6619 12757 84438583 0.0034507399977883324
27 6653 12437 82743361 0.004560483997920528
27 6659 14717 98000503 0.004158358002314344
27 6701 11807 79118707 0.00406639400171116
27 6733 11677 78621241 0.003700358996866271
27 6763 10739 72627857 0.004246836993843317
27 6823 13669 93263587 0.0038267729978542775
27 6871 12073 82953583 0.0033943159942282364
27 6907 11447 79064429 0.00414624999393709
27 7043 11831 83325733 0.003458421997493133
27 7193 9629 69261397 0.004038465995108709
27 7247 11789 85434883 0.004811455000890419
27 7433 14281 106150673 0.0030929850036045536
27 7477 9109 68107993 0.0037933970015728846
27 7549 11887 89734963 0.0030563719919882715
27 7559 14783 111744697 0.00455654899997171
27 7589 14683 111429287 0.003945315009332262
27 7673 13907 106708411 0.004270182005711831
27 7673 14737 113077001 0.004392205999465659
27 7691 12401 95376091 0.003740412008482963
27 7759 13109 101712731 0.0035861729993484914
27 7853 16187 127116511 0.0035835379967465997
27 7927 12197 96685619 0.003178737999405712
27 7949 10567 83997083 0.0036008789902552962
27 7951 13397 106519547 0.004395969008328393
27 8009 13249 106111241 0.0038154109934112057
27 8011 10103 80935133 0.0037785309978062287
27 8093 13759 111351587 0.003760869993129745
27 8123 9661 78476303 0.0030236179882194847
27 8161 15619 127466659 0.005695994012057781
27 8291 10639 88207949 0.003421928995521739
27 8293 10883 90252719 0.004474618996027857
27 8389 11059 92773951 0.003745487003470771
27 8521 10163 86598923 0.004723714999272488
27 8527 10301 87836627 0.003630980005254969
27 8543 9013 76998059 0.00410136699792929
27 8543 9479 80979097 0.004022604989586398
27 8597 15377 132196069 0.0036562780005624518
27 8623 15187 130957501 0.0037670339952455834
27 8677 12829 111317233 0.003765207000014925
27 8731 12923 112830713 0.004481839999925796
27 8893 11971 106458103 0.0035092370000029405
27 8951 13619 121903669 0.003952204999905007
27 9133 9839 89859587 0.004446177999966494
27 9161 9931 90977891 0.005343906000007337
27 9203 13723 126292769 0.004610070999888194
27 9319 11393 106171367 0.004706258999931379
27 9337 13267 123873979 0.003473058000054152
27 9437 13399 126446363 0.003438416999870242
27 9437 13463 127050331 0.003159588000016811
27 9461 9749 92235289 0.003539606999993339
27 9461 10007 94676227 0.0033440980000705167
27 9587 11831 113423797 0.003366644000152519
27 9689 10627 102965003 0.0038610189999417344
27 9721 11257 109429297 0.0032869750000372733
27 9769 11443 111786667 0.0036635330000081012
27 9787 12647 123776189 0.0038443359999291715
27 9803 11071 108529013 0.0031699029998435435
27 9829 12809 125899661 0.0033324280000215367
27 10009 12569 125803121 0.003874644999996235
27 10093 11491 115978663 0.0033304490000318765
27 10103 12637 127671611 0.003934181999966313
27 10177 12853 130804981 0.004511781000019255
27 10211 12451 127137161 0.00409928699991724
27 10223 13001 132909223 0.003653405000022758
27 10271 12763 131088773 0.0038236460000007355
27 10613 10651 113039063 0.0038359870086424053
27 10627 11071 117651517 0.004396784000164189
28 8219 25819 212206361 0.005109124000227894
28 8221 29297 240850637 0.004484402999878512
28 8233 16987 139853971 0.003662083999643073
28 8287 16693 138334891 0.003981009999733942
28 8431 21179 178560149 0.007066624999879423
28 8513 24763 210807419 0.005010692000269046
28 8537 26317 224668229 0.005213915999775054
28 8647 20507 177324029 0.006645626000135962
28 8693 15767 137062531 0.004594156000166549
28 8699 21269 185019031 0.0036871140000585
28 8699 29287 254767613 0.004965434000041569
28 8713 28607 249252791 0.003320513000289793
28 8719 18043 157316917 0.004156201000114379
28 8719 18169 158415511 0.003538197000125365
28 8747 19441 170050427 0.005148598000232596
28 8783 26437 232196171 0.0036256560001675098
28 8831 26981 238269211 0.004414063000240276
28 8839 15803 139682717 0.0036970839996683935
28 8867 27109 240375503 0.003496973999972397
28 8969 24907 223390883 0.014118520000010903
28 8971 25561 229307731 0.0034676540003601986
28 8999 27541 247841459 0.005316356000548694
28 9043 23293 210638599 0.003988254999967467
28 9091 21647 196792877 0.0048232849994747085
28 9091 25253 229575023 0.0049203799999304465
28 9127 24821 226541267 0.0050927349993799
28 9199 21317 196095083 0.004269172000022081
28 9221 19069 175835249 0.005743834999520914
28 9319 17749 165402931 0.004322605999732332
28 9413 23609 222231517 0.003900699999576318
28 9461 20357 192597577 0.0039035299996612594
28 9521 16831 160247951 0.004861024000092584
28 9539 18199 173600261 0.0044780710004488355
28 9551 27541 263044091 0.00406484300037846
28 9587 20887 200243669 0.0052131909997115145
28 9629 17027 163952983 0.007017925000582181
28 9677 27017 261443509 0.005778878999990411
28 9719 25741 250176779 0.004469483000320906
28 9851 22073 217441123 0.005685959000402363
28 9901 25673 254188373 0.0074875760001305025
28 10039 17431 174989809 0.004107925999960571
28 10159 25447 258516073 0.00455307999982324
28 10177 24749 251870573 0.004388348999782465
28 10301 13697 141092797 0.006317802999546984
28 10459 13649 142754891 0.003926123999917763
28 10559 13633 143950847 0.007242560999657144
28 10687 15809 168950783 0.00438334600039525
28 10733 14431 154887923 0.0033319720005238196
28 10753 15121 162596113 0.0034957069992742618
28 10799 23873 257804527 0.004970330999640282
28 10861 14303 155344883 0.0045995779992153984
28 10909 15077 164474993 0.005381797999689297
28 11087 15331 169974797 0.00640112000019144
28 11087 22709 251774683 0.005730472000323061
28 11197 15077 168817169 0.004241632000230311
28 11239 19661 220969979 0.003796377999606193
28 11279 16937 191032423 0.0036748000002262415
28 11287 13001 146742287 0.0035827009996864945
28 11321 18253 206642213 0.005009726999560371
28 11321 21059 238408939 0.0038397529997382662
28 11437 17939 205168343 0.004296257000532933
28 11483 18481 212217323 0.005082548000245879
28 11551 21187 244731037 0.008208133000152884
28 11579 21863 253151677 0.004800692000571871
28 11701 21383 250202483 0.0037208410003586323
28 11731 13009 152608579 0.0038855490001878934
28 11789 12721 149967869 0.0038030920004530344
28 11789 22549 265830161 0.003948139000385709
28 11939 22013 262813207 0.004596425998897757
28 12041 18583 223757903 0.006589861999600544
28 12049 19891 239666659 0.003963430999647244
28 12101 14737 178332437 0.0036679060012829723
28 12119 19469 235944811 0.003786028999456903
28 12211 20359 248603749 0.005436941000880324
28 12241 15569 190580129 0.005541178999919794
28 12487 16651 207921037 0.0038013789999240544
28 12497 17891 223583827 0.0064199649987131124
28 12541 12919 162017179 0.004605151998475776
28 12553 18061 226719733 0.004157261000727885
28 12613 14869 187542697 0.003583158000765252
28 12619 14107 178016233 0.003644853999503539
28 12721 15217 193575457 0.0038017759998183465
28 12799 19889 254559311 0.006134596998890629
28 12899 16633 214549067 0.006230704000699916
28 12911 13679 176609569 0.003474394001386827
28 12941 16981 219751121 0.009294821000366937
28 13121 13829 181450309 0.004514234999078326
28 13187 16607 218996509 0.004884178999418509
28 13711 16361 224325671 0.004790784998476738
28 13751 14327 197010577 0.00417941599880578
28 13901 18257 253790557 0.00700423800117278
28 13907 15443 214765801 0.005101054999613552
28 13913 16067 223540171 0.003273862999776611
28 14143 18919 267571417 0.003855480999845895
28 14389 14629 210496681 0.003996418998212903
28 14629 17489 255846581 0.00431669600038731
28 15083 17597 265415551 0.0037467420006578322
28 15121 15427 233271667 0.004386579001220525
28 15233 16087 245053271 0.00449949400172045
28 15443 15923 245898889 0.004570770999634988
29 8893 31319 278519867 0.0044398600002750754
29 9109 32189 293209601 0.0047082940000109375
29 9157 29881 273620317 0.003780242999710026
29 9371 28837 270231527 0.004072436999194906
29 9859 32569 321097771 0.006652905998635106
29 9907 30119 298388933 0.004133542999625206
29 10193 27689 282233977 0.003707306999785942
29 10343 29339 303453277 0.0055250519999390235
29 10657 28277 301347989 0.0040657420013303636
29 10711 30841 330337951 0.00394592299926444
29 10903 30593 333555479 0.004385678001199267
29 11027 27431 302481637 0.005025012000260176
29 11261 30071 338629531 0.00496798699896317
29 11321 29423 333097783 0.005707948999770451
29 11411 32401 369727811 0.008876846000930527
29 11801 27647 326262247 0.0042135780004173284
29 11909 32561 387768949 0.0052155310004309285
29 12157 23227 282370639 0.004362507999758236
29 12413 28027 347899151 0.004333679000410484
29 12473 29573 368864029 0.005226884999501635
29 12547 32377 406234219 0.007955131000926485
29 12589 29581 372395209 0.004421318000822794
29 12613 28723 362283199 0.008828587999232695
29 12671 28513 361288223 0.004130232000534306
29 12841 31573 405428893 0.00401540300117631
29 12853 22921 294603613 0.0052988489987910725
29 13001 25457 330966457 0.00740653899993049
29 13159 27697 364464823 0.005162625999219017
29 13217 30323 400779091 0.004034600999148097
29 13411 22051 295725961 0.005609024001387297
29 13463 27259 366987917 0.004200581999612041
29 13711 23333 319918763 0.008559342999433284
29 13721 22679 311178559 0.004003053998530959
29 13799 23087 318577513 0.007189855999968131
29 13831 21569 298320839 0.0039789929996914
29 14071 26479 372586009 0.0038372680010070326
29 14087 29173 410960051 0.003926470999431331
29 14323 24677 353448671 0.005077915999208926
29 14437 25367 366223379 0.00522683000053803
29 14479 19681 284961199 0.00524859200049832
29 14563 21617 314808371 0.0037303290009731427
29 14653 22123 324168319 0.00599952700031281
29 14653 27073 396700669 0.004859005000980687
29 14947 21859 326726473 0.006194688001414761
29 15227 22247 338755069 0.00405702299940458
29 15289 22367 341969063 0.004524285999650601
29 15377 29101 447486077 0.003780741999435122
29 15497 21799 337819103 0.0037396750012703706
29 15727 31181 490383587 0.003695806000905577
29 15749 30893 486533857 0.0060776489990530536
29 15767 21521 339321607 0.0043730159995902795
29 15923 31379 499647817 0.006252467999729561
29 15971 29947 478283537 0.0038965070016274694
29 16001 24889 398248889 0.009363895002024947
29 16057 19447 312260479 0.003978691998781869
29 16057 24919 400124383 0.005575474999204744
29 16097 26987 434409739 0.003810358997725416
29 16139 28001 451908139 0.004937352998240385
29 16193 26959 436547087 0.004396014002850279
29 16217 26861 435604837 0.004741568001918495
29 16253 29387 477626911 0.0040519699978176504
29 16319 31247 509919793 0.003818821998720523
29 16333 22573 368684809 0.003863615002046572
29 16487 25913 427227631 0.004021487002319191
29 16661 21751 362393411 0.0038064850014052354
29 16759 28661 480329699 0.0038847579999128357
29 16921 26687 451570727 0.008089756000117632
29 16943 19993 338741399 0.006928090999281267
29 16963 20563 348810169 0.0060335349990054965
29 17077 20219 345279863 0.00413933699746849
29 17107 30181 516306367 0.00910682900212123
29 17137 29251 501274387 0.0038090449997980613
29 17203 23371 402051313 0.004998841002816334
29 17293 30971 535581503 0.005476221998833353
29 17483 30119 526570477 0.003998788000899367
29 17489 20411 356967979 0.009256101999199018
29 17489 21817 381557513 0.005673945001035463
29 17551 20063 352125713 0.006695418000163045
29 17783 24859 442067597 0.005796510999061866
29 17957 19777 355135589 0.0038289450021693483
29 17971 21059 378451289 0.006579197000974091
29 18131 24421 442777151 0.004350920000433689
29 18401 22051 405760451 0.005420189998403657
29 18433 21221 391166693 0.004742891000205418
29 18541 25633 475261453 0.004881672000919934
29 18593 27107 504000451 0.00542892299927189
29 18749 19157 359174593 0.004946614000800764
29 18859 22871 431324189 0.003796703000261914
29 19031 20333 386957323 0.004690097997809062
29 19571 22741 445064111 0.004076862001966219
29 19603 24509 480449927 0.004014993999589933
29 19699 22073 434816027 0.004597383001964772
29 19739 20233 399379187 0.0060326940001687035
29 20063 22469 450795547 0.005516134999197675
29 20369 20717 421984573 0.003998939999291906
29 20543 23869 490340867 0.004883443998551229
29 20693 25561 528933773 0.0036214329993526917
29 20731 21191 439310621 0.005348932001652429
29 20807 23357 485989099 0.0038814920008007903
29 21767 22637 492739579 0.00560351000240189
30 16519 47417 783281423 0.1656685820198618
30 16553 37057 613404521 0.357270325999707
30 16649 61657 1026527393 0.04076551704201847
30 16787 52147 875391689 0.07696328696329147
30 16903 35053 592500859 0.05022371100494638
30 16937 47507 804626059 0.16811284696450457
30 16937 54799 928130663 0.058251010021194816
30 17107 32783 560818781 0.16921610600547865
30 17117 53917 922897289 0.20639058097731322
30 17321 41051 711044371 0.15856390597764403
30 17321 61051 1057464371 0.10382634500274435
30 17341 35933 623114153 0.45943127502687275
30 17383 51169 889470727 0.14760710200062022
30 17393 44543 774736399 0.15085874998476356
30 17443 52321 912635203 0.34290061198407784
30 17449 46471 810872479 0.2729991809464991
30 17729 38177 676840033 0.13619726698379964
30 18049 59441 1072850609 0.42000399000244215
30 18229 49597 904103713 0.5255407619988546
30 18379 39373 723636367 0.06223409797530621
30 18439 57791 1065608249 0.04711230000248179
30 18457 31253 576836621 0.03269804298179224
30 18481 38603 713422043 0.14362623397028074
30 18493 37139 686811527 0.24864903598790988
30 18521 49943 924994303 0.1690044749993831
30 18719 31277 585474163 0.05998313397867605
30 18719 46027 861579413 0.13300955499289557
30 18731 55291 1035655721 0.16109357198001817
30 18757 48187 903843559 0.2143624079762958
30 19051 34231 652134781 0.02265241800341755
30 19423 28069 545184187 0.018908906960859895
30 19457 36791 715842487 0.29400046495720744
30 19541 42157 823789937 0.40866256901063025
30 19543 40529 792058247 0.08054846397135407
30 19577 38867 760899259 0.5617212660145015
30 19753 34939 690150067 0.013327666965778917
30 19793 53087 1050750991 0.07175477995770052
30 19913 45707 910163491 0.28333866700995713
30 20327 39541 803749907 0.2806764679844491
30 20369 48163 981032147 0.09438692301046103
30 20407 35569 725856583 0.13575184100773185
30 20407 49921 1018737847 0.12580058997264132
30 20483 32587 667479521 0.11773168097715825
30 20759 26237 544653883 0.09306771797128022
30 20789 39343 817901627 0.12928498699329793
30 21211 46181 979545191 0.10902631399221718
30 21227 33751 716432477 0.034481993003282696
30 21383 41341 883994603 0.23970188602106646
30 21487 45821 984555827 0.04257947002770379
30 21557 44507 959437399 0.2570977529976517
30 21589 33409 721266901 0.2213600060204044
30 21599 31069 671059331 0.01771701202960685
30 21649 27689 599439161 0.048157993995118886
30 21893 28181 616966633 0.08701055502751842
30 21893 44983 984812819 0.06146648799767718
30 21893 45833 1003421869 0.11598897603107616
30 22123 48413 1071040799 0.13576939405174926
30 22409 32707 732931163 0.13353778095915914
30 22447 43853 984368291 0.028682511998340487
30 22637 33343 754785491 0.02361322403885424
30 22643 35491 803622713 0.07111333997454494
30 22669 35407 802641283 0.13769088400295004
30 22769 29033 661052377 0.04826862597838044
30 23209 30403 705623227 0.15284432598855346
30 23293 42967 1000830331 0.08944223000435159
30 23417 32141 752645797 0.19308922800701112
30 23509 36269 852647921 0.14785806299187243
30 23741 24851 589987591 0.17611866601509973
30 23743 28087 666869641 0.09843362803803757
30 23747 41077 975455519 0.5086873810505494
30 23887 24917 595192379 0.06166542897699401
30 23899 26647 636836653 0.04507348401239142
30 24001 36541 877020541 0.05698181502521038
30 24049 32371 778490179 0.08583540900144726
30 24049 33023 794170127 0.10400732699781656
30 24103 24251 584521853 0.10902117396472022
30 24107 30517 735673319 0.04137327603530139
30 24169 42643 1030638667 0.30371609301073477
30 24337 32749 797012413 0.10875870299059898
30 24683 26357 650569831 0.1634335329872556
30 24907 29753 741057971 0.1035759660298936
30 24967 40559 1012636553 0.04555927898036316
30 25073 36493 914988989 0.07198264595353976
30 25121 26371 662465891 0.13163051096489653
30 25561 34679 886429919 0.06383393099531531
30 25633 35923 920814259 0.24018548300955445
30 25657 31393 805450201 0.1738172989571467
30 25933 38891 1008560303 0.026557715027593076
30 26041 37409 974167769 0.024418957997113466
30 26189 33829 885947681 0.043746887997258455
30 26399 35221 929799179 0.03350569400936365
30 26479 39863 1055532377 0.1537779409554787
30 26561 30911 821027071 0.17112113698385656
30 26693 29303 782184979 0.02698760002385825
30 26699 38053 1015977047 0.009052183013409376
30 26981 32381 873671761 0.11789362702984363
30 28051 32687 916903037 0.05637321399990469
30 29129 33199 967053671 0.05055597395403311
30 29147 33151 966252197 0.17065103200729936
30 30817 34367 1059087839 0.18554584600497037
31 17497 62057 1085811329 0.3619360199663788
31 18199 61781 1124352419 0.11799874302232638
31 18587 60539 1125238393 0.11457345203962177
31 19433 63317 1230439261 0.1699632680392824
31 20327 60659 1233015493 0.07017586100846529
31 20347 60089 1222630883 0.0391101409913972
31 20483 61261 1254809063 0.5152976450044662
31 20521 53939 1106882219 0.4234964219504036
31 21517 56333 1212117161 0.0690470989793539
31 21991 57593 1266527663 0.01874357496853918
31 22003 52267 1150030801 0.11416742199799046
31 22093 54959 1214209187 0.2113970650243573
31 22193 51431 1141408183 0.17170085903489962
31 22453 57077 1281549881 0.016468125046230853
31 22511 55663 1253029793 0.11729732400272042
31 22901 49171 1126065071 0.05800879199523479
31 22963 53479 1228038277 0.08802137000020593
31 23581 62473 1473175813 0.09944744501262903
31 24181 48779 1179524999 0.45383170299464837
31 25439 49783 1266429737 0.11242472700541839
31 25759 61151 1575188609 0.009812611970119178
31 25793 64969 1675745417 0.057783068041317165
31 26449 51593 1364583257 0.32701350102433935
31 26501 56983 1510106483 0.4177913289749995
31 26641 44623 1188801343 0.09189503500238061
31 27241 46933 1278501853 0.08708854799624532
31 27253 61223 1668510419 0.03102718899026513
31 27367 57571 1575545557 0.06799955503083766
31 27457 42829 1175955853 0.2251894689979963
31 27617 58237 1608331229 0.031551579013466835
31 27763 41617 1155412771 0.30534872598946095
31 27809 54499 1515562691 0.2519820110173896
31 27941 48271 1348740011 0.14721679704962298
31 27947 55337 1546503139 0.6425938010215759
31 28123 41491 1166851393 0.05069416202604771
31 28879 39103 1129255537 0.0699521959759295
31 29059 65327 1898337293 0.14395086001604795
31 29173 55681 1624381813 0.19153058796655387
31 29207 65071 1900528697 0.06425551202846691
31 29209 43889 1281953801 0.20141844800673425
31 29303 64013 1875772939 0.05823884898563847
31 29339 48299 1417044361 0.023000719025731087
31 29401 39181 1151960581 0.10968574997968972
31 29501 52183 1539450683 0.13493203598773107
31 29921 56963 1704389923 0.3236208690213971
31 30241 42299 1279164059 0.04502732399851084
31 30553 45319 1384631407 0.13443519501015544
31 30839 60937 1879236143 0.22379572998033836
31 30911 54311 1678807321 0.09256826096680015
31 30949 62053 1920478297 0.2983050639741123
31 31019 36833 1142522827 0.24888574099168181
31 32051 56671 1816362221 0.14036840200424194
31 32059 56207 1801940213 0.04651596996700391
31 32939 44129 1453565131 0.44378890097141266
31 33071 56101 1855316171 0.10153268999420106
31 33113 60589 2006283557 0.08647381601622328
31 33457 36997 1237808629 0.07057587103918195
31 33487 38803 1299396061 0.04217092099133879
31 33703 56713 1911398239 0.20519817399326712
31 33721 50153 1691209313 0.06721954501699656
31 34183 48239 1648953737 0.11419386800844222
31 34351 42697 1466684647 0.025589592987671494
31 34651 55441 1921086091 0.08083925599930808
31 34721 36457 1265823497 0.21084148396039382
31 34807 50539 1759110973 0.11739430599845946
31 35171 51577 1814014667 0.35839805100113153
31 35279 42569 1501791751 0.042561898997519165
31 35323 38959 1376148757 0.3521452539716847
31 35353 46819 1655192107 0.16531859402311966
31 35963 37253 1339729639 0.34615620999829844
31 36209 36721 1329630689 0.05099878500914201
31 36353 40423 1469497319 0.6624426929629408
31 37253 43717 1628589401 0.010718107980210334
31 37549 50989 1914585961 0.03471354302018881
31 37643 51413 1935339559 0.22557871899334714
31 37717 55243 2083600231 0.0974900969886221
31 38459 52783 2029981397 0.2158148450544104
31 38543 55529 2140254247 0.3631831890088506
31 38861 40177 1561318397 0.13807337498292327
31 38971 48397 1886079487 0.16701686201849952
31 39659 46237 1833713183 0.051667111983988434
31 39703 52363 2078968189 0.029891419981140643
31 39847 51659 2058456173 0.03042102395556867
31 39857 46447 1851238079 0.029689190036151558
31 40127 51383 2061845641 0.004916183999739587
31 40193 42307 1700445251 0.26942537497961894
31 40583 43487 1764832921 0.009058893017936498
31 40637 42457 1725325109 0.0936411630245857
31 40819 47563 1941474097 0.10224427498178557
31 40993 41491 1700840563 0.01666280598146841
31 41183 43573 1794466859 0.039722980989608914
31 41183 47609 1960681447 0.014389139018021524
31 41953 42089 1765759817 0.5703289590310305
31 42533 44563 1895398079 0.3506279780413024
31 42787 45823 1960628701 0.05629806697834283
31 42839 46327 1984602353 0.07808775105513632
31 43291 43661 1890128351 0.007374042994342744
31 44389 45589 2023650121 0.14299601397942752
31 44887 46751 2098512137 0.039893569017294794
31 45127 46027 2077060429 0.03533149400027469
32 32887 100733 3312806171 0.12975476001156494
32 32939 73453 2419468367 0.1998413660330698
32 33073 87559 2895838807 0.081603326019831
32 33151 69677 2309862227 0.0888947729836218
32 33181 104659 3472690279 0.6458596399752423
32 33317 74317 2476019489 0.23267344402847812
32 33601 80651 2709954251 0.9065641760244034
32 34159 101209 3457198231 0.2587418609764427
32 34631 123269 4268928739 0.1833552810130641
32 34819 97301 3387923519 0.8514459249563515
32 34847 90971 3170066437 0.04225747298914939
32 34981 78713 2753459453 0.8476990860071965
32 35729 110923 3963167867 0.493137871962972
32 35993 73327 2639258711 0.544236476009246
32 36011 113159 4074968749 0.23402512999018654
32 36151 69557 2514555107 0.20990239299135283
32 36583 76631 2803391873 0.020929775026161224
32 36943 82571 3050420453 0.13899650698294863
32 37019 85103 3150427957 0.24298586999066174
32 37123 98773 3666750079 0.46363176201703027
32 37139 82721 3072175219 0.5194717950071208
32 37799 108803 4112644597 0.33545186498668045
32 37967 97463 3700377721 0.17893536802148446
32 38177 103177 3938988329 0.3645530929788947
32 38183 106019 4048123477 0.9089445120189339
32 38791 62659 2430605269 0.2814793140278198
32 39043 56299 2198081857 0.5649923689779826
32 39043 89897 3509848571 0.5511886880267411
32 39163 68209 2671269067 0.5106953249778599
32 39163 83873 3284718299 0.47877332102507353
32 39191 98387 3855884917 0.017713378998450935
32 39671 61231 2429095001 0.039569870044942945
