#bitsize(pq) p q pq mean
26 4483 14731 66039073 0.4350398277980275
26 4517 12721 57460757 0.38580190141219645
26 4519 10103 45655457 0.425099008588586
26 4549 14437 65673913 0.4355545800062828
26 4561 7541 34394501 0.1249597909860313
26 4567 12161 55539287 0.6654424294130876
26 4567 13477 61549459 0.37555278798099606
26 4567 13709 62609003 0.4450682839960791
26 4583 14081 64533223 0.3353262695949525
26 4637 8623 39984851 0.6558869861997664
26 4639 11213 52017107 0.7090051247738302
26 4657 10531 49042867 0.7958716845954769
26 4679 9679 45288041 0.28496211741585287
26 4723 7699 36362377 0.10491498640039935
26 4751 8171 38820421 0.11493453020229935
26 4799 10321 49530479 0.3651385329780169
26 4801 9629 46228829 0.5759090619976632
26 4813 12763 61428319 0.3485813991748728
26 4817 11699 56354083 0.575505073776003
26 4877 10903 53173931 0.7158245448139496
26 4877 12721 62040317 0.49556996499886735
26 4943 11369 56196967 0.3454658907954581
26 4951 10723 53089573 0.7955878294073045
26 4973 8713 43329749 0.7054952256148681
26 4973 10613 52778449 0.4454226393951103
26 4987 9719 48468653 0.30534512059530244
26 4993 8951 44692343 0.6355098690022715
26 5009 7529 37712761 0.1051251178025268
26 5009 12503 62627527 0.374938067200128
26 5021 11161 56039381 0.5254149889922701
26 5059 8419 42591721 0.44550274580251426
26 5077 8963 45505151 0.36573811339912937
26 5081 7129 36222449 0.17507996618514882
26 5101 11437 58340137 0.5956416829838418
26 5171 12721 65780291 0.4749282150063664
26 5209 8387 43687883 0.5957176643889397
26 5231 10847 56740657 0.6456728074117564
26 5273 9941 52418893 0.4260234696092084
26 5303 10891 57754973 0.3751688932185061
26 5303 12511 66345833 0.45544836999615657
26 5351 9467 50657917 0.48540854002349076
26 5387 11171 60178177 0.7055257007828913
26 5441 9431 51314071 0.3951810603961349
26 5557 7727 42938939 0.15465945720206947
26 5563 6529 36320827 0.13470954239601268
26 5573 7213 40198049 0.12514718220336363
26 5623 10433 58664759 0.3750186385819688
26 5641 7757 43757237 0.1849546738085337
26 5641 9403 53042323 0.8158986292080954
26 5647 8963 50614061 0.5052587112062611
26 5683 8839 50232037 0.7162956446059979
26 5683 9551 54278333 0.7362504271790385
26 5813 10663 61984019 0.5351569265825674
26 5821 10457 60870197 0.6654357471968979
26 5851 8329 48732979 0.5758130959933624
26 6151 8171 50259821 0.08482847742270679
26 6197 10253 63537841 0.3856790385907516
26 6287 7537 47385119 0.12476856340654194
26 6311 10211 64441621 0.39480335018597545
26 6317 8923 56366591 0.4757108093937859
26 6361 8647 55003567 0.3150326495990157
26 6367 8087 51489929 0.09496903399704024
26 6367 9497 60467399 0.2850541066029109
26 6389 7283 46531087 0.09471986120333895
26 6397 8713 55737061 0.45530175500316544
26 6397 9733 62262001 0.2349127293913625
26 6481 9377 60772337 0.5152417174074799
26 6679 8093 54053147 0.05823723799549043
26 6733 9041 60873053 0.7054248860105872
26 6763 7247 49011461 0.11467892539221794
26 6883 9181 63192823 0.5351835270179436
26 6911 7211 49835221 0.10484321039402858
26 7207 7537 54319159 0.09490861699450762
26 7229 7393 53443997 0.06826882518362254
26 7331 8663 63508453 0.4450719665968791
26 7411 8821 65372431 0.6053223089897074
26 7577 8693 65866861 0.4355009721941315
26 7591 8447 64121177 0.4953875689767301
27 4483 15647 70145501 0.41521262358874084
27 4493 15227 68414911 0.3148923660046421
27 4493 15913 71497109 0.5953890038188547
27 4967 13933 69205211 0.49550905139185486
27 5171 15739 81386369 0.3948992618126795
27 5279 13337 70406023 0.5754722674028017
27 5347 14533 77707951 0.44521571141667665
27 5413 13163 71251319 0.5753979702014476
27 5437 13693 74448841 0.258403713197913
27 5437 14341 77972017 0.335427800193429
27 5477 13499 73934023 0.40533928059739993
27 5653 12953 73223309 0.3450906661921181
27 5717 13151 75184267 0.3552312371903099
27 5743 14657 84175151 0.38499489580281077
27 5783 12653 73172299 0.5759035862050951
27 5813 16363 95118119 0.3452628241851926
27 5851 15121 88472971 0.425572373601608
27 5857 11939 69926723 0.5050187048153021
27 5861 11743 68825723 0.4351384685956873
27 5869 15803 92747807 0.12807247400050983
27 5881 15569 91561289 0.2848933139932342
27 6037 14779 89220823 0.26536933521274475
27 6043 11369 68702867 0.46569465758511797
27 6263 13063 81813569 0.2450994678074494
27 6329 14767 93460343 0.23462295440258457
27 6491 13841 89841931 0.3652184629812837
27 6553 12097 79271641 0.4050650879973546
27 6571 10631 69856301 0.38567838500021023
27 6577 13009 85560193 0.24504768959013745
27 6581 13103 86230843 0.26495021900627763
27 6607 13759 90905713 0.26520316739333794
27 6619 11027 72987713 0.4154293011757545
27 6619 12757 84438583 0.36534638080047444
27 6653 12437 82743361 0.24479561500484123
27 6659 14717 98000503 0.3457106518093497
27 6701 11807 79118707 0.2949163462151773
27 6733 11677 78621241 0.2751119130058214
27 6763 10739 72627857 0.41551037060562523
27 6823 13669 93263587 0.3450798818143085
27 6871 12073 82953583 0.3855013185995631
27 6907 11447 79064429 0.28478964780224486
27 7043 11831 83325733 0.395381811610423
27 7193 9629 69261397 0.43551666839048264
27 7247 11789 85434883 0.37561818761751053
27 7433 14281 106150673 0.20509047680534423
27 7477 9109 68107993 0.465217473229859
27 7549 11887 89734963 0.3052759563899599
27 7559 14783 111744697 0.17499661679612472
27 7589 14683 111429287 0.16533054059837013
27 7673 13907 106708411 0.2752717060036957
27 7673 14737 113077001 0.21452939979499205
27 7691 12401 95376091 0.33539695939980446
27 7759 13109 101712731 0.33497550080064686
27 7853 16187 127116511 0.1443948038155213
27 7927 12197 96685619 0.35530693400651214
27 7949 10567 83997083 0.2849441336118616
27 7951 13397 106519547 0.2146279821987264
27 8009 13249 106111241 0.14520106100244448
27 8011 10103 80935133 0.5957760204095394
27 8093 13759 111351587 0.18524297819240018
27 8123 9661 78476303 0.3355058125802316
27 8161 15619 127466659 0.11482066339813173
27 8291 10639 88207949 0.6756760342046618
27 8293 10883 90252719 0.5351131667848676
27 8389 11059 92773951 0.5153549990151077
27 8521 10163 86598923 0.926210773398634
27 8527 10301 87836627 0.32516202961560337
27 8543 9013 76998059 0.5054658283945173
27 8543 9479 80979097 0.38518852001288906
27 8597 15377 132196069 0.4252768314094283
27 8623 15187 130957501 0.3854422737960704
27 8677 12829 111317233 0.5050587042234838
27 8731 12923 112830713 0.4553593230084516
27 8893 11971 106458103 0.46584360479610043
27 8951 13619 121903669 0.475502933585085
27 9133 9839 89859587 0.37520892701577396
27 9161 9931 90977891 0.3555192837957293
27 9203 13723 126292769 0.29512500561540944
27 9319 11393 106171367 0.30839786500437183
27 9337 13267 123873979 0.5253669577999972
27 9437 13399 126446363 0.25533024719916286
27 9437 13463 127050331 0.44543470279313624
27 9461 9749 92235289 0.5956846596091054
27 9461 10007 94676227 0.355245051602833
27 9587 11831 113423797 0.5055481436196715
27 9689 10627 102965003 0.45540923257358373
27 9721 11257 109429297 0.5156738035962917
27 9769 11443 111786667 0.2949526758049615
27 9787 12647 123776189 0.5252786044031381
27 9803 11071 108529013 0.5656806875951588
27 9829 12809 125899661 0.3252119741868228
27 10009 12569 125803121 0.34534532480174673
27 10093 11491 115978663 0.34482073860708623
27 10103 12637 127671611 0.5754260861896909
27 10177 12853 130804981 0.5855750125949271
27 10211 12451 127137161 0.19506718419725075
27 10223 13001 132909223 0.41527157098753376
27 10271 12763 131088773 0.3550719843944535
27 10613 10651 113039063 0.6455187878105789
27 10627 11071 117651517 0.6056764896144159
28 8219 25819 212206361 2.2390423373901287
28 8221 29297 240850637 1.4772347245947457
28 8233 16987 139853971 1.687506996805314
28 8287 16693 138334891 1.2566275566001424
28 8431 21179 178560149 2.2391362852067687
28 8513 24763 210807419 1.487390445393976
28 8537 26317 224668229 0.9562208391958847
28 8647 20507 177324029 1.1062695176107809
28 8693 15767 137062531 0.31512115240329874
28 8699 21269 185019031 1.7580807181773708
28 8699 29287 254767613 0.976344169396907
28 8713 28607 249252791 1.2871566390036606
28 8719 18043 157316917 1.9481353090144693
28 8719 18169 158415511 1.9882410306134262
28 8747 19441 170050427 1.4169749520136974
28 8783 26437 232196171 1.7484944095718675
28 8831 26981 238269211 1.0666765087866223
28 8839 15803 139682717 0.31497715479927135
28 8867 27109 240375503 1.597449670813512
28 8969 24907 223390883 1.587458716216497
28 8971 25561 229307731 0.9862484332057647
28 8999 27541 247841459 0.9860399010009132
28 9043 23293 210638599 1.5270693332189693
28 9091 21647 196792877 1.477129266015254
28 9091 25253 229575023 1.1164976978092453
28 9127 24821 226541267 1.1666028069914318
28 9199 21317 196095083 1.2671023977920413
28 9221 19069 175835249 2.3993847251986153
28 9319 17749 165402931 1.8682661340222695
28 9413 23609 222231517 1.9583058563992382
28 9461 20357 192597577 1.8484542233869434
28 9521 16831 160247951 1.0263574664015322
28 9539 18199 173600261 1.106590352614876
28 9551 27541 263044091 0.9560645807883702
28 9587 20887 200243669 0.6858229603851214
28 9629 17027 163952983 1.3067179693956859
28 9677 27017 261443509 1.477526003413368
28 9719 25741 250176779 1.2068691345863045
28 9851 22073 217441123 1.8883248385973275
28 9901 25673 254188373 1.3974403772153892
28 10039 17431 174989809 2.06845521540381
28 10159 25447 258516073 1.0968426043982618
28 10177 24749 251870573 1.4774353178101591
28 10301 13697 141092797 0.26534268679097295
28 10459 13649 142754891 0.3049688723986037
28 10559 13633 143950847 0.3454217286081985
28 10687 15809 168950783 0.2544840121991001
28 10733 14431 154887923 0.2653614185983315
28 10753 15121 162596113 0.29564701101044194
28 10799 23873 257804527 1.3271083321888
28 10861 14303 155344883 0.36595912420889365
28 10909 15077 164474993 0.2347276414046064
28 11087 15331 169974797 0.27534608119167386
28 11087 22709 251774683 0.9265871321898885
28 11197 15077 168817169 0.40558008340885865
28 11239 19661 220969979 2.268953728605993
28 11279 16937 191032423 2.519840550608933
28 11287 13001 146742287 0.295214162801858
28 11321 18253 206642213 1.8482111085904762
28 11321 21059 238408939 1.4272778512095101
28 11437 17939 205168343 1.2869302614126354
28 11483 18481 212217323 1.6181159457890317
28 11551 21187 244731037 1.236669695621822
28 11579 21863 253151677 1.4371958756120875
28 11701 21383 250202483 1.29716557841748
28 11731 13009 152608579 0.3148569504148327
28 11789 12721 149967869 0.3452942766016349
28 11789 22549 265830161 0.8862415208132006
28 11939 22013 262813207 1.8581336440052838
28 12041 18583 223757903 1.6177141382009723
28 12049 19891 239666659 1.4671769575914368
28 12101 14737 178332437 0.2751153597957455
28 12119 19469 235944811 1.1267774757696316
28 12211 20359 248603749 1.968544618599117
28 12241 15569 190580129 0.23471806379966437
28 12487 16651 207921037 1.3570336414035409
28 12497 17891 223583827 1.557504464208614
28 12541 12919 162017179 0.4554223493789323
28 12553 18061 226719733 1.3471482879947871
28 12613 14869 187542697 0.3149957275949419
28 12619 14107 178016233 0.09181194839766249
28 12721 15217 193575457 0.23469616880174726
28 12799 19889 254559311 0.8160208884044551
28 12899 16633 214549067 1.757340036390815
28 12911 13679 176609569 0.2549792324192822
28 12941 16981 219751121 2.2892755886074156
28 13121 13829 181450309 0.3853438816033304
28 13187 16607 218996509 2.099499975203071
28 13711 16361 224325671 0.17498660321580245
28 13751 14327 197010577 0.28472788381623104
28 13901 18257 253790557 1.6676402717945167
28 13907 15443 214765801 0.16454503517597913
28 13913 16067 223540171 0.2051676666131243
28 14143 18919 267571417 1.2466413138085044
28 14389 14629 210496681 0.19457403222331776
28 14629 17489 255846581 1.0963374365936034
28 15083 17597 265415551 2.178701521793846
28 15121 15427 233271667 0.21509571860078722
28 15233 16087 245053271 0.09794312458252534
28 15443 15923 245898889 0.10832259440794587
29 8893 31319 278519867 1.6674794793943875
29 9109 32189 293209601 1.026226839388255
29 9157 29881 273620317 1.547315034782514
29 9371 28837 270231527 1.4170408069971017
29 9859 32569 321097771 1.3871046879910864
29 9907 30119 298388933 0.6157589464099147
29 10193 27689 282233977 1.206942918826826
29 10343 29339 303453277 1.4874716483871453
29 10657 28277 301347989 1.547486154374201
29 10711 30841 330337951 0.4550688117975369
29 10903 30593 333555479 0.9159325916087255
29 11027 27431 302481637 0.8556432006182149
29 11261 30071 338629531 1.9079916181857697
29 11321 29423 333097783 0.786124557396397
29 11411 32401 369727811 1.3568297357996926
29 11801 27647 326262247 0.9564923497848212
29 11909 32561 387768949 0.9963341573951766
29 12157 23227 282370639 0.625543684407603
29 12413 28027 347899151 1.17667726239888
29 12473 29573 368864029 1.1067334713879973
29 12547 32377 406234219 0.8658392979996279
29 12589 29581 372395209 0.8559309159871191
29 12613 28723 362283199 1.1364430894027464
29 12671 28513 361288223 0.9963911519967951
29 12841 31573 405428893 0.7458398276008665
29 12853 22921 294603613 1.2470755015965551
29 13001 25457 330966457 0.7359548317966983
29 13159 27697 364464823 1.2366704620071687
29 13217 30323 400779091 1.2465206743916497
29 13411 22051 295725961 1.437103064393159
29 13463 27259 366987917 0.9566705710138195
29 13711 23333 319918763 1.2765572287957183
29 13721 22679 311178559 0.946352512796875
29 13799 23087 318577513 0.9666543445899152
29 13831 21569 298320839 0.8963345442083664
29 14071 26479 372586009 0.755903727398254
29 14087 29173 410960051 0.695503716811072
29 14323 24677 353448671 1.0366435748059302
29 14437 25367 366223379 1.3368801974109374
29 14479 19681 284961199 0.8962464272044599
29 14563 21617 314808371 1.1369205083930864
29 14653 22123 324168319 0.7556028039893136
29 14653 27073 396700669 0.7760130341979675
29 14947 21859 326726473 1.176984956196975
29 15227 22247 338755069 1.236746863205917
29 15289 22367 341969063 1.2567956667975522
29 15377 29101 447486077 0.796297682216391
29 15497 21799 337819103 0.9463329561986029
29 15727 31181 490383587 0.3451606444083154
29 15749 30893 486533857 0.415417957608588
29 15767 21521 339321607 1.3166975447908045
29 15923 31379 499647817 0.2951128960237838
29 15971 29947 478283537 0.5755229136208072
29 16001 24889 398248889 0.9059020566055551
29 16057 19447 312260479 0.7563442073878832
29 16057 24919 400124383 0.7861549982102588
29 16097 26987 434409739 0.9761228809948079
29 16139 28001 451908139 0.3252620149985887
29 16193 26959 436547087 0.7159057350014336
29 16217 26861 435604837 0.7054720600019209
29 16253 29387 477626911 0.6859414335922338
29 16319 31247 509919793 0.3654657633858733
29 16333 22573 368684809 0.9560297400108538
29 16487 25913 427227631 1.557529410382267
29 16661 21751 362393411 1.6377550384029746
29 16759 28661 480329699 1.0468359941965901
29 16921 26687 451570727 0.8458279922138899
29 16943 19993 338741399 1.286731641215738
29 16963 20563 348810169 2.1482997484155932
29 17077 20219 345279863 1.6375157773960383
29 17107 30181 516306367 0.9359581763972529
29 17137 29251 501274387 1.4371366590261458
29 17203 23371 402051313 1.457292476587463
29 17293 30971 535581503 1.4375992473796941
29 17483 30119 526570477 1.848145396995824
29 17489 20411 356967979 0.645296851801686
29 17489 21817 381557513 1.547710881975945
29 17551 20063 352125713 1.547706886997912
29 17783 24859 442067597 0.7358977516181767
29 17957 19777 355135589 1.2366478967829608
29 17971 21059 378451289 1.1267082839854994
29 18131 24421 442777151 1.1968339538085275
29 18401 22051 405760451 1.798260634194594
29 18433 21221 391166693 1.347287937393412
29 18541 25633 475261453 1.8583631957997568
29 18593 27107 504000451 1.5470159368007443
29 18749 19157 359174593 1.8282785949995741
29 18859 22871 431324189 1.196896085003391
29 19031 20333 386957323 1.918416830606293
29 19571 22741 445064111 1.3970881464192644
29 19603 24509 480449927 1.9280763267888688
29 19699 22073 434816027 0.7761582921957597
29 19739 20233 399379187 1.1969004762009718
29 20063 22469 450795547 2.0685944004333576
29 20369 20717 421984573 0.6158895679982379
29 20543 23869 490340867 1.0264877242036163
29 20693 25561 528933773 0.9562938643968664
29 20731 21191 439310621 1.2370396075886674
29 20807 23357 485989099 1.8114179055904969
29 21767 22637 492739579 0.9764413450146094
30 16519 47417 783281423 2.2789993709884584
30 16553 37057 613404521 0.995998339203652
30 16649 61657 1026527393 1.7882499997969716
30 16787 52147 875391689 1.5777030018041842
30 16903 35053 592500859 2.15839694540482
30 16937 47507 804626059 2.539436742197722
30 16937 54799 928130663 1.5674570663948544
30 17107 32783 560818781 2.128754462406505
30 17117 53917 922897289 1.6576942892046644
30 17321 41051 711044371 2.930914109211881
30 17321 61051 1057464371 2.54958621840924
30 17341 35933 623114153 1.9383294561877846
30 17383 51169 889470727 2.3886529466020874
30 17393 44543 774736399 2.9004660237813367
30 17443 52321 912635203 2.188378989987541
30 17449 46471 810872479 2.1588674433995036
30 17729 38177 676840033 1.737977133190725
30 18049 59441 1072850609 1.397270890197251
30 18229 49597 904103713 1.3278625366045163
30 18379 39373 723636367 1.9982985095935875
30 18439 57791 1065608249 2.0587397528113796
30 18457 31253 576836621 0.9259673401946202
30 18481 38603 713422043 2.5294039014028384
30 18493 37139 686811527 1.9381371786003
30 18521 49943 924994303 1.9277682228130288
30 18719 31277 585474163 0.9064567259978503
30 18719 46027 861579413 0.8560913537978194
30 18731 55291 1035655721 0.9567346766008995
30 18757 48187 903843559 2.058515084604733
30 19051 34231 652134781 2.8405379202216863
30 19423 28069 545184187 1.2169126780005173
30 19457 36791 715842487 3.1705880732042715
30 19541 42157 823789937 2.639926362980623
30 19543 40529 792058247 1.5678156733862125
30 19577 38867 760899259 2.5199190474115314
30 19753 34939 690150067 3.1306065449956804
30 19793 53087 1050750991 2.128306300996337
30 19913 45707 910163491 1.1063402751926332
30 20327 39541 803749907 2.3888346038293093
30 20369 48163 981032147 1.757959019590635
30 20407 35569 725856583 1.0867539152153767
30 20407 49921 1018737847 2.258713375602383
30 20483 32587 667479521 0.5255043786019087
30 20759 26237 544653883 1.4370802563964389
30 20789 39343 817901627 3.0603012990090064
30 21211 46181 979545191 2.379298713814933
30 21227 33751 716432477 1.3974106586072594
30 21383 41341 883994603 1.3973409917904065
30 21487 45821 984555827 2.1085202869959176
30 21557 44507 959437399 2.2888449690071866
30 21589 33409 721266901 3.030717951816041
30 21599 31069 671059331 0.8761503085959703
30 21649 27689 599439161 1.036424471414648
30 21893 28181 616966633 1.2970518740010448
30 21893 44983 984812819 1.8978996393969283
30 21893 45833 1003421869 1.7179408503929152
30 22123 48413 1071040799 1.3372887943987735
30 22409 32707 732931163 1.006600114784669
30 22447 43853 984368291 1.8883022358175368
30 22637 33343 754785491 2.8008760658092795
30 22643 35491 803622713 2.5695953936083242
30 22669 35407 802641283 1.4973323914106005
30 22769 29033 661052377 0.9864457475952804
30 23209 30403 705623227 0.7557591307908297
30 23293 42967 1000830331 1.6675356676103548
30 23417 32141 752645797 0.3548761013778858
30 23509 36269 852647921 1.748115547990892
30 23741 24851 589987591 0.9664576645940542
30 23743 28087 666869641 0.8961949924007058
30 23747 41077 975455519 1.7177736409939826
30 23887 24917 595192379 1.7482332873973063
30 23899 26647 636836653 1.0863356827991084
30 24001 36541 877020541 2.729525726195425
30 24049 32371 778490179 0.8257834702031687
30 24049 33023 794170127 2.1384737826068885
30 24103 24251 584521853 0.9666597831994295
30 24107 30517 735673319 0.3756108863977715
30 24169 42643 1030638667 2.078346854413394
30 24337 32749 797012413 0.7555895377998241
30 24683 26357 650569831 0.7457368769915774
30 24907 29753 741057971 0.8461360539891757
30 24967 40559 1012636553 2.399259410391096
30 25073 36493 914988989 1.7379780038259924
30 25121 26371 662465891 1.026885210815817
30 25561 34679 886429919 1.8378290795953944
30 25633 35923 920814259 2.1090458957944067
30 25657 31393 805450201 0.6653125163982623
30 25933 38891 1008560303 2.058120212808717
30 26041 37409 974167769 1.8477255642064847
30 26189 33829 885947681 2.9905420582043005
30 26399 35221 929799179 1.5276685926131903
30 26479 39863 1055532377 1.2164444855996408
30 26561 30911 821027071 0.4149757047998719
30 26693 29303 782184979 0.7965151035925373
30 26699 38053 1015977047 1.9380402017850429
30 26981 32381 873671761 0.5251062124152668
30 28051 32687 916903037 0.4052597009926103
30 29129 33199 967053671 1.7981563370092772
30 29147 33151 966252197 1.6474187368061393
30 30817 34367 1059087839 2.048189299996011
31 17497 62057 1085811329 2.278683623590041
31 18199 61781 1124352419 1.1770520357997156
31 18587 60539 1125238393 1.6078495032037607
31 19433 63317 1230439261 1.7082715062075295
31 20327 60659 1233015493 2.058542549191043
31 20347 60089 1222630883 2.0381444628117604
31 20483 61261 1254809063 1.4871635660063476
31 20521 53939 1106882219 0.8757679391885176
31 21517 56333 1212117161 1.4973984024021774
31 21991 57593 1266527663 0.9759664748096839
31 22003 52267 1150030801 2.208160054194741
31 22093 54959 1214209187 1.7378127062111162
31 22193 51431 1141408183 1.6780152829829604
31 22453 57077 1281549881 1.6376623432035557
31 22511 55663 1253029793 0.9163954539922997
31 22901 49171 1126065071 1.0162003632169216
31 22963 53479 1228038277 1.4670204341993667
31 23581 62473 1473175813 1.1466039928141982
31 24181 48779 1179524999 1.5574417161871679
31 25439 49783 1266429737 1.4071536512114107
31 25759 61151 1575188609 1.1565970544004813
31 25793 64969 1675745417 0.8664384834119119
31 26449 51593 1364583257 1.6476112668053247
31 26501 56983 1510106483 1.1764310173806733
31 26641 44623 1188801343 1.768368966388516
31 27241 46933 1278501853 1.7074502038187347
31 27253 61223 1668510419 0.6161592682008632
31 27367 57571 1575545557 1.116762523993384
31 27457 42829 1175955853 1.8887288958067074
31 27617 58237 1608331229 0.9560735083883628
31 27763 41617 1155412771 1.817921997816302
31 27809 54499 1515562691 1.3470310062170028
31 27941 48271 1348740011 1.517263536795508
31 27947 55337 1546503139 1.2565476540010423
31 28123 41491 1166851393 1.7976837336085736
31 28879 39103 1129255537 2.0084636058076284
31 29059 65327 1898337293 0.4857459549908526
31 29173 55681 1624381813 0.6257203692104667
31 29207 65071 1900528697 0.43522272099507975
31 29209 43889 1281953801 1.1765722437878139
31 29303 64013 1875772939 0.7460920180077665
31 29339 48299 1417044361 1.1667245224118232
31 29401 39181 1151960581 1.7579602565965615
31 29501 52183 1539450683 1.3265056538046338
31 29921 56963 1704389923 1.0264460601960308
31 30241 42299 1279164059 1.2968254039995373
31 30553 45319 1384631407 0.9960512593970634
31 30839 60937 1879236143 0.5364846269949339
31 30911 54311 1678807321 0.8461980115971528
31 30949 62053 1920478297 0.5458809396019205
31 31019 36833 1142522827 1.6278123519965448
31 32051 56671 1816362221 0.5258405193919315
31 32059 56207 1801940213 0.5149820125894621
31 32939 44129 1453565131 1.9586953929974698
31 33071 56101 1855316171 1.567639483406674
31 33113 60589 2006283557 1.597467487002723
31 33457 36997 1237808629 2.3588884158059953
31 33487 38803 1299396061 2.4690714000025764
31 33703 56713 1911398239 1.6977195582119748
31 33721 50153 1691209313 1.0761769267963246
31 34183 48239 1648953737 2.4494283963926136
31 34351 42697 1466684647 1.878511154593434
31 34651 55441 1921086091 1.7880561029887758
31 34721 36457 1265823497 1.6375976920011452
31 34807 50539 1759110973 1.8484981440124102
31 35171 51577 1814014667 1.5074563890113495
31 35279 42569 1501791751 1.9481019046041184
31 35323 38959 1376148757 2.068848759192042
31 35353 46819 1655192107 1.2572886355803348
31 35963 37253 1339729639 1.597678374813404
31 36209 36721 1329630689 1.677856712602079
31 36353 40423 1469497319 1.0463835682021454
31 37253 43717 1628589401 2.8510926806018686
31 37549 50989 1914585961 1.0973736724001355
31 37643 51413 1935339559 0.9864419032121077
31 37717 55243 2083600231 1.7678818710031918
31 38459 52783 2029981397 2.0580980725819247
31 38543 55529 2140254247 1.9378603035933337
31 38861 40177 1561318397 2.3990211739903318
31 38971 48397 1886079487 1.457113447994925
31 39659 46237 1833713183 2.359124549420085
31 39703 52363 2078968189 1.3268906387966126
31 39847 51659 2058456173 0.9962350755697116
31 39857 46447 1851238079 0.8562843259773217
31 40127 51383 2061845641 1.417008838802576
31 40193 42307 1700445251 1.3569112007855437
31 40583 43487 1764832921 1.5974359049927442
31 40637 42457 1725325109 1.6876212672214024
31 40819 47563 1941474097 1.2870737125747838
31 40993 41491 1700840563 2.109014315402601
31 41183 43573 1794466859 1.657547994190827
31 41183 47609 1960681447 1.6373718181974255
31 41953 42089 1765759817 1.2872035104082897
31 42533 44563 1895398079 1.6473955396097153
31 42787 45823 1960628701 1.8480432101991027
31 42839 46327 1984602353 1.577773064794019
31 43291 43661 1890128351 2.8601935778046026
31 44389 45589 2023650121 1.8378927008016035
31 44887 46751 2098512137 1.7578036498161964
31 45127 46027 2077060429 1.2670014535891823
32 32887 100733 3312806171 4.974811333790422
32 32939 73453 2419468367 3.6519141105934976
32 33073 87559 2895838807 1.317054527811706
32 33151 69677 2309862227 4.293607565190177
32 33181 104659 3472690279 2.981117576395627
32 33317 74317 2476019489 4.30319511119742
32 33601 80651 2709954251 4.012602717196569
32 34159 101209 3457198231 3.7823137089959347
32 34631 123269 4268928739 3.9824184244032947
32 34819 97301 3387923519 4.022584709594957
32 34847 90971 3170066437 5.926538389816415
32 34981 78713 2753459453 4.744756407395471
32 35729 110923 3963167867 3.111411487602163
32 35993 73327 2639258711 5.03433502180269
32 36011 113159 4074968749 4.222434268007055
32 36151 69557 2514555107 4.704271244595293
32 36583 76631 2803391873 3.8222987638087944
32 36943 82571 3050420453 3.812128091184422
32 37019 85103 3150427957 4.183658484381158
32 37123 98773 3666750079 3.2410228481981904
32 37139 82721 3072175219 4.314405996596906
32 37799 108803 4112644597 3.1007267752080225
32 37967 97463 3700377721 2.7300619272049516
32 38177 103177 3938988329 3.3109713630052284
32 38183 106019 4048123477 1.2669477910152636
32 38791 62659 2430605269 0.8763249475974589
32 39043 56299 2198081857 1.7077760444022716
32 39043 89897 3509848571 4.222366249200422
32 39163 68209 2671269067 4.513989195600152
32 39163 83873 3284718299 3.431401725590695
32 39191 98387 3855884917 2.890289854002185
32 39671 61231 2429095001 1.9479543372173793
32 39769 97213 3866063797 2.9706959791947156
32 39839 72089 2871953671 4.383473998401314
32 40009 58661 2346967949 1.317289312009234
32 40129 87313 3503783377 2.4299791424069555
32 40253 74687 3006375811 5.766042230220046
32 40697 104707 4261260779 2.780223760998342
32 40853 68053 2780169209 4.232888540416025
32 40883 62467 2553838361 1.1370130461989902
32 41047 88817 3645671399 2.359056149807293
32 41491 90911 3771988301 2.208934184187092
32 41593 59659 2481396787 0.9866359273786657
32 41627 60899 2535042673 1.286988469818607
32 41737 79411 3314376907 3.5015137500013225
32 41813 57041 2385055333 1.2571059638168662
32 42403 68059 2885905777 4.323062003590167
32 42509 81553 3466736477 5.2165526415919885
32 42533 78697 3347219501 4.563383047399111
32 42821 76561 3278418581 4.022920754004735
32 43013 71777 3087344101 5.505590492405463
32 43051 72977 3141732827 3.8719502506195567
32 43541 56299 2451314759 1.15687664039433
32 43573 72869 3175120937 2.9300513754133135
32 44071 78707 3468696197 3.682038610987365
32 44189 77647 3431143283 3.2610320002189837
32 44201 56099 2479631899 0.9664153382065706
32 45013 73181 3294096353 3.6223210375988857
32 45247 61331 2775043757 0.9062632522196509
32 45263 87337 3953134631 4.012664466793649
32 45289 67369 3051074641 1.77809464558959
32 45337 75583 3426706471 3.371361642994452
32 45641 58631 2675977471 0.9661679634009488
32 46199 72559 3352153241 4.243205721594859
32 47441 76679 3637728439 3.0711969597963615
32 47701 49367 2354855267 1.8481166863930412
32 47791 89087 4257556817 3.882689262588974
32 48121 58481 2814164201 1.196903919975739
32 48187 77933 3755357471 3.271148382208776
32 48857 50539 2469183923 1.687858807388693
32 49123 81839 4020177197 2.098694847372826
32 49459 50923 2518600657 1.2266679868102073
32 49459 82567 4083681253 2.4587346093729137
32 49537 60449 2994462113 0.615394232980907
32 49613 65837 3266371081 4.624232577811926
32 49807 60343 3005503801 0.9259275548160076
32 50047 72977 3652279919 3.9826343104126862
32 50341 50891 2561903831 1.4973470410099252
32 50587 82729 4185011923 3.270799903396983
32 50857 61493 3127349501 0.7256362646003254
32 50873 77747 3955223131 3.9125569193973204
32 50893 83389 4243916377 2.810008091607597
32 51241 73291 3755504131 4.16383709720103
32 51503 62143 3200550929 0.6356880498002283
32 51581 65003 3352919743 0.6759491253877059
