#bitsize(pq) p q pq median
32 51581 65003 3352919743 0.6658352779923007
32 52147 57901 3019363447 0.8154527250444517
32 52369 64333 3369054877 1.2162382309907116
32 52967 64067 3393436789 0.5662766189780086
32 53087 58937 3128788519 1.0161736599984579
32 54941 67523 3709781143 1.9179330830229446
32 55147 56597 3121154759 0.8166930719744414
32 56123 66137 3711806851 4.223666613048408
32 57527 58417 3360554759 0.7153096190304495
32 57947 66067 3828384449 4.272958569985349
32 58363 64439 3760853357 0.2647550990222953
32 60037 63809 3830900933 0.6162806170177646
32 60397 65809 3974666173 2.5189542599837296
32 61027 65617 4004408659 1.9176249270094559
32 61837 64577 3993247949 0.1648795820074156
32 61871 65479 4051251209 0.2659454299719073
33 36847 130927 4824267169 2.7701604170142673
33 37423 128021 4790929883 1.7687442589667626
33 38219 115327 4407682613 1.9677751759882085
33 38371 115571 4434574841 2.7694005579687655
33 39023 124909 4874323907 3.9239905520225875
33 39163 111317 4359507671 2.420524264976848
33 39541 119489 4724714549 2.3687256489647552
33 40883 126001 5151298883 1.216925149958115
33 42697 102701 4385024597 4.523575354018249
33 42839 127609 5466641951 2.5689041700097732
33 43853 109943 4821330379 1.7689843469997868
33 43987 115769 5092331003 3.772436441038735
33 44053 112153 4940676109 2.068422165000811
33 44879 110183 4944902857 2.218571586010512
33 46817 101839 4767796463 2.9209326230338775
33 47543 113117 5377921531 3.3716733420151286
33 47917 101293 4853656681 3.071183802036103
33 48563 103889 5045161507 2.2185479769832455
33 49121 130829 6426451309 1.9689515229547396
33 49559 114319 5665535321 1.5173787570092827
33 49711 129919 6458403409 1.7684021709719673
33 49787 112339 5593021793 2.319034522981383
33 49807 127583 6354526481 1.4677153480006382
33 50497 100913 5095803761 1.21724594803527
33 51193 113149 5792436757 1.1670474520069547
33 52051 85601 4455617651 2.771162121964153
33 52387 95467 5001229729 2.770612121967133
33 53569 110951 5943534119 2.6192676550126635
33 53923 128591 6934012493 1.1162259299890138
33 54083 98873 5347348459 3.571834276022855
33 54367 100357 5456109019 2.4694201039965264
33 54493 119069 6488427017 1.6189182010130025
33 54667 81677 4465036559 2.970873496029526
33 54673 95063 5197379399 2.570622169994749
33 54751 126323 6916310573 1.4181983610033058
33 55207 123863 6838104641 1.1662951529724523
33 56113 98251 5513158363 1.767680445977021
33 56443 103231 5826667333 2.067713216994889
33 57367 78017 4475601239 4.122986975999083
33 58427 100459 5869517993 1.8186892719822936
33 58439 111857 6536811223 1.5680053629912436
33 58771 79613 4678935623 3.2204448109841906
33 59387 86209 5119693883 3.8225350430002436
33 59513 112207 6677775191 1.4169899490079843
33 59879 90439 5415396881 2.870015788997989
33 60013 81293 4878636809 2.2682478399947286
33 60647 95891 5815501477 2.7192312289844267
33 60757 116411 7072783127 1.618628682976123
33 61283 114217 6999560411 1.3168623929959722
33 61543 94841 5836799663 0.6155954520218074
33 61651 102881 6342716531 2.1690980099956505
33 61651 107467 6625448017 1.667007010022644
33 61843 116447 7201431821 1.66803284996422
33 61933 72383 4482896339 4.773540211957879
33 62141 93949 5838084809 1.7170818209997378
33 62347 79967 4985702549 3.7217243689810857
33 62383 90659 5655580397 2.821174618031364
33 64217 67433 4330344961 3.271329863986466
33 64231 77659 4988115229 2.3194445940316655
33 64663 84263 5448698369 1.617164864030201
33 65413 103619 6778029647 0.6654341079993173
33 65809 117773 7750523357 3.4208550460170954
33 65993 110771 7310110603 4.776005545980297
33 66067 106591 7042147597 3.1718339190119877
33 66529 99679 6631544191 4.8747368230251595
33 66629 66821 4452216409 2.3684809819678776
33 67453 87473 5900316269 5.124714438978117
33 68207 71987 4910017309 4.17300588398939
33 68227 104761 7147528747 3.1215476830257103
33 68281 110977 7577620537 0.9167034719721414
33 69653 77719 5413361507 4.6233736840076745
33 70321 117259 8245770139 1.718207871017512
33 70937 113779 8071140923 2.76926683599595
33 70979 85853 6093760087 4.423614446015563
33 71537 93419 6682915003 2.7196629240061156
33 71947 97213 6994183711 3.1703942489693873
33 72043 92927 6694739861 3.772303670994006
33 73433 79259 5820226147 6.429526338004507
33 73571 108869 8009601199 1.3667753330082633
33 73597 91801 6756278197 5.475819300976582
33 73999 94219 6972111781 3.221240560989827
33 75289 97453 7337138917 2.1702923999982886
33 75983 84499 6420487517 2.2194490259862505
33 76003 84719 6438898157 2.9206591959809884
33 76847 81463 6260187161 3.8224200590047985
33 77269 84319 6515244811 3.271430552005768
33 77489 106103 8221815367 3.020561122975778
33 77587 86131 6682645897 2.418731725018006
33 78137 86077 6725798549 4.274227845016867
33 79139 98887 7825818293 3.0722625870257616
33 79769 101531 8099026339 1.21729995199712
33 80141 95419 7646974079 2.0187687190482393
33 82013 87973 7214929649 4.773289826000109
33 82231 85361 7019320391 2.9716171090258285
33 82591 87383 7217049353 2.6207269389997236
33 83431 85661 7146782891 2.9217029470019042
33 84631 90679 7674254449 1.7177267200313509
33 84871 92683 7866098893 2.869860314996913
33 88069 94397 8313449393 2.769222632981837
33 89459 93901 8400289559 3.1200510069611482
34 65587 251561 16499131307 4.874553085013758
34 66083 233183 15409432189 8.080439270997886
34 66301 154501 10243570801 5.678323419997469
34 66751 238031 15888807281 5.4280428609927185
34 66931 205847 13777545557 5.925898911023978
34 67181 151901 10204861081 6.677426173002459
34 67213 227977 15323018101 7.379248910991009
34 67547 131101 8855479247 3.5210526370210573
34 67939 154211 10476941129 8.936719199002255
34 68737 182593 12550895041 3.9725085469544865
34 68947 141619 9764205193 8.531211228983011
34 69911 155719 10886471009 8.634360600961372
34 70207 131311 9218951377 6.8311583190225065
34 70271 185467 13032951557 9.283593591011595
34 70571 231041 16304794411 6.429081995040178
34 70949 168677 11967464473 5.928306976042222
34 71263 166081 11835430303 6.677153026976157
34 71437 221401 15816223237 5.275112245988566
34 71821 233509 16770849889 4.475872803013772
34 72379 166189 12028593631 4.624058849993162
34 72559 127973 9285592907 2.6689556859782897
34 72739 170327 12389415653 8.38074734795373
34 73019 168227 12283767313 7.932915802986827
34 73607 177481 13063843967 5.628539220022503
34 73727 150967 11130344009 4.723879403958563
34 74357 151561 11269621277 5.675895471998956
34 74861 185831 13911494491 2.369369702995755
34 74887 184447 13812682489 6.277029889984988
34 74923 134353 10066129819 10.940247140009888
34 75703 153641 11631084623 8.330742850957904
34 76603 180097 13795970491 9.383474531001411
34 77267 120233 9290043211 2.1698418430169113
34 77267 204797 15824049799 6.27673149300972
34 77359 186283 14410666597 5.425226752995513
34 77801 152461 11861618261 7.379462436016183
34 78283 208309 16307053447 5.325552705035079
34 79601 214141 17045837741 6.827398661000188
34 80897 199373 16128677581 6.227213983016554
34 80929 173209 14017631161 5.375934432959184
34 81049 121157 9819653693 3.2705680459621362
34 81331 126491 10287639521 3.2219882610370405
34 81439 145069 11814274291 5.775528239959385
34 81703 155461 12701630083 4.2223988809855655
34 82307 159707 13145004049 4.7741119129932486
34 82471 160033 13198081543 5.17699178197654
34 82493 117977 9732276661 2.869732088991441
34 83117 123049 10227463733 2.870010695012752
34 83203 158261 13167789983 6.4789996549952775
34 84431 103561 8743758791 2.719124410999939
34 84761 130147 11031389867 2.618984343018383
34 84967 128393 10909168031 2.6695681529818103
34 85243 126757 10805146951 1.2172475089901127
34 85571 137849 11795876779 8.68558666901663
34 88817 124171 11028495707 1.368107628019061
34 89867 154127 13850931109 4.123064950981643
34 89867 164431 14776920677 5.775265713047702
34 90599 100673 9120873127 2.469313654990401
34 90631 123059 11152960229 0.9657390970387496
34 90793 121531 11034164083 1.6175413150340319
34 90847 170497 15489140959 6.577800942002796
34 90907 145601 13236150107 7.880977337947115
34 91081 160877 14652838037 6.880433893005829
34 91309 126823 11580081307 1.8675817080074921
34 91433 156899 14345746267 7.929976198007353
34 91753 152567 13998479951 6.978626158961561
34 91943 99709 9167544587 2.5195782330119982
34 92189 158573 14618686297 7.028095664049033
34 92461 171439 15851421379 8.93218825996155
34 92593 146777 13590522761 6.179442556982394
34 93529 150967 14119792543 9.232753687014338
34 93703 133321 12492577663 9.734122674970422
34 94597 155137 14675494789 4.274572899972554
34 94723 115613 10951210199 2.2688111640163697
34 95003 120847 11480827541 2.518820364959538
34 95063 170299 16189133837 9.332458315999247
34 95191 109913 10462728383 2.1693524720030837
34 96001 111829 10735695829 1.4675496330019087
34 96263 160001 15402176263 6.978276862995699
34 97303 167269 16275775507 6.929664254013915
34 97849 105137 10287550313 1.7184094630065374
34 98101 132383 12986904683 7.1307778769987635
34 98227 137507 13506900089 5.524678357993253
34 98939 137363 13590557857 5.576050825999118
34 100297 153077 15353163869 7.979663482983597
34 103141 115637 11926915817 1.0159678980126046
34 103903 154643 16067871629 7.381607035000343
34 104047 108863 11326868561 2.1183530159760267
34 104701 112459 11774569759 1.8175298220012337
34 108089 130783 14136203687 1.4679342159652151
34 109049 131779 14370368171 7.983254867023788
34 109363 154073 16849885499 6.676944884005934
34 109751 120721 13249250471 1.3172457210021093
34 113749 149717 17030159033 5.778862437000498
34 114553 134263 15380229439 6.227032864000648
34 117503 135389 15908613667 5.926442769996356
34 118901 132851 15796116751 6.177556901995558
34 119233 126097 15034923601 1.0668097639572807
34 124153 133153 16531344409 6.528206904011313
34 125821 132367 16654548307 3.2203810210339725
34 130279 130483 16999194757 0.16519387101288885
35 69847 262079 18305431913 7.181286078004632
35 73637 255947 18847169239 5.325071556027979
35 73643 260171 19159772953 6.882006658997852
35 75937 228421 17345605477 6.829960858973209
35 76961 258691 19909118051 5.979730361024849
35 77383 238079 18423267257 4.8257484619971365
35 80363 214733 17256588079 6.0286800339818
35 81331 218987 17810431697 4.724807311024051
35 81707 230507 18834035449 3.672277175995987
35 82007 261281 21426870967 4.973910667991731
35 82457 231109 19056554813 5.126705857052002
35 82487 232459 19174845533 3.1214146729907952
35 83077 228793 19007436061 6.680015945981722
35 83101 233939 19440564839 5.226060356013477
35 84731 254537 21567174547 4.923758057993837
35 87013 249143 21678679859 4.1736531049828045
35 87557 245561 21500584477 5.727455981017556
35 87701 259009 22715348309 2.9203381199622527
35 88211 229693 20261449223 6.428813992999494
35 90947 191677 17432448119 8.633375578036066
35 91079 250979 22858916341 3.7231651060283184
35 93407 224473 20967349511 6.127977923024446
35 93419 217429 20311999751 4.477399175986648
35 96763 207443 20072807009 6.981731059961021
35 97553 203821 19883350013 9.843802819028497
35 97871 181523 17765837533 7.434763800003566
35 98639 250451 24704236189 4.182858074025717
35 99173 256651 25452849623 3.5225347009836696
35 102217 205171 20971964107 4.578077710990328
35 102913 201037 20689320781 4.433413361024577
35 102913 203969 20991061697 3.872877157002222
35 103979 171007 17781136853 7.030464768991806
35 104087 182681 19014717247 6.1784241200075485
35 104369 187081 19525456889 5.875627600005828
35 107183 189151 20273771633 3.723673323984258
35 107747 242393 26117118571 0.5166520270286128
35 109471 202751 22195354721 4.723166940966621
35 109517 255313 27961113821 2.8694697539904155
35 111317 207833 23135346061 2.3687677439884283
35 111751 181721 20307503471 6.076175306981895
35 112289 199909 22447581701 5.376639647001866
35 112501 177209 19936189709 5.377149466017727
35 113117 176261 19938115537 5.926312160037924
35 114203 211943 24204526429 4.4729261479806155
35 114299 249367 28502398733 2.369416214991361
35 117877 210101 24766075577 4.022633226995822
35 118571 152311 18059667581 4.021844720002264
35 118903 170707 20297574421 6.077401387039572
35 120277 226099 27194509423 2.7202804409898818
35 120647 179593 21667356671 5.493613314989489
35 121229 247001 29943684229 2.4197595290024765
35 121453 160907 19542637871 5.124297036032658
35 122743 222127 27264534361 2.8706881899852306
35 123379 164839 20337670981 3.420738442975562
35 123787 232633 28796941171 1.4669303380069323
35 124171 171707 21321029897 3.9724914540420286
35 124739 199403 24873330817 3.572946745029185
35 124951 251219 31390065269 1.7675154890166596
35 125017 165479 20687688143 4.974858129047789
35 125117 259991 32529293947 1.4668511259951629
35 125329 156733 19643190157 6.329561368038412
35 126211 239383 30212767813 1.8183639379567467
35 126337 226313 28591705481 2.5196205109823495
35 126443 231079 29218321997 1.0165220350027084
35 126923 260713 33090476099 0.6656254670233466
35 127219 247249 31454770531 1.5671005040057935
35 128119 212633 27242327327 2.4193420649971813
35 128563 242533 31180770079 1.0670353869791143
35 129229 243301 31441544929 1.1661014460260049
35 129401 144719 18726783319 6.628130165976472
35 129803 136993 17782102379 2.5187722399714403
35 130099 195809 25474555091 4.072561772016343
35 131009 250721 32846707489 0.665324185974896
35 134731 169777 22874224987 6.327495838981122
35 134887 156719 21139355753 9.333024828985799
35 134951 190837 25753643987 6.827662279014476
35 136067 139969 19045161923 4.12233569502132
35 137183 172993 23731698719 3.2211538570118137
35 139609 149497 20871126673 9.286807932017837
35 142939 221603 31675711217 2.9206692389561795
35 143261 183059 26225215399 4.824075732030906
35 144701 184369 26678378669 6.4768133200122975
35 146309 196871 28803999139 7.582491776032839
35 146849 151121 22191967729 9.68670642899815
35 147163 156887 23087961581 4.474391512980219
35 148139 210247 31145780333 7.679035600041971
35 148927 166987 24868872949 8.835377571056597
35 149921 207061 31042792181 10.586769594985526
35 150551 208283 31357213933 5.928922651975881
35 151241 175993 26617357313 1.9195897449972108
35 151343 186113 28166899759 4.774326735001523
35 151703 179657 27254505871 6.927774043986574
35 151769 170749 25914404981 7.781384731992148
35 154883 182587 28279622321 7.730882273986936
35 155381 165083 25650761623 4.776244314038195
35 155893 160117 24961119481 6.276575604977552
35 160073 173053 27701112869 7.129438197007403
35 160169 170207 27261884983 8.084137604979333
35 168601 179233 30218863033 4.8764922600239515
35 174257 179903 31349357071 4.625770854996517
36 131249 484327 63567434423 17.054683647002093
36 131561 404513 53218134793 11.287551095010713
36 131759 449921 59281141039 11.236234727024566
36 132961 410411 54568656971 13.645729138981551
36 133073 290621 38673808333 13.69140473997686
36 133451 487381 65041481831 17.456796965037938
36 134471 433117 58241676107 18.50458248303039
36 134789 418289 56380756021 22.216904417029582
36 135701 503717 68354900617 11.88918790203752
36 136193 402869 54867937717 20.612858075008262
36 136277 499637 68089031449 15.846831197966821
36 136361 319811 43609747771 23.369407721969765
36 137191 422249 57928762559 15.50088073196821
36 140009 396031 55447904279 17.554428864037618
36 140143 485647 68060027521 15.394630722003058
36 142057 476087 67631490959 6.377213534025941
36 143111 321301 45981707411 16.753950816986617
36 144073 340283 49025592659 24.314031551999506
36 144161 307423 44318407103 14.293366413039621
36 144709 335411 48536990399 11.841653284966014
36 145361 441479 64173828919 6.078961457009427
36 145679 254279 37043110441 5.0237842299975455
36 148091 427913 63370064083 11.637753369985148
36 148633 361843 53781810619 11.38750552100828
36 148691 294337 43765262867 9.83341730502434
36 148991 260959 38880542369 4.122201708960347
36 149033 252319 37603857527 5.675394385994878
36 149519 322627 48238866413 11.438386640977114
36 149561 392593 58716601673 17.499995179998223
36 151673 412073 62500348129 17.75768146000337
36 154291 313129 48312986539 14.197462345007807
36 155443 434927 67606357661 15.095049411989748
36 156307 415963 65017928641 16.805326278030407
36 157321 289319 45515954399 21.3608606820344
36 157457 371669 58521885733 14.79822256899206
36 157679 429851 67778475829 11.742540588020347
36 158371 308663 48883267973 12.794473060988821
36 160009 425291 68050387619 20.66317020903807
36 160367 399769 64109755223 25.63548918295419
36 161123 400429 64518321767 15.904988545982633
36 161683 277301 44834857583 28.031164833984803
36 162119 350213 56776181347 20.514218339987565
36 162529 271003 44045846587 15.149520296021365
36 162881 282313 45983423753 27.4816332590417
36 163307 292933 47838009431 27.72834504500497
36 166781 369647 61650096307 25.627495554974303
36 166849 247391 41276940959 2.0187648169812746
36 168089 285709 48024540101 23.3212890609866
36 168409 217717 36665502253 6.980147206049878
36 169627 378439 64193472253 19.40898606099654
36 169919 398303 67679247457 8.33337044500513
36 170887 251197 42926301739 3.0205894440296106
36 171179 328777 56279718083 11.941812272998504
36 171889 345817 59442138313 12.593229778052773
36 172999 352097 60912428903 14.443721709016245
36 173347 305857 53019393379 17.055051999981515
36 173993 312311 54339927823 17.601984377019107
36 174673 379319 66256787687 15.346070969011635
36 176089 253423 44625002647 2.2183489029994234
36 176321 240853 42467441813 5.174024448962882
36 176357 362339 63901019023 16.354992053995375
36 176777 365537 64618534249 19.354833476012573
36 176923 270379 47836263817 18.20130363298813
36 177433 318377 56490586241 14.193256644997746
36 177883 215953 38414367499 3.3713060899754055
36 177949 254929 45364360621 2.320370520988945
36 178103 195787 34870252061 3.773359557031654
36 180361 298777 53887718497 15.29877256398322
36 180679 259691 46920710189 4.723934857989661
36 181889 234007 42563299223 4.5740147060132585
36 183587 298373 54777403951 10.837297338002827
36 184903 228197 42194309891 3.971499974024482
36 185099 370661 68608980439 10.93684962001862
36 187349 214561 40197788789 3.7226390989962965
36 187361 246319 46150574159 3.2713282800395973
36 189473 246713 46745452249 2.769608482019976
36 189743 267863 50825129209 12.088043669005856
36 192103 282559 54280431577 11.136700643983204
36 194269 295007 57310714883 17.856974183989223
36 195341 215297 42056331277 4.422681679949164
36 195359 322271 62958540289 21.708963829034474
36 195407 345953 67601637871 19.756584945949726
36 198013 259949 51473281337 2.518814878014382
36 199933 279709 55923059497 13.296301983995363
36 203869 228509 46585901321 2.970387417008169
36 205703 326113 67082422439 12.589373708993662
36 206303 234743 48428185129 3.521799854002893
36 209837 290107 60875182559 10.239370096009225
36 210671 227629 47954829059 4.673804606019985
36 211093 300301 63391438993 12.78972945001442
36 211129 280013 59118864677 12.589482685027178
36 216133 226669 48990650977 4.322350865986664
36 216649 297113 64369234337 16.347562231007032
36 217081 235349 51089796269 2.7191596499760635
36 219787 294397 64704633439 19.45517449901672
36 222793 306689 68328162377 11.738331762957387
36 225167 246899 55593507133 2.919988536974415
36 235181 241013 56681678353 1.5676372940069996
36 242509 257611 62472985999 1.0159828569740057
36 252017 265819 66990906923 18.0511420959956
37 140603 514793 72381440179 19.103191124042496
37 143831 483467 69537542077 16.704066750011407
37 155009 495791 76852067119 10.686126445012633
37 159571 454721 72560284691 15.09479356103111
37 165877 506731 84055018087 13.145087425014935
37 170021 404497 68772984437 9.883340887026861
37 173183 429733 74422450139 12.143350799975451
37 173183 464351 80417699233 9.637121962965466
37 176503 396919 70057394257 10.635079250962008
37 176713 417457 73770078841 15.59536187601043
37 181751 515839 93754254089 6.527988334011752
37 184553 490453 90514572509 14.248162006027997
37 185177 427423 79148908871 15.250905862019863
37 185359 372443 69035662037 15.951968457025941
37 188273 371417 69927792841 14.293370390019845
37 188563 486869 91805479247 5.425778357021045
37 189223 416011 78718849453 15.696191729977727
37 191749 463231 88824081019 9.687274829018861
37 192239 509867 98016322213 7.279587445023935
37 193513 363829 70405641277 13.740994885971304
37 198427 412949 81940231223 9.283494833973236
37 198571 363541 72188699911 8.534085638995748
37 198959 357563 71140376917 15.699142148019746
37 200351 491707 98513989157 9.985022232984193
37 201589 345673 69683874397 15.951609367970377
37 203843 339341 69172287463 15.848164295020979
37 204487 462437 94562354819 8.13107169198338
37 205399 381791 78419489609 10.234650075028185
37 205417 479569 98511625273 10.790554609964602
37 205589 489457 100626975173 10.986853839014657
37 208231 343411 71508815941 14.650631275959313
37 210229 471533 99129911057 9.382918963034172
37 210599 386537 81404305663 6.880455441016238
37 211333 506873 107118991709 7.18206017598277
37 214009 334897 71670972073 11.53692178701749
37 214691 508727 109219108357 6.626991650031414
37 215471 434689 93662873519 11.036950501962565
37 216841 399499 86627762659 10.736133089987561
37 219889 337219 74150748691 8.081035765993875
37 220919 333299 73632081781 10.690019888977986
37 222713 336983 75050494879 4.573449459974654
37 223637 398921 89213495677 12.540908958995715
37 224153 364349 81669921397 15.996234273945447
37 225871 494381 111666330851 6.2762307149823755
37 226241 368957 83473200637 17.200260562007315
37 231289 511559 118317969551 6.026757802988868
37 233071 310567 72384161257 15.852896200027317
37 233911 331523 77546876453 13.69193361903308
37 236287 352333 83251707571 14.596009141998366
37 237487 473719 112502104153 4.072686426981818
37 238471 387791 92476907561 11.841766084951814
37 240587 288907 69507268409 16.855473420990165
37 240893 364271 87750334003 10.940461146994494
37 241271 304981 73583070851 11.23713762999978
37 242659 366683 88978930097 13.245906430995092
37 243109 506173 123055211857 5.124635685002431
37 243623 327923 79889585029 11.587977916991804
37 243707 291791 71111509237 14.148057456011884
37 246329 289511 71314955119 9.833540671970695
37 246979 386977 95575192483 7.529719493992161
37 251081 374893 94128509333 10.740704550000373
37 251707 311419 78386342233 12.640514752012677
37 253417 468893 118825457381 3.5218326289905235
37 253909 333449 84665702141 10.789300006988924
37 254987 388621 99093302927 10.288785709009971
37 260047 347993 90494535671 11.737786468991544
37 261229 300397 78472407913 10.189591894974
37 261721 498761 130536227681 3.2704918399685994
37 262187 291649 76466576363 13.942131855990738
37 263957 457547 120772733479 10.28470037097577
37 267763 434437 116326154431 16.94858554599341
37 269341 342691 92300736631 22.961831569031347
37 270761 294053 79618084333 17.751353471016046
37 271451 465209 126281448259 9.534103947982658
37 273803 338369 92646447307 19.813088645983953
37 273857 497711 136301641327 9.683480056002736
37 274693 494471 135827722403 19.552278151968494
37 277639 482281 133900014559 6.427558803989086
37 278809 438133 122155423597 12.043040878023021
37 279553 383611 107239605883 12.494728066027164
37 281357 317693 89385149401 15.896538281987887
37 282143 286619 80867544517 11.289870089967735
37 282767 398471 112674449257 22.761790002987254
37 284423 440941 125413762043 17.357262902951334
37 284741 404291 115118223631 11.838816404982936
37 286421 417181 119489399201 17.70761828398099
37 289511 323567 93676205737 10.986954294960015
37 292267 348209 101769999803 11.086888256017119
37 297133 436741 129770163553 10.690520681033377
37 297809 350029 104241786461 16.401272164017428
37 299857 303689 91063272473 16.399239995051175
37 301319 445363 134196333797 17.256668319983874
37 303089 389981 118198951309 16.699889341020025
37 306209 430981 131970261029 14.845232788007706
37 306853 358931 110139054143 13.296907897980418
37 312353 425149 132796565597 10.138557657017373
37 316423 331259 104817966557 11.692690903961193
37 323879 383729 124281764791 15.45217115804553
37 327251 377123 123413878873 10.034252199984621
37 327277 366347 119896947119 10.083846403984353
38 262153 655069 171728303557 23.11352995899506
38 262193 635147 166531097371 14.14356245903764
38 263647 626011 165045922117 18.300806982035283
38 265547 778643 206766312721 25.476348976022564
38 266417 906263 241443869671 21.364187661965843
38 268813 627059 168561610967 41.01650933298515
38 272417 649093 176823967781 18.752661499020178
38 275059 921169 253375823971 22.417773213004693
38 281063 858101 241180441363 22.1648197939503
38 282913 780851 220912898963 24.31231712299632
38 283501 917771 260188996271 15.69640628399793
38 284293 612217 174049007581 22.55881252902327
38 284467 483629 137576490743 13.246977421047632
38 285553 715903 204428249359 15.846904870995786
38 286063 729947 208810828661 19.80378923000535
38 288853 490223 141602384219 16.897645899967756
38 290347 887701 257741322247 19.011622518009972
38 290531 482971 140318047601 7.128153580997605
38 291833 580183 169316545439 38.243732070026454
38 292471 648211 189582919381 24.01349135203054
38 293803 531571 156177154513 28.128989803022705
38 294131 685109 201511795279 29.28709706297377
38 297191 924683 274807465453 16.698758552025538
38 299617 811273 243071182441 22.91046088200528
38 300787 567811 170790167257 30.17685042298399
38 301531 781987 235793322097 27.119769960991107
38 302507 670349 202785264943 18.910306604986545
38 304009 695477 211431267293 22.91772591404151
38 304847 894139 272575591733 10.940837531001307
38 305743 662773 202638205339 26.980741011037026
38 307163 711817 218643845171 28.370505015016533
38 310553 666983 207133571599 23.96424397797091
38 312841 526271 164639145911 10.935574373987038
38 313241 605879 189786143839 18.76030438602902
38 313351 809843 253765113893 23.97281823900994
38 316037 602647 190458749939 28.272540676989593
38 322271 615289 198289801319 13.744001357001252
38 327401 763649 250019446249 17.205828158010263
38 331537 586153 194331407161 31.089935019030236
38 331651 429547 142459692097 10.194172200048342
38 335809 431141 144781028069 10.94112185400445
38 336113 571673 192146727049 26.57580428000074
38 341141 695677 237323947457 12.540764531993773
38 344171 773561 266237262931 17.958291806979105
38 344429 635507 218887040503 25.067709998984355
38 344543 779477 268563344011 12.996164890006185
38 347513 753373 261806911349 24.362926108995453
38 351851 572461 201420975311 21.208012503979262
38 353021 463093 163481553953 7.5800712869968265
38 353711 768931 271979352941 28.183510354021564
38 354883 452983 160755965989 17.508009674027562
38 356333 398423 141971262859 8.981942374026403
38 358591 710459 254764203269 28.133120665035676
38 363403 704801 256126797803 24.86464878101833
38 367273 580969 213374227537 27.870355374994688
38 371383 611297 227025313751 38.107835240021814
38 373207 625103 233292815321 33.08992092800327
38 373943 414577 155028167111 10.139207683969289
38 374501 466283 174623449783 11.69227012398187
38 375931 679909 255598870279 15.597021208028309
38 376853 427681 161172867893 6.6798005570308305
38 377633 395261 149263597213 14.849654669000302
38 377761 705781 266616536341 12.239129972993396
38 378289 630677 238578171653 21.51599248300772
38 380917 586121 223263452957 19.51242129097227
38 381673 472249 180244692577 9.13311623397749
38 382363 552523 211264351849 17.549137394002173
38 382919 506479 193940432201 9.132764868962113
38 383051 443123 169738708273 10.234505910950247
38 384599 497999 191529917401 5.6280480769928545
38 386537 465293 179852960341 6.1769701890298165
38 387197 484609 187639150973 8.38315234502079
38 391441 528197 206757961877 25.866396557015833
38 392263 670577 263042545751 15.698327351012267
38 392981 557521 219095160101 34.64700813702075
38 392983 588151 231133344433 31.02777523500845
38 393073 448829 176422561517 6.226309277990367
38 395959 556693 220427603587 15.94815736397868
38 398989 470021 187533208769 8.881663897016551
38 401101 662897 265888649597 24.363071570987813
38 406561 623563 253516396843 25.41525854502106
38 409349 437137 178941593813 5.326284654031042
38 409579 552821 226423872359 22.108550895005465
38 417577 583981 243857034037 23.666138323023915
38 417793 449347 187734031171 6.476593371015042
38 417811 587659 245530394449 21.658193929994013
38 418339 468133 195838291087 4.525861473986879
38 422183 577613 243858389179 21.366191769950092
38 423347 433549 183541668503 5.475434446998406
38 425417 603563 256765960771 14.99652240704745
38 444967 594857 264691734719 10.484886495978571
38 454277 528433 240054957941 32.32991075399332
38 454679 490921 223211469359 5.126018684997689
38 459127 507371 232947725117 2.569934569997713
38 464213 590813 274263075169 25.41817116702441
38 477677 559451 267236875327 22.519364536972716
38 481549 553279 266430949171 27.67734652600484
38 482767 491651 237352878317 2.3693418650073
38 493301 504937 249085927037 2.0196012709639035
38 514841 516871 266106382511 0.6154844170087017
39 271003 1047173 283787024519 12.44414992700331
39 307147 1031761 316902295867 13.641375672013965
39 311561 914491 284919730451 22.458224911999423
39 315671 922261 291131052131 14.042685121996328
39 320053 1033661 330826304033 11.99059960100567
39 328787 845983 278148212621 23.119854159012903
39 334031 841879 281213684249 28.827686560049187
39 337853 882157 298039388921 8.18013010098366
39 340079 969763 329796031277 19.559924344008323
39 344479 936619 322645576501 22.870384106994607
39 346369 912497 316060673393 10.335858596023172
39 348949 985819 344000554231 16.79891349800164
39 354839 922069 327186041891 20.564591616974212
39 356869 954677 340694626313 12.44426066300366
39 362801 764249 277270301449 24.374191826034803
39 364373 834913 304219754549 21.308748902985826
39 370199 971759 359744210041 12.444065410993062
39 371981 813343 302548142483 23.813344956957735
39 381167 865639 329953020713 11.237390192982275
39 383681 961151 368775376831 16.046929941978306
39 388373 860791 334307983043 15.602641700999811
39 390821 868451 339408888271 19.95390939497156
39 392279 749587 294047238773 22.560969138983637
39 392297 910627 357236240219 8.684009009972215
39 392723 1012507 397634786561 14.5944650080055
39 408413 767537 313472088781 18.402689033013303
39 411233 675109 277627099397 16.553965608996805
39 411707 887171 365254510897 17.055151764012408
39 412663 696719 287510152697 12.44419372198172
39 415879 790897 328917453463 23.069531029032078
39 417187 754861 314918196007 16.45129509101389
39 430979 915589 394599631631 16.398281814996153
39 432001 664067 286877608067 21.06578514399007
39 447019 696679 311428749901 20.51383457001066
39 447233 881597 394279271101 9.533032990002539
39 450311 719699 324088376389 15.55263940000441
39 450881 1021253 460463573893 7.6802194290212356
39 455659 1014061 462066021199 7.780582552950364
39 456517 950071 433723562707 8.934534474043176
39 460561 876817 403827714337 4.273383382009342
39 461921 845833 390708025193 14.700160005944781
39 474433 867509 411574897397 15.34477052197326
