#bitsize(pq) p q pq std
25 5059 6449 32625491 0.03746646770772587
25 5107 5167 26387869 0.024325640150029432
25 5227 6257 32705339 0.040092705407865824
25 5233 5711 29885663 0.03762726772479166
25 5237 6247 32715539 0.037482217076794715
25 5281 5521 29156401 0.04479209595777569
25 5477 6079 33294683 0.02006011827917395
25 5573 5659 31537607 0.07353248607992677
26 4127 14153 58409431 0.28224228996603806
26 4133 11731 48484223 0.22537635409978538
26 4177 9397 39251269 0.14747281002640747
26 4211 14009 58991899 0.1288434088872024
26 4241 10909 46265069 0.22056187762923604
26 4259 15731 66998329 0.15870868179465158
26 4261 14479 61695019 0.19876529897322087
26 4273 13913 59450249 0.16953116571541815
26 4273 14771 63116483 0.28464286569194824
26 4289 11941 51214949 0.2639545827957955
26 4297 11437 49144789 0.30218112057842406
26 4339 12437 53964143 0.1507829502843876
26 4357 14951 65141507 0.19276813055838152
26 4363 12539 54707657 0.2754217154716167
26 4373 10831 47363963 0.3390550040301659
26 4397 8971 39445487 0.27077506508225163
26 4409 7963 35108867 0.05072264671916657
26 4409 9967 43944503 0.15333867927600064
26 4423 13901 61484123 0.11405702770916118
26 4441 15107 67090187 0.20607895637970786
26 4481 10271 46024351 0.23480873178413356
26 4483 14449 64774867 0.11250975646696158
26 4483 14731 66039073 0.16321268381961887
26 4517 12721 57460757 0.3189191863898311
26 4519 10103 45655457 0.06637790165805456
26 4549 14437 65673913 0.26223522114098846
26 4561 7541 34394501 0.05837911298111937
26 4567 12161 55539287 0.18741056164304387
26 4567 13477 61549459 0.17477503178761064
26 4567 13709 62609003 0.1965150192331846
26 4583 14081 64533223 0.17218018390830855
26 4637 8623 39984851 0.40732147465809626
26 4639 11213 52017107 0.36746628866516207
26 4657 10531 49042867 0.20907712905980402
26 4679 9679 45288041 0.20431953299042366
26 4723 7699 36362377 0.04938382855350115
26 4751 8171 38820421 0.0319474899948636
26 4799 10321 49530479 0.10041670442220385
26 4801 9629 46228829 0.23386083636679109
26 4813 12763 61428319 0.31698844817397603
26 4817 11699 56354083 0.17465749650974569
26 4877 10903 53173931 0.2193925916922073
26 4877 12721 62040317 0.32731222884965355
26 4943 11369 56196967 0.13675199936506802
26 4951 10723 53089573 0.20918655982205916
26 4973 8713 43329749 0.1830378090957578
26 4973 10613 52778449 0.11248591152406279
26 4987 9719 48468653 0.2154794922027508
26 4993 8951 44692343 0.22786948385874073
26 5009 7529 37712761 0.020088307181830696
26 5009 12503 62627527 0.08627034561603822
26 5021 11161 56039381 0.32989314452209684
26 5059 8419 42591721 0.30608520806405787
26 5077 8963 45505151 0.08385730715486066
26 5081 7129 36222449 0.07977876572550364
26 5101 11437 58340137 0.11229690947462197
26 5171 12721 65780291 0.21106865633972502
26 5209 8387 43687883 0.35685698468923277
26 5231 10847 56740657 0.18117170668834998
26 5273 9941 52418893 0.3457251768691094
26 5303 10891 57754973 0.1935018536199895
26 5303 12511 66345833 0.07970886089683646
26 5351 9467 50657917 0.3049845875163228
26 5387 11171 60178177 0.15651097752722976
26 5441 9431 51314071 0.21611379948596007
26 5557 7727 42938939 0.02011473466542192
26 5563 6529 36320827 0.06786451732004876
26 5573 7213 40198049 0.019879165910575095
26 5623 10433 58664759 0.24843758420842726
26 5641 7757 43757237 0.02436694009997252
26 5641 9403 53042323 0.22831309833957175
26 5647 8963 50614061 0.21337051005790705
26 5683 8839 50232037 0.25344346439331883
26 5683 9551 54278333 0.3419416723448394
26 5813 10663 61984019 0.10291545037140604
26 5821 10457 60870197 0.3089277976739939
26 5851 8329 48732979 0.36142871950810623
26 6151 8171 50259821 0.024785276116003164
26 6197 10253 63537841 0.20189094040580066
26 6287 7537 47385119 0.04901776068584915
26 6311 10211 64441621 0.12503499582607552
26 6317 8923 56366591 0.282622905079682
26 6361 8647 55003567 0.12668959352483353
26 6367 8087 51489929 0.039952115606727255
26 6367 9497 60467399 0.14374097863352017
26 6389 7283 46531087 0.04032143918664858
26 6397 8713 55737061 0.3031788826577492
26 6397 9733 62262001 0.12128973979673092
26 6481 9377 60772337 0.09519948207420581
26 6679 8093 54053147 0.012593490903116601
26 6733 9041 60873053 0.19898303550075097
26 6763 7247 49011461 0.03159879135944646
26 6883 9181 63192823 0.28779016223095366
26 6911 7211 49835221 0.019737006727716628
26 7207 7537 54319159 0.024659604498342168
26 7229 7393 53443997 0.02666618782716557
26 7331 8663 63508453 0.20201402163009224
26 7411 8821 65372431 0.23170696820283523
26 7577 8693 65866861 0.284541016424238
26 7591 8447 64121177 0.18093845726058083
27 4483 15647 70145501 0.3056295594508314
27 4493 15227 68414911 0.18161367888509994
27 4493 15913 71497109 0.25058897121284507
27 4967 13933 69205211 0.2186386444527932
27 5171 15739 81386369 0.1123079842946212
27 5279 13337 70406023 0.10221609297337508
27 5347 14533 77707951 0.20166351661428636
27 5413 13163 71251319 0.06613190962649666
27 5437 13693 74448841 0.19429000012892725
27 5437 14341 77972017 0.1600216384639584
27 5477 13499 73934023 0.17209497249634642
27 5653 12953 73223309 0.20697436566429336
27 5717 13151 75184267 0.22892429944629422
27 5743 14657 84175151 0.04014764712739243
27 5783 12653 73172299 0.1986085400892245
27 5813 16363 95118119 0.07486111607950595
27 5851 15121 88472971 0.3606523615911055
27 5857 11939 69926723 0.25825727288598216
27 5861 11743 68825723 0.27941117359005924
27 5869 15803 92747807 0.06061136232481934
27 5881 15569 91561289 0.060119779577083664
27 6037 14779 89220823 0.12290943742860976
27 6043 11369 68702867 0.2610123371038127
27 6263 13063 81813569 0.11243969113796572
27 6329 14767 93460343 0.19143241466612873
27 6491 13841 89841931 0.10490352520020174
27 6553 12097 79271641 0.09679883133228173
27 6571 10631 69856301 0.2505655762608803
27 6577 13009 85560193 0.08139502569465142
27 6581 13103 86230843 0.1974539587146687
27 6607 13759 90905713 0.07054804511072468
27 6619 11027 72987713 0.21753595681206372
27 6619 12757 84438583 0.18747316717246365
27 6653 12437 82743361 0.06802497712880973
27 6659 14717 98000503 0.08140474195912613
27 6701 11807 79118707 0.18672895982422602
27 6733 11677 78621241 0.16002771049970965
27 6763 10739 72627857 0.14513464104046533
27 6823 13669 93263587 0.08766761479059998
27 6871 12073 82953583 0.19159459159519476
27 6907 11447 79064429 0.14008858075491679
27 7043 11831 83325733 0.11265252730276752
27 7193 9629 69261397 0.16002874765619382
27 7247 11789 85434883 0.1157911638206577
27 7433 14281 106150673 0.10670198345794595
27 7477 9109 68107993 0.2884324431014404
27 7549 11887 89734963 0.19371552725111948
27 7559 14783 111744697 0.05808174278162787
27 7589 14683 111429287 0.031665682206526435
27 7673 13907 106708411 0.09180361267284319
27 7673 14737 113077001 0.03165107400905245
27 7691 12401 95376091 0.07488904976475325
27 7759 13109 101712731 0.153692450804811
27 7853 16187 127116511 0.04012366465000069
27 7927 12197 96685619 0.10212294389555196
27 7949 10567 83997083 0.1811042508786939
27 7951 13397 106519547 0.09495638184027119
27 8009 13249 106111241 0.06796898814630349
27 8011 10103 80935133 0.06782099867667739
27 8093 13759 111351587 0.08128524757632044
27 8123 9661 78476303 0.10773068304631224
27 8161 15619 127466659 0.04479945262398822
27 8291 10639 88207949 0.328208900734211
27 8293 10883 90252719 0.29977077951497255
27 8389 11059 92773951 0.2779386569919388
27 8521 10163 86598923 0.3548082913245628
27 8527 10301 87836627 0.19606284422904238
27 8543 9013 76998059 0.14300115517752604
27 8543 9479 80979097 0.10314204063069485
27 8597 15377 132196069 0.2636579607201402
27 8623 15187 130957501 0.1752103059347793
27 8677 12829 111317233 0.07345934387799744
27 8731 12923 112830713 0.18303837796413103
27 8893 11971 106458103 0.506102953903319
27 8951 13619 121903669 0.13606585617558187
27 9133 9839 89859587 0.2340257519182785
27 9161 9931 90977891 0.22958165748955048
27 9203 13723 126292769 0.1368684748247898
27 9319 11393 106171367 0.26553162311502193
27 9337 13267 123873979 0.18290527960655809
27 9437 13399 126446363 0.1533846306453479
27 9437 13463 127050331 0.23822678715424697
27 9461 9749 92235289 0.2875928098116642
27 9461 10007 94676227 0.21788221935347882
27 9587 11831 113423797 0.35175682792279656
27 9689 10627 102965003 0.3647268093355857
27 9721 11257 109429297 0.3168050106440663
27 9769 11443 111786667 0.1569078451035968
27 9787 12647 123776189 0.20853585011145592
27 9803 11071 108529013 0.31218997096233686
27 9829 12809 125899661 0.1597438597638212
27 10009 12569 125803121 0.2564997134769903
27 10093 11491 115978663 0.21629749061774578
27 10103 12637 127671611 0.21592632860610084
27 10177 12853 130804981 0.36982471225705527
27 10211 12451 127137161 0.12111258783270892
27 10223 13001 132909223 0.18174863585076367
27 10271 12763 131088773 0.25790135581575324
27 10613 10651 113039063 0.4079092407934146
27 10627 11071 117651517 0.34585985975583833
28 8219 25819 212206361 0.49205576506833726
28 8221 29297 240850637 0.5413247959655033
28 8233 16987 139853971 0.4620866761258158
28 8287 16693 138334891 0.4519398111971764
28 8431 21179 178560149 0.9533016520436908
28 8513 24763 210807419 0.5360300595861001
28 8537 26317 224668229 0.4380680780455605
28 8647 20507 177324029 0.43842470304121145
28 8693 15767 137062531 0.10973969806771848
28 8699 21269 185019031 0.4305347445112778
28 8699 29287 254767613 0.4530999706413489
28 8713 28607 249252791 0.6451434040101184
28 8719 18043 157316917 0.7042640082520812
28 8719 18169 158415511 0.6126627091397056
28 8747 19441 170050427 0.6346995828538579
28 8783 26437 232196171 0.847104211337298
28 8831 26981 238269211 0.7924605227778846
28 8839 15803 139682717 0.2238379641167985
28 8867 27109 240375503 0.46868760521846903
28 8969 24907 223390883 0.2505768860190698
28 8971 25561 229307731 0.532673922867733
28 8999 27541 247841459 0.5802823786627542
28 9043 23293 210638599 0.51439217696669
28 9091 21647 196792877 0.7953006729090607
28 9091 25253 229575023 0.6644530747996485
28 9127 24821 226541267 0.6126484038608999
28 9199 21317 196095083 0.39735223939288966
28 9221 19069 175835249 0.4152506757014513
28 9319 17749 165402931 0.8019846457524573
28 9413 23609 222231517 0.9325534747442016
28 9461 20357 192597577 0.9234662352937673
28 9521 16831 160247951 0.515240760002476
28 9539 18199 173600261 0.734236794210791
28 9551 27541 263044091 0.4982742087634127
28 9587 20887 200243669 0.5879676344365057
28 9629 17027 163952983 0.9892735941530896
28 9677 27017 261443509 0.3684361278495284
28 9719 25741 250176779 0.7709747477364055
28 9851 22073 217441123 0.5112758775761393
28 9901 25673 254188373 0.6040134490172876
28 10039 17431 174989809 0.6071297455919392
28 10159 25447 258516073 0.47129133865215556
28 10177 24749 251870573 0.41082812222946413
28 10301 13697 141092797 0.19247128780438685
28 10459 13649 142754891 0.16862774258448396
28 10559 13633 143950847 0.23806893085936665
28 10687 15809 168950783 0.17747655808640186
28 10733 14431 154887923 0.1846884557474418
28 10753 15121 162596113 0.18087726037755075
28 10799 23873 257804527 0.6545636070733842
28 10861 14303 155344883 0.19010654052021528
28 10909 15077 164474993 0.12499347217021262
28 11087 15331 169974797 0.18298854223567063
28 11087 22709 251774683 0.517391146660885
28 11197 15077 168817169 0.0969282133577333
28 11239 19661 220969979 0.2514634849210968
28 11279 16937 191032423 0.3545046494053706
28 11287 13001 146742287 0.10793605826276041
28 11321 18253 206642213 0.7347204402153452
28 11321 21059 238408939 1.0221854804273593
28 11437 17939 205168343 0.9797063806580322
28 11483 18481 212217323 0.9783531665838677
28 11551 21187 244731037 0.6357061790028643
28 11579 21863 253151677 0.9215294164129126
28 11701 21383 250202483 0.5314729270833873
28 11731 13009 152608579 0.14505433450279648
28 11789 12721 149967869 0.24221685191296724
28 11789 22549 265830161 0.42817452462281713
28 11939 22013 262813207 0.7789948961529027
28 12041 18583 223757903 0.9255744956735488
28 12049 19891 239666659 0.8703340843460476
28 12101 14737 178332437 0.20391832802874957
28 12119 19469 235944811 0.20848867981279934
28 12211 20359 248603749 0.637433482428523
28 12241 15569 190580129 0.09279349486996254
28 12487 16651 207921037 0.5920704845114663
28 12497 17891 223583827 0.5692759354658419
28 12541 12919 162017179 0.21570959866723288
28 12553 18061 226719733 0.3904050367875039
28 12613 14869 187542697 0.1485766251106313
28 12619 14107 178016233 0.0680493146208866
28 12721 15217 193575457 0.12900860871979852
28 12799 19889 254559311 0.5475518805385445
28 12899 16633 214549067 0.8667521758928516
28 12911 13679 176609569 0.1461184053556125
28 12941 16981 219751121 0.20004105793194343
28 13121 13829 181450309 0.06777966757166974
28 13187 16607 218996509 0.36404880878919943
28 13711 16361 224325671 0.07341969981802644
28 13751 14327 197010577 0.11691546056069309
28 13901 18257 253790557 0.6517061187357529
28 13907 15443 214765801 0.10494793975427937
28 13913 16067 223540171 0.11584690651913859
28 14143 18919 267571417 0.6574017442393701
28 14389 14629 210496681 0.06797352774099978
28 14629 17489 255846581 0.5288001360107634
28 15083 17597 265415551 0.294269560427656
28 15121 15427 233271667 0.044687335460820835
28 15233 16087 245053271 0.045615493749869264
28 15443 15923 245898889 0.06167113944591227
29 8893 31319 278519867 0.517678281234806
29 9109 32189 293209601 0.29791636051655324
29 9157 29881 273620317 0.7975168361565327
29 9371 28837 270231527 0.3736216234363767
29 9859 32569 321097771 0.3667223583685976
29 9907 30119 298388933 0.4835702201877045
29 10193 27689 282233977 0.32086396421122115
29 10343 29339 303453277 0.6295681621732694
29 10657 28277 301347989 0.4874083629214727
29 10711 30841 330337951 0.6088645034942962
29 10903 30593 333555479 0.5490077392818892
29 11027 27431 302481637 0.557422826314547
29 11261 30071 338629531 0.10198906265118673
29 11321 29423 333097783 0.4184692143763109
29 11411 32401 369727811 0.2749242385754981
29 11801 27647 326262247 0.38736433735165077
29 11909 32561 387768949 0.2250638670483599
29 12157 23227 282370639 0.24199421808936383
29 12413 28027 347899151 0.4089644974374673
29 12473 29573 368864029 0.4810792996589362
29 12547 32377 406234219 0.28883891203507
29 12589 29581 372395209 0.36165349257915147
29 12613 28723 362283199 0.5553039372472486
29 12671 28513 361288223 0.4879443004039925
29 12841 31573 405428893 0.380731598084995
29 12853 22921 294603613 0.16937778864621805
29 13001 25457 330966457 0.755808729854977
29 13159 27697 364464823 0.38456477651319704
29 13217 30323 400779091 0.19910320456778302
29 13411 22051 295725961 0.3270799953745914
29 13463 27259 366987917 0.2876217847131227
29 13711 23333 319918763 0.3223909535664837
29 13721 22679 311178559 0.47867717135838805
29 13799 23087 318577513 0.15236713478490135
29 13831 21569 298320839 0.26975940947266597
29 14071 26479 372586009 0.3060294937430361
29 14087 29173 410960051 0.35972800918030656
29 14323 24677 353448671 0.339054964944055
29 14437 25367 366223379 0.2467996355917384
29 14479 19681 284961199 0.40664808333474317
29 14563 21617 314808371 0.7192711159381429
29 14653 22123 324168319 0.5408772878428476
29 14653 27073 396700669 0.38440252816354914
29 14947 21859 326726473 0.8705721481403711
29 15227 22247 338755069 0.3408463931483336
29 15289 22367 341969063 0.32114328387309793
29 15377 29101 447486077 0.30982080434637177
29 15497 21799 337819103 0.6468592238968675
29 15727 31181 490383587 0.22529333585577271
29 15749 30893 486533857 0.1521323022930145
29 15767 21521 339321607 0.5040356353893465
29 15923 31379 499647817 0.21184980826289576
29 15971 29947 478283537 0.18300932167874728
29 16001 24889 398248889 0.3250341651751705
29 16057 19447 312260479 0.6171137675495244
29 16057 24919 400124383 0.25063965362056395
29 16097 26987 434409739 0.2484847139579784
29 16139 28001 451908139 0.32336912665458084
29 16193 26959 436547087 0.3215906257882888
29 16217 26861 435604837 0.36589201692809187
29 16253 29387 477626911 0.1328447902581496
29 16319 31247 509919793 0.08365468583556453
29 16333 22573 368684809 0.4361870130267407
29 16487 25913 427227631 0.6343997934412561
29 16661 21751 362393411 1.1539184479851003
29 16759 28661 480329699 0.7258985349546683
29 16921 26687 451570727 0.47781361484691476
29 16943 19993 338741399 0.52421449515762
29 16963 20563 348810169 0.9131522402640306
29 17077 20219 345279863 0.4165557452929169
29 17107 30181 516306367 0.471410046114452
29 17137 29251 501274387 0.8098161328478218
29 17203 23371 402051313 0.5020142785887415
29 17293 30971 535581503 0.15999711364779187
29 17483 30119 526570477 0.8756799507979601
29 17489 20411 356967979 0.4184634910064776
29 17489 21817 381557513 0.9310823009344809
29 17551 20063 352125713 1.0095999880644477
29 17783 24859 442067597 0.4277057838968481
29 17957 19777 355135589 0.7009484053482163
29 17971 21059 378451289 0.815923565162307
29 18131 24421 442777151 0.6761508370504825
29 18401 22051 405760451 1.0359031899731836
29 18433 21221 391166693 0.40252619150724717
29 18541 25633 475261453 0.6731876783901999
29 18593 27107 504000451 0.9024069000121262
29 18749 19157 359174593 0.2789909436018039
29 18859 22871 431324189 1.0324276204100917
29 19031 20333 386957323 0.9978977444755962
29 19571 22741 445064111 0.9008702501952663
29 19603 24509 480449927 0.8454660013911903
29 19699 22073 434816027 0.6088569862944065
29 19739 20233 399379187 0.9628745918416903
29 20063 22469 450795547 0.6594175874231355
29 20369 20717 421984573 0.41333636411857594
29 20543 23869 490340867 0.6808933084482316
29 20693 25561 528933773 0.5601090273846668
29 20731 21191 439310621 1.0188500728622059
29 20807 23357 485989099 1.1589209244392635
29 21767 22637 492739579 0.687655425484334
30 16519 47417 783281423 0.6597509543572895
30 16553 37057 613404521 0.32081259305837573
30 16649 61657 1026527393 0.6276075062811762
30 16787 52147 875391689 0.7310719042281979
30 16903 35053 592500859 0.8875910140494445
30 16937 47507 804626059 1.254981929111859
30 16937 54799 928130663 0.9105662966577408
30 17107 32783 560818781 1.56679949424329
30 17117 53917 922897289 0.8620468188203454
30 17321 41051 711044371 0.8376043563709394
30 17321 61051 1057464371 0.7325233938563123
30 17341 35933 623114153 0.6254291045294345
30 17383 51169 889470727 0.24240055780006944
30 17393 44543 774736399 1.2359575882766247
30 17443 52321 912635203 1.1286636620530084
30 17449 46471 810872479 1.027495244103373
30 17729 38177 676840033 0.2505826971313327
30 18049 59441 1072850609 0.7340076834433888
30 18229 49597 904103713 0.6072573620602214
30 18379 39373 723636367 1.1710992258269912
30 18439 57791 1065608249 0.4366037783606814
30 18457 31253 576836621 0.4052169956674608
30 18481 38603 713422043 1.0719134840109288
30 18493 37139 686811527 0.9363302168046297
30 18521 49943 924994303 0.9004039804415704
30 18719 31277 585474163 0.8591643468831653
30 18719 46027 861579413 0.5220002734775625
30 18731 55291 1035655721 0.90596549740514
30 18757 48187 903843559 0.7551926540454907
30 19051 34231 652134781 0.9040731199482063
30 19423 28069 545184187 0.9686836694743283
30 19457 36791 715842487 0.6383826459785221
30 19541 42157 823789937 0.4399901937424491
30 19543 40529 792058247 1.0416728869847387
30 19577 38867 760899259 1.123227475697171
30 19753 34939 690150067 0.7686791334810006
30 19793 53087 1050750991 0.5756655072385806
30 19913 45707 910163491 0.8748376770693879
30 20327 39541 803749907 0.5016752740147206
30 20369 48163 981032147 1.2032837971764763
30 20407 35569 725856583 0.8790251924729
30 20407 49921 1018737847 1.2424187482037492
30 20483 32587 667479521 0.4956964770333041
30 20759 26237 544653883 0.637951695763193
30 20789 39343 817901627 0.6691994894347295
30 21211 46181 979545191 0.7823037151315356
30 21227 33751 716432477 1.2417601156264657
30 21383 41341 883994603 0.34842389882062674
30 21487 45821 984555827 0.9001008320251679
30 21557 44507 959437399 1.0096962784477501
30 21589 33409 721266901 1.46999944676713
30 21599 31069 671059331 0.23139787402772916
30 21649 27689 599439161 0.6079908613657659
30 21893 28181 616966633 0.6513499012139271
30 21893 44983 984812819 1.4048534844839324
30 21893 45833 1003421869 0.7628547668703173
30 22123 48413 1071040799 1.056500360709022
30 22409 32707 732931163 0.5054254130950179
30 22447 43853 984368291 0.6846257734695502
30 22637 33343 754785491 0.6971772006707938
30 22643 35491 803622713 0.43340167988319683
30 22669 35407 802641283 0.8291408854316703
30 22769 29033 661052377 0.6178870979296347
30 23209 30403 705623227 0.4662665746771492
30 23293 42967 1000830331 0.8153632114489323
30 23417 32141 752645797 0.2675633996667483
30 23509 36269 852647921 0.9652730426962458
30 23741 24851 589987591 0.7162737166302384
30 23743 28087 666869641 0.5654730067699573
30 23747 41077 975455519 0.7300636601737982
30 23887 24917 595192379 0.4888067369152581
30 23899 26647 636836653 0.4182500224458833
30 24001 36541 877020541 0.9394320776168796
30 24049 32371 778490179 0.37382305946510175
30 24049 33023 794170127 0.7781843214070515
30 24103 24251 584521853 0.9908187759702586
30 24107 30517 735673319 0.21837678240920913
30 24169 42643 1030638667 1.0263014611288424
30 24337 32749 797012413 0.20392672149358232
30 24683 26357 650569831 0.32067872475762266
30 24907 29753 741057971 0.5164329426054531
30 24967 40559 1012636553 0.8251476959854854
30 25073 36493 914988989 0.9492640589354774
30 25121 26371 662465891 0.5306457608177351
30 25561 34679 886429919 0.9620672855991912
30 25633 35923 920814259 0.827138770197662
30 25657 31393 805450201 0.2725190874429399
30 25933 38891 1008560303 0.48010421870071607
30 26041 37409 974167769 0.6434458513337948
30 26189 33829 885947681 0.4136682770825781
30 26399 35221 929799179 0.9945296804960724
30 26479 39863 1055532377 0.3089308374340845
30 26561 30911 821027071 0.181875018824735
30 26693 29303 782184979 0.4559221475158981
30 26699 38053 1015977047 0.5694011395000723
30 26981 32381 873671761 0.1320813048675427
30 28051 32687 916903037 0.26020480740945684
30 29129 33199 967053671 1.0962727405370314
30 29147 33151 966252197 1.1705285236483698
30 30817 34367 1059087839 0.9352094506545136
31 17497 62057 1085811329 0.4340163728038686
31 18199 61781 1124352419 0.7774832503241736
31 18587 60539 1125238393 0.4258825282910657
31 19433 63317 1230439261 0.7506754114263615
31 20327 60659 1233015493 0.9233533508555662
31 20347 60089 1222630883 0.5318865193462359
31 20483 61261 1254809063 0.5385257781701236
31 20521 53939 1106882219 0.6370191829128142
31 21517 56333 1212117161 0.8387558633876336
31 21991 57593 1266527663 0.5749405288571316
31 22003 52267 1150030801 0.503415517765052
31 22093 54959 1214209187 0.5879959831991617
31 22193 51431 1141408183 0.757475715718084
31 22453 57077 1281549881 1.1151675819241404
31 22511 55663 1253029793 0.4171217130613961
31 22901 49171 1126065071 0.28859970171725985
31 22963 53479 1228038277 0.6298666309396309
31 23581 62473 1473175813 0.6385715612306447
31 24181 48779 1179524999 0.5307604576652977
31 25439 49783 1266429737 0.6988201477170743
31 25759 61151 1575188609 0.44315031366326013
31 25793 64969 1675745417 0.3423629021938834
31 26449 51593 1364583257 0.5037370014515055
31 26501 56983 1510106483 0.5494378592222434
31 26641 44623 1188801343 0.5573406042773744
31 27241 46933 1278501853 0.656425579807531
31 27253 61223 1668510419 0.3486211291824985
31 27367 57571 1575545557 0.4470854753469901
31 27457 42829 1175955853 0.5121674333701203
31 27617 58237 1608331229 0.19635840597156348
31 27763 41617 1155412771 0.9415742826699935
31 27809 54499 1515562691 0.2948921040153026
31 27941 48271 1348740011 0.3394350920757361
31 27947 55337 1546503139 0.1655445749655619
31 28123 41491 1166851393 0.5325603163364481
31 28879 39103 1129255537 0.3912817801289617
31 29059 65327 1898337293 0.2896041936849968
31 29173 55681 1624381813 0.306421529172787
31 29207 65071 1900528697 0.1600271271239765
31 29209 43889 1281953801 0.6471654426904507
31 29303 64013 1875772939 0.22565124831491412
31 29339 48299 1417044361 0.591599848353494
31 29401 39181 1151960581 0.8897999194635401
31 29501 52183 1539450683 0.3267209115571187
31 29921 56963 1704389923 0.08007424420047923
31 30241 42299 1279164059 0.7135801412017907
31 30553 45319 1384631407 0.774110471490107
31 30839 60937 1879236143 0.17849713716198407
31 30911 54311 1678807321 0.3900442171543416
31 30949 62053 1920478297 0.18657665680931632
31 31019 36833 1142522827 0.6421406257439924
31 32051 56671 1816362221 0.39743055826104295
31 32059 56207 1801940213 0.2533653225776615
31 32939 44129 1453565131 0.9179078104160591
31 33071 56101 1855316171 0.9698326665490963
31 33113 60589 2006283557 0.7894223839707276
31 33457 36997 1237808629 1.3459118938643555
31 33487 38803 1299396061 1.7612533926765546
31 33703 56713 1911398239 1.200528062920168
31 33721 50153 1691209313 0.7489251186638533
31 34183 48239 1648953737 0.8118548899180631
31 34351 42697 1466684647 1.212972585229757
31 34651 55441 1921086091 0.9572783012671845
31 34721 36457 1265823497 1.2143735532857296
31 34807 50539 1759110973 0.7173520404072822
31 35171 51577 1814014667 1.4659662526346477
31 35279 42569 1501791751 1.1313530191461085
31 35323 38959 1376148757 1.4462766628145112
31 35353 46819 1655192107 0.9026966894232576
31 35963 37253 1339729639 0.6274939718932372
31 36209 36721 1329630689 1.0460490475827418
31 36353 40423 1469497319 0.8200005888259069
31 37253 43717 1628589401 0.9269647801173431
31 37549 50989 1914585961 0.540594287417205
31 37643 51413 1935339559 0.6377666960895868
31 37717 55243 2083600231 0.3830885681559618
31 38459 52783 2029981397 0.8766160768038596
31 38543 55529 2140254247 0.7884122563702558
31 38861 40177 1561318397 0.6762233136037381
31 38971 48397 1886079487 0.7138216582497451
31 39659 46237 1833713183 0.5850053869265989
31 39703 52363 2078968189 0.5565131510904986
31 39847 51659 2058456173 0.5933724795880362
31 39857 46447 1851238079 0.2542445071112719
31 40127 51383 2061845641 0.9571987384989009
31 40193 42307 1700445251 0.6138975406129975
31 40583 43487 1764832921 0.636606963661478
31 40637 42457 1725325109 0.7894986096106773
31 40819 47563 1941474097 0.7378788505272017
31 40993 41491 1700840563 1.5339583484811832
31 41183 43573 1794466859 0.47907963423641403
31 41183 47609 1960681447 0.9500606144620206
31 41953 42089 1765759817 0.6253257362941864
31 42533 44563 1895398079 0.6579722490672574
31 42787 45823 1960628701 0.6595937233994571
31 42839 46327 1984602353 0.7136054210477835
31 43291 43661 1890128351 0.3937103816437688
31 44389 45589 2023650121 1.0540771386370809
31 44887 46751 2098512137 0.2521690616796095
31 45127 46027 2077060429 0.8495777961983733
32 32887 100733 3312806171 1.05503415738796
32 32939 73453 2419468367 1.3498636140489408
32 33073 87559 2895838807 0.7446869888563016
32 33151 69677 2309862227 2.474599571075599
32 33181 104659 3472690279 0.9275112347248419
32 33317 74317 2476019489 0.8163069850630527
32 33601 80651 2709954251 0.8917223027849172
32 34159 101209 3457198231 0.8929715890082227
32 34631 123269 4268928739 1.2103535301797734
32 34819 97301 3387923519 1.300233289611263
32 34847 90971 3170066437 1.8990000986801496
32 34981 78713 2753459453 2.396754572746282
32 35729 110923 3963167867 2.0513748942460577
32 35993 73327 2639258711 1.5024806843671927
32 36011 113159 4074968749 0.8093188891363485
32 36151 69557 2514555107 1.224486183913481
32 36583 76631 2803391873 1.125384774620746
32 36943 82571 3050420453 1.106172049694272
32 37019 85103 3150427957 1.7123552010130636
32 37123 98773 3666750079 1.2241060189011095
32 37139 82721 3072175219 0.98796967556993
32 37799 108803 4112644597 1.0974358405550895
32 37967 97463 3700377721 1.6692665664369402
32 38177 103177 3938988329 1.4275565586456436
32 38183 106019 4048123477 1.2692160703969846
32 38791 62659 2430605269 0.2656498667248148
32 39043 56299 2198081857 0.8062328532222771
32 39043 89897 3509848571 1.16351221233437
32 39163 68209 2671269067 1.3572862427058987
32 39163 83873 3284718299 1.823438771480749
32 39191 98387 3855884917 1.3860711310055942
32 39671 61231 2429095001 0.525192293238371
32 39769 97213 3866063797 1.7018487848757684
32 39839 72089 2871953671 2.086267291950802
32 40009 58661 2346967949 0.3865824637682085
32 40129 87313 3503783377 1.675092177951236
32 40253 74687 3006375811 1.0207024354543408
32 40697 104707 4261260779 2.2466022153229024
32 40853 68053 2780169209 0.8233186532885372
32 40883 62467 2553838361 0.6178177304350138
32 41047 88817 3645671399 1.383665127016972
32 41491 90911 3771988301 0.9675228814904835
32 41593 59659 2481396787 0.6179862982648238
32 41627 60899 2535042673 0.49138404294517085
32 41737 79411 3314376907 1.2713488567638918
32 41813 57041 2385055333 0.6705585933026563
32 42403 68059 2885905777 2.303184572234693
32 42509 81553 3466736477 0.1725081482328238
32 42533 78697 3347219501 1.6120860626728004
32 42821 76561 3278418581 0.9673751637448368
32 43013 71777 3087344101 1.1774195000713281
32 43051 72977 3141732827 1.9822407815963836
