#bitsize(pq) p q pq min
26 4517 12721 57460757 0.16544741502730176
26 4519 10103 45655457 0.8158404139685445
26 4549 14437 65673913 0.7157796259853058
26 4561 7541 34394501 0.11420137598179281
26 4567 12161 55539287 0.5651713139959611
26 4567 13477 61549459 1.0670456469524652
26 4567 13709 62609003 0.5157636730000377
26 4583 14081 64533223 0.7158620720147155
26 4637 8623 39984851 0.46521987399319187
26 4639 11213 52017107 1.2674280139617622
26 4657 10531 49042867 0.8658507930231281
26 4679 9679 45288041 1.0660183319705538
26 4723 7699 36362377 0.2156541399890557
26 4751 8171 38820421 0.11543558695120737
26 4799 10321 49530479 1.2676713810069486
26 4801 9629 46228829 1.0666488209972158
26 4813 12763 61428319 0.4158071510028094
26 4817 11699 56354083 1.066446165961679
26 4877 10903 53173931 0.26454400800867006
26 4877 12721 62040317 0.8165901380125433
26 4943 11369 56196967 0.8656827399972826
26 4951 10723 53089573 0.0641516349860467
26 4973 8713 43329749 0.866635482001584
26 4973 10613 52778449 1.1670638960204087
26 4987 9719 48468653 0.7157844069879502
26 4993 8951 44692343 1.0170570680056699
26 5009 7529 37712761 0.11528651398839429
26 5009 12503 62627527 0.615278578014113
26 5021 11161 56039381 0.16537248098757118
26 5059 8419 42591721 0.6152971910196356
26 5077 8963 45505151 1.2176053110160865
26 5081 7129 36222449 0.16432261699810624
26 5101 11437 58340137 0.5674096900038421
26 5171 12721 65780291 1.0661976609844714
26 5209 8387 43687883 1.8685730709694326
26 5231 10847 56740657 0.8656785789644346
26 5273 9941 52418893 0.5651663489989005
26 5303 10891 57754973 0.7158185449661687
26 5303 12511 66345833 0.3658317989902571
26 5351 9467 50657917 0.16469026397680864
26 5387 11171 60178177 0.16542659502010792
26 5441 9431 51314071 1.1164983069757
26 5557 7727 42938939 0.11533500795485452
26 5563 6529 36320827 0.21462471195263788
26 5573 7213 40198049 0.16500052600167692
26 5623 10433 58664759 0.2155072369496338
26 5641 7757 43757237 0.11528931796783581
26 5641 9403 53042323 0.31460138503462076
26 5647 8963 50614061 0.41578087001107633
26 5683 8839 50232037 0.3158127940259874
26 5683 9551 54278333 0.8159749049809761
26 5813 10663 61984019 0.8669748510001227
26 5821 10457 60870197 0.6654124619672075
26 5851 8329 48732979 0.4148143749916926
26 6151 8171 50259821 0.11474068596726283
26 6197 10253 63537841 0.16434673900948837
26 6287 7537 47385119 0.11435389902908355
26 6311 10211 64441621 0.515349067049101
26 6317 8923 56366591 0.715758923033718
26 6361 8647 55003567 0.31572700903052464
26 6367 8087 51489929 0.11524760600877926
26 6367 9497 60467399 0.26470813498599455
26 6389 7283 46531087 0.11435349000385031
26 6397 8713 55737061 0.5658689170377329
26 6397 9733 62262001 1.1159340820158832
26 6481 9377 60772337 0.5656118920305744
26 6679 8093 54053147 0.16449026594636962
26 6733 9041 60873053 0.9658974279882386
26 6763 7247 49011461 0.0641267150058411
26 6883 9181 63192823 0.566067450970877
26 6911 7211 49835221 0.11545935901813209
26 7207 7537 54319159 0.1153179410030134
26 7229 7393 53443997 0.06429573002969846
26 7331 8663 63508453 0.9668335249880329
26 7411 8821 65372431 1.0673695969744585
26 7577 8693 65866861 1.217771909025032
26 7591 8447 64121177 0.9661470619612373
27 4483 15647 70145501 0.9165909810108133
27 4493 15227 68414911 0.46553984604543075
27 4493 15913 71497109 0.4660137239843607
27 4967 13933 69205211 0.9156100580003113
27 5171 15739 81386369 0.516008333011996
27 5279 13337 70406023 0.5652093290118501
27 5347 14533 77707951 0.8658503639744595
27 5413 13163 71251319 0.4157582529587671
27 5437 13693 74448841 0.21475087001454085
27 5437 14341 77972017 0.8165480680181645
27 5477 13499 73934023 0.966895743040368
27 5653 12953 73223309 0.8669441349920817
27 5717 13151 75184267 0.4147970240446739
27 5743 14657 84175151 0.616211551008746
27 5783 12653 73172299 0.36518609995255247
27 5813 16363 95118119 0.2156030209735036
27 5851 15121 88472971 0.46532893599942327
27 5857 11939 69926723 0.615409041987732
27 5861 11743 68825723 0.41528835898498073
27 5869 15803 92747807 0.3646249010344036
27 5881 15569 91561289 0.3653724800096825
27 6037 14779 89220823 0.5148371770046651
27 6043 11369 68702867 0.41486941499169916
27 6263 13063 81813569 0.2146544129936956
27 6329 14767 93460343 0.6654004899901338
27 6491 13841 89841931 0.6656784890219569
27 6553 12097 79271641 0.31469554401701316
27 6571 10631 69856301 0.6652649200404994
27 6577 13009 85560193 0.7663734069792554
27 6581 13103 86230843 0.4149416729924269
27 6607 13759 90905713 0.41500750998966396
27 6619 11027 72987713 0.3149034770322032
27 6619 12757 84438583 0.5660627240431495
27 6653 12437 82743361 0.6660621900227852
27 6659 14717 98000503 0.6656129049952142
27 6701 11807 79118707 0.7653168970136903
27 6733 11677 78621241 0.2645704540191218
27 6763 10739 72627857 0.16457886900752783
27 6823 13669 93263587 0.8655823309672996
27 6871 12073 82953583 0.6663241680362262
27 6907 11447 79064429 0.21453509700950235
27 7043 11831 83325733 0.2656610229751095
27 7193 9629 69261397 0.8169124729465693
27 7247 11789 85434883 0.11534004099667072
27 7433 14281 106150673 0.3647214079974219
27 7477 9109 68107993 0.9169819710077718
27 7549 11887 89734963 0.6651531110401265
27 7559 14783 111744697 0.16566018300363794
27 7589 14683 111429287 0.11532941099721938
27 7673 13907 106708411 0.5654410650022328
27 7673 14737 113077001 0.21507674403255805
27 7691 12401 95376091 0.2647974949795753
27 7759 13109 101712731 0.5150806849705987
27 7853 16187 127116511 0.3154238279676065
27 7927 12197 96685619 0.16455660201609135
27 7949 10567 83997083 0.16554372000973672
27 7951 13397 106519547 0.21531830198364332
27 8009 13249 106111241 0.16536866198293865
27 8011 10103 80935133 0.41499990300508216
27 8093 13759 111351587 0.21549094998044893
27 8123 9661 78476303 0.7665165590005927
27 8161 15619 127466659 0.06533285300247371
27 8291 10639 88207949 1.5670165389892645
27 8293 10883 90252719 0.9156628989730962
27 8389 11059 92773951 0.8158731100265868
27 8521 10163 86598923 0.16557704098522663
27 8527 10301 87836627 0.8156406070338562
27 8543 9013 76998059 0.6651480649597943
27 8543 9479 80979097 1.3166152730118483
27 8597 15377 132196069 1.0662573280278593
27 8623 15187 130957501 0.9656909660552628
27 8677 12829 111317233 0.06522209697868675
27 8731 12923 112830713 0.6152542799827643
27 8893 11971 106458103 0.26449306099675596
27 8951 13619 121903669 0.8667264870018698
27 9133 9839 89859587 1.2165918870014139
27 9161 9931 90977891 0.7156103460001759
27 9203 13723 126292769 0.5151222710264847
27 9319 11393 106171367 0.3151230549556203
27 9337 13267 123873979 0.9160313259926625
27 9437 13399 126446363 0.26558873895555735
27 9437 13463 127050331 1.017106615996454
27 9461 9749 92235289 0.1644619040307589
27 9461 10007 94676227 0.8668385199853219
27 9587 11831 113423797 0.3149819979444146
27 9689 10627 102965003 0.16539697302505374
27 9721 11257 109429297 0.31510766997234896
27 9769 11443 111786667 1.6683230450144038
27 9787 12647 123776189 0.8156177920172922
27 9803 11071 108529013 1.2173706690082327
27 9829 12809 125899661 0.2145105010131374
27 10009 12569 125803121 0.3656681349966675
27 10093 11491 115978663 0.46477736497763544
27 10103 12637 127671611 0.16442397801438347
27 10177 12853 130804981 0.7154734630021267
27 10211 12451 127137161 0.6161946270149201
27 10223 13001 132909223 0.2654795419657603
27 10271 12763 131088773 0.21546626300550997
27 10613 10651 113039063 0.5656648160074838
27 10627 11071 117651517 0.9155504310037941
28 8219 25819 212206361 4.123031523951795
28 8221 29297 240850637 0.7156069890479557
28 8233 16987 139853971 4.47309258003952
28 8287 16693 138334891 4.272683924995363
28 8431 21179 178560149 3.321099041029811
28 8513 24763 210807419 3.6215140449930914
28 8537 26317 224668229 2.0687394800479524
28 8647 20507 177324029 3.4208330719848163
28 8693 15767 137062531 0.31486559100449085
28 8699 21269 185019031 4.475666803016793
28 8699 29287 254767613 1.1661095850286074
28 8713 28607 249252791 1.7182608550065197
28 8719 18043 157316917 0.7163604230154306
28 8719 18169 158415511 3.5718769120285287
28 8747 19441 170050427 2.969905774050858
28 8783 26437 232196171 3.3208627229905687
28 8831 26981 238269211 2.4199384990497492
28 8839 15803 139682717 1.0666009029955603
28 8867 27109 240375503 2.519006886985153
28 8969 24907 223390883 0.515921403944958
28 8971 25561 229307731 2.170939631992951
28 8999 27541 247841459 3.6725026920321397
28 9043 23293 210638599 1.7173032989958301
28 9091 21647 196792877 3.3722756329807453
28 9091 25253 229575023 3.0711934069986455
28 9127 24821 226541267 2.4190054470091127
28 9199 21317 196095083 2.4198328009806573
28 9221 19069 175835249 4.374973395024426
28 9319 17749 165402931 2.1681920120026916
28 9413 23609 222231517 0.7654838599846698
28 9461 20357 192597577 2.369721680006478
28 9521 16831 160247951 0.6653035130002536
28 9539 18199 173600261 2.4196637090062723
28 9551 27541 263044091 2.2182308539631777
28 9587 20887 200243669 3.2210080979857594
28 9629 17027 163952983 4.222694866009988
28 9677 27017 261443509 0.2644606929970905
28 9719 25741 250176779 3.723339157004375
28 9851 22073 217441123 1.3175738910213113
28 9901 25673 254188373 0.5661251900019124
28 10039 17431 174989809 3.872381941007916
28 10159 25447 258516073 2.869812263001222
28 10177 24749 251870573 2.9700399640132673
28 10301 13697 141092797 0.6656202109879814
28 10459 13649 142754891 0.5661277899635024
28 10559 13633 143950847 0.26460354804294184
28 10687 15809 168950783 0.21517689997563139
28 10733 14431 154887923 0.16559294698527083
28 10753 15121 162596113 0.3158125969930552
28 10799 23873 257804527 1.0659581649815664
28 10861 14303 155344883 1.7172891430091113
28 10909 15077 164474993 0.21488754404708743
28 11087 15331 169974797 0.4158599749789573
28 11087 22709 251774683 3.823429708951153
28 11197 15077 168817169 0.465027351048775
28 11239 19661 220969979 1.5170247750356793
28 11279 16937 191032423 2.670296793046873
28 11287 13001 146742287 0.4650833320338279
28 11321 18253 206642213 1.4684372399933636
28 11321 21059 238408939 4.173130667011719
28 11437 17939 205168343 0.5653256379882805
28 11483 18481 212217323 0.16501989698735997
28 11551 21187 244731037 1.718174181994982
28 11579 21863 253151677 0.2155064899707213
28 11701 21383 250202483 4.3231627399800345
28 11731 13009 152608579 0.666552902024705
28 11789 12721 149967869 0.8160196330281906
28 11789 22549 265830161 1.9186376850120723
28 11939 22013 262813207 1.6673108179820701
28 12041 18583 223757903 3.020921145041939
28 12049 19891 239666659 3.3215453330194578
28 12101 14737 178332437 0.4650470450287685
28 12119 19469 235944811 1.5672613650094718
28 12211 20359 248603749 4.022487527981866
28 12241 15569 190580129 0.06521289702504873
28 12487 16651 207921037 3.923533776018303
28 12497 17891 223583827 2.469144140020944
28 12541 12919 162017179 0.916036693030037
28 12553 18061 226719733 2.719329020997975
28 12613 14869 187542697 0.1152893349644728
28 12619 14107 178016233 0.11438543599797413
28 12721 15217 193575457 0.46563218103256077
28 12799 19889 254559311 2.068226275034249
28 12899 16633 214549067 2.820370806963183
28 12911 13679 176609569 0.26557109295390546
28 12941 16981 219751121 1.0170588880428113
28 13121 13829 181450309 0.11546303698560223
28 13187 16607 218996509 0.21469898201758042
28 13711 16361 224325671 0.21546024200506508
28 13751 14327 197010577 1.016173711977899
28 13901 18257 253790557 0.7154463460319676
28 13907 15443 214765801 0.21444715902907774
28 13913 16067 223540171 0.11531601997558028
28 14143 18919 267571417 3.122152504976839
28 14389 14629 210496681 0.31465112400474027
28 14629 17489 255846581 2.520213844953105
28 15083 17597 265415551 1.0661140810116194
28 15121 15427 233271667 0.21542015200247988
28 15233 16087 245053271 0.11487911699805409
28 15443 15923 245898889 0.11422969901468605
29 8893 31319 278519867 0.8155757169588469
29 9109 32189 293209601 1.2662178989849053
29 9157 29881 273620317 1.5677319840178825
29 9371 28837 270231527 1.3675206640036777
29 9859 32569 321097771 0.9657236150233075
29 9907 30119 298388933 2.8197364790248685
29 10193 27689 282233977 0.164963991031982
29 10343 29339 303453277 1.5171592729748227
29 10657 28277 301347989 0.6661503149662167
29 10711 30841 330337951 2.7199407629668713
29 10903 30593 333555479 2.2183387700351886
29 11027 27431 302481637 0.7163758599781431
29 11261 30071 338629531 1.2675028929952532
29 11321 29423 333097783 1.9679656869848259
29 11411 32401 369727811 2.519079060992226
29 11801 27647 326262247 2.970945332024712
29 11909 32561 387768949 0.6654701189836487
29 12157 23227 282370639 0.4660128300311044
29 12413 28027 347899151 2.2180785560049117
29 12473 29573 368864029 2.7206336040399037
29 12547 32377 406234219 1.5668574079754762
29 12589 29581 372395209 1.5679936819942668
29 12613 28723 362283199 1.2666706980089657
29 12671 28513 361288223 1.568128256010823
29 12841 31573 405428893 1.2166394520318136
29 12853 22921 294603613 1.0172753420192748
29 13001 25457 330966457 1.717505972017534
29 13159 27697 364464823 1.7688718269928358
29 13217 30323 400779091 0.31471080298069865
29 13411 22051 295725961 2.9711694910074584
29 13463 27259 366987917 1.5674696019850671
29 13711 23333 319918763 2.9699811000027694
29 13721 22679 311178559 0.26562169997487217
29 13799 23087 318577513 1.6173053420498036
29 13831 21569 298320839 0.4150646980269812
29 14071 26479 372586009 1.5184973599971272
29 14087 29173 410960051 0.4661313560209237
29 14323 24677 353448671 2.169077517988626
29 14437 25367 366223379 0.5148672169889323
29 14479 19681 284961199 1.8678247759817168
29 14563 21617 314808371 2.769825141003821
29 14653 22123 324168319 0.915794497996103
29 14653 27073 396700669 0.6153513389872387
29 14947 21859 326726473 1.6180821050074883
29 15227 22247 338755069 1.0665118779870681
29 15289 22367 341969063 2.5708602290251292
29 15377 29101 447486077 1.066802782996092
29 15497 21799 337819103 1.366585962998215
29 15727 31181 490383587 0.565052684978582
29 15749 30893 486533857 1.0666201370186172
29 15767 21521 339321607 1.8176316950120963
29 15923 31379 499647817 0.6653285179636441
29 15971 29947 478283537 0.615103937976528
29 16001 24889 398248889 1.7184058429556899
29 16057 19447 312260479 1.3696631049970165
29 16057 24919 400124383 1.5168469020281918
29 16097 26987 434409739 1.6676959850010462
29 16139 28001 451908139 0.5151637510280125
29 16193 26959 436547087 1.1167428040062077
29 16217 26861 435604837 0.9158313440275379
29 16253 29387 477626911 0.5661321809748188
29 16319 31247 509919793 0.6652774910326116
29 16333 22573 368684809 0.9158014309941791
29 16487 25913 427227631 0.7154075769940391
29 16661 21751 362393411 0.9160802400438115
29 16759 28661 480329699 3.0207875819760375
29 16921 26687 451570727 1.0662585539976135
29 16943 19993 338741399 2.57011703500757
29 16963 20563 348810169 0.2146794610307552
29 17077 20219 345279863 4.1732391390251
29 17107 30181 516306367 0.91609381895978
29 17137 29251 501274387 1.0662882790202275
29 17203 23371 402051313 2.9207848829682916
29 17293 30971 535581503 2.669528179045301
29 17483 30119 526570477 3.5720302159897983
29 17489 20411 356967979 3.120593829022255
29 17489 21817 381557513 2.5690389400115237
29 17551 20063 352125713 2.770663784001954
29 17783 24859 442067597 1.3676611669943668
29 17957 19777 355135589 1.3176267530070618
29 17971 21059 378451289 1.818605196021963
29 18131 24421 442777151 1.8680200669914484
29 18401 22051 405760451 4.2240260019898415
29 18433 21221 391166693 3.8742582370177843
29 18541 25633 475261453 0.46558976103551686
29 18593 27107 504000451 0.26497089699842036
29 18749 19157 359174593 0.3658982390188612
29 18859 22871 431324189 2.6212133030057885
29 19031 20333 386957323 2.1183150649885647
29 19571 22741 445064111 3.0202084840275347
29 19603 24509 480449927 0.3656366909854114
29 19699 22073 434816027 2.3686511510168202
29 19739 20233 399379187 3.772586294042412
29 20063 22469 450795547 3.7728403140208684
29 20369 20717 421984573 4.174093477951828
29 20543 23869 490340867 1.066073146997951
29 20693 25561 528933773 1.0662892020191066
29 20731 21191 439310621 1.2164473670418374
29 20807 23357 485989099 2.570266170951072
29 21767 22637 492739579 0.46690872497856617
30 16519 47417 783281423 6.52730108803371
30 16553 37057 613404521 3.772009401989635
30 16649 61657 1026527393 5.725799425970763
30 16787 52147 875391689 0.2645691529614851
30 16903 35053 592500859 3.5214966079802252
30 16937 47507 804626059 3.673356537008658
30 16937 54799 928130663 4.324184909055475
30 17107 32783 560818781 0.3650560040259734
30 17117 53917 922897289 3.973265081993304
30 17321 41051 711044371 3.070283481036313
30 17321 61051 1057464371 4.473357665003277
30 17341 35933 623114153 3.2709316890104674
30 17383 51169 889470727 3.5709322890033945
30 17393 44543 774736399 1.9683714649872854
30 17443 52321 912635203 0.6158482600003481
30 17449 46471 810872479 1.5680427289917134
30 17729 38177 676840033 3.8723471619887277
30 18049 59441 1072850609 1.2167592290206812
30 18229 49597 904103713 1.016930177982431
30 18379 39373 723636367 0.8166232740040869
30 18439 57791 1065608249 0.3145691700046882
30 18457 31253 576836621 1.0670047919848002
30 18481 38603 713422043 4.5741602960042655
30 18493 37139 686811527 3.0710913649527356
30 18521 49943 924994303 2.7705283780233003
30 18719 31277 585474163 0.7658036579960026
30 18719 46027 861579413 1.617469049000647
30 18731 55291 1035655721 3.470968977024313
30 18757 48187 903843559 4.5244633429683745
30 19051 34231 652134781 5.22563113598153
30 19423 28069 545184187 3.3217052330146544
30 19457 36791 715842487 0.8166014499729499
30 19541 42157 823789937 4.272733093006536
30 19543 40529 792058247 4.725987042009365
30 19577 38867 760899259 7.980305925011635
30 19753 34939 690150067 1.0659265810390934
30 19793 53087 1050750991 2.0188911659643054
30 19913 45707 910163491 0.41481138102244586
30 20327 39541 803749907 0.5665603990200907
30 20369 48163 981032147 0.8666378490161151
30 20407 35569 725856583 0.6663818199886009
30 20407 49921 1018737847 4.172851466049906
30 20483 32587 667479521 0.6163305980153382
30 20759 26237 544653883 6.779002835974097
30 20789 39343 817901627 6.72759856202174
30 21211 46181 979545191 3.02223410300212
30 21227 33751 716432477 6.327463478024583
30 21383 41341 883994603 3.9239139310084283
30 21487 45821 984555827 1.1170609489781782
30 21557 44507 959437399 5.725844818982296
30 21589 33409 721266901 3.321631509985309
30 21599 31069 671059331 0.2657062219805084
30 21649 27689 599439161 1.5673923580325209
30 21893 28181 616966633 0.2155952099710703
30 21893 44983 984812819 1.7683930020430125
30 21893 45833 1003421869 2.720630414027255
30 22123 48413 1071040799 1.9682140770019032
30 22409 32707 732931163 1.1164908580249175
30 22447 43853 984368291 2.168537802004721
30 22637 33343 754785491 6.781188118970022
30 22643 35491 803622713 1.016185406013392
30 22669 35407 802641283 1.5671866429620422
30 22769 29033 661052377 0.61531293700682
30 23209 30403 705623227 0.8166525379638188
30 23293 42967 1000830331 2.5205067800125107
30 23417 32141 752645797 0.5160853330162354
30 23509 36269 852647921 3.5713449000031687
30 23741 24851 589987591 1.1173788390005939
30 23743 28087 666869641 0.31557510601123795
30 23747 41077 975455519 4.475233517005108
30 23887 24917 595192379 0.1644416429917328
30 23899 26647 636836653 0.8666794690070674
30 24001 36541 877020541 1.8679372589685954
30 24049 32371 778490179 0.81571020395495
30 24049 33023 794170127 4.574784820026252
30 24103 24251 584521853 2.669109126960393
30 24107 30517 735673319 1.3665927929687314
30 24169 42643 1030638667 0.11528789397561923
30 24337 32749 797012413 2.7203925799694844
30 24683 26357 650569831 1.9686547149904072
30 24907 29753 741057971 1.7682230960344896
30 24967 40559 1012636553 4.074011162039824
30 25073 36493 914988989 3.522662738978397
30 25121 26371 662465891 0.815695789991878
30 25561 34679 886429919 3.1203860939713195
30 25633 35923 920814259 3.721807118039578
30 25657 31393 805450201 0.765579295984935
30 25933 38891 1008560303 2.869910556008108
30 26041 37409 974167769 4.473499108979013
30 26189 33829 885947681 0.31579692102968693
30 26399 35221 929799179 1.7183301269542426
30 26479 39863 1055532377 2.920843204949051
30 26561 30911 821027071 0.8154887800337747
30 26693 29303 782184979 0.9657512260018848
30 26699 38053 1015977047 3.5222973820054904
30 26981 32381 873671761 0.16518300300231203
30 28051 32687 916903037 0.8658936439896934
30 29129 33199 967053671 3.471919027972035
30 29147 33151 966252197 7.028701863018796
30 30817 34367 1059087839 0.565314939012751
31 17497 62057 1085811329 3.738757168999655
31 18199 61781 1124352419 1.9287513709987252
31 18587 60539 1125238393 3.4145891219995974
31 19433 63317 1230439261 1.6957785960003093
31 20327 60659 1233015493 2.8231409239997447
31 20347 60089 1222630883 0.5528867919929326
31 20483 61261 1254809063 2.6344045369987725
31 20521 53939 1106882219 3.8829742390007596
31 21517 56333 1212117161 1.1122029279995331
31 21991 57593 1266527663 3.830605673001628
31 22003 52267 1150030801 2.830357318998722
31 22093 54959 1214209187 2.2761584780000703
31 22193 51431 1141408183 3.499427665999974
31 22453 57077 1281549881 3.4691492970014224
31 22511 55663 1253029793 0.8340959409997595
31 22901 49171 1126065071 4.455093060969375
31 22963 53479 1228038277 3.1238404989999253
31 23581 62473 1473175813 0.5801199399993493
31 24181 48779 1179524999 0.8513694279990887
31 25439 49783 1266429737 0.25730474699957995
31 25759 61151 1575188609 2.262182472999484
31 25793 64969 1675745417 1.9672725689997606
31 26449 51593 1364583257 1.6165327770013391
31 26501 56983 1510106483 1.276701597000283
31 26641 44623 1188801343 3.0277475340008095
31 27241 46933 1278501853 2.7181510069640353
31 27253 61223 1668510419 0.9729248519997782
31 27367 57571 1575545557 2.0835976250000385
31 27457 42829 1175955853 2.8075672409995605
31 27617 58237 1608331229 3.0747127190006722
31 27763 41617 1155412771 5.288065154998549
31 27809 54499 1515562691 2.51126070600003
31 27941 48271 1348740011 1.942353782000282
31 27947 55337 1546503139 0.594577379999464
31 28123 41491 1166851393 3.4184116100004758
31 28879 39103 1129255537 3.035028383950703
31 29059 65327 1898337293 0.8074084810014028
31 29173 55681 1624381813 0.3875120299999253
31 29207 65071 1900528697 0.39103584599979513
31 29209 43889 1281953801 0.2548463069997524
31 29303 64013 1875772939 0.896156640999834
31 29339 48299 1417044361 2.1589804319992254
31 29401 39181 1151960581 3.0930988250001974
31 29501 52183 1539450683 2.603556813999603
31 29921 56963 1704389923 1.1933926940000674
31 30241 42299 1279164059 5.63990295806434
31 30553 45319 1384631407 3.9138580879989604
31 30839 60937 1879236143 0.1811459559994546
31 30911 54311 1678807321 1.255979978999676
31 30949 62053 1920478297 0.929775040000095
31 31019 36833 1142522827 3.9682954469990364
31 32051 56671 1816362221 0.17726800800119236
31 32059 56207 1801940213 0.4359492429994134
31 32939 44129 1453565131 0.5702489750001405
31 33071 56101 1855316171 3.4199987730007706
31 33113 60589 2006283557 1.4695627939654514
31 33457 36997 1237808629 14.633669179000208
31 33487 38803 1299396061 4.539609268000277
31 33703 56713 1911398239 4.44215997900028
31 33721 50153 1691209313 1.2667431730005774
31 34183 48239 1648953737 0.29615813400050683
31 34351 42697 1466684647 7.890510143000938
31 34651 55441 1921086091 4.4875097180010926
31 34721 36457 1265823497 2.622965144999398
31 34807 50539 1759110973 7.982004507999591
31 35171 51577 1814014667 8.06017462501768
31 35279 42569 1501791751 2.7810956470002566
31 35323 38959 1376148757 4.896692645001167
31 35353 46819 1655192107 3.6924212489993806
31 35963 37253 1339729639 5.7479868619993795
31 36209 36721 1329630689 1.4662732079996204
31 36353 40423 1469497319 6.996303224999792
31 37253 43717 1628589401 1.7532745879998402
31 37549 50989 1914585961 1.7469798870006343
31 37643 51413 1935339559 0.5811376930014376
31 37717 55243 2083600231 4.7776730470359325
31 38459 52783 2029981397 2.153053820000423
31 38543 55529 2140254247 3.1727380840002297
31 38861 40177 1561318397 1.2131250629990973
31 38971 48397 1886079487 0.5342774860000645
31 39659 46237 1833713183 1.5263390370000707
31 39703 52363 2078968189 0.7836985169997206
31 39847 51659 2058456173 0.7256514090004202
31 39857 46447 1851238079 0.5699701979992824
31 40127 51383 2061845641 1.2719491560001188
31 40193 42307 1700445251 4.062680227099918
31 40583 43487 1764832921 3.416646693000075
31 40637 42457 1725325109 2.1584394260007684
31 40819 47563 1941474097 4.378917821999494
31 40993 41491 1700840563 3.1892310599996563
31 41183 43573 1794466859 7.228611694999927
31 41183 47609 1960681447 2.617026721000002
31 41953 42089 1765759817 3.6776699130005
31 42533 44563 1895398079 2.590318678001495
31 42787 45823 1960628701 2.830826072000491
31 42839 46327 1984602353 1.180120566044934
31 43291 43661 1890128351 0.48246268600087205
31 44389 45589 2023650121 2.238793183998496
31 44887 46751 2098512137 2.3677824870010227
31 45127 46027 2077060429 6.834543078000934
32 32887 100733 3312806171 7.156141491999733
32 32939 73453 2419468367 3.639736723000169
32 33073 87559 2895838807 1.9522544860010385
32 33151 69677 2309862227 10.163912972999242
32 33181 104659 3472690279 5.119535380999878
32 33317 74317 2476019489 4.287629442056641
32 33601 80651 2709954251 4.766913805000513
32 34159 101209 3457198231 3.3869420329992863
32 34631 123269 4268928739 5.706590157000392
32 34819 97301 3387923519 3.697772884001097
32 34847 90971 3170066437 3.5456982270006847
32 34981 78713 2753459453 4.740580115998455
32 35729 110923 3963167867 8.573997663999762
32 35993 73327 2639258711 3.8602113099987037
32 36011 113159 4074968749 8.088383923999572
32 36151 69557 2514555107 4.76705124496948
32 36583 76631 2803391873 4.895533710001473
32 36943 82571 3050420453 5.2531495799994445
32 37019 85103 3150427957 8.852813344999959
32 37123 98773 3666750079 8.13100774600025
32 37139 82721 3072175219 7.140041325999846
32 37799 108803 4112644597 4.390692445000241
32 37967 97463 3700377721 7.2877921700001025
32 38177 103177 3938988329 4.475625023000248
32 38183 106019 4048123477 7.984678158998577
32 38791 62659 2430605269 1.4320408689090982
32 39043 56299 2198081857 2.8666508179994707
32 39043 89897 3509848571 3.8190546759997233
32 39163 68209 2671269067 10.033032461000403
32 39163 83873 3284718299 9.155559602999347
32 39191 98387 3855884917 4.048133677000806
32 39671 61231 2429095001 2.463862447999418
32 39769 97213 3866063797 2.4681621290001203
32 39839 72089 2871953671 4.179501929000253
32 40009 58661 2346967949 0.2612591910001356
32 40129 87313 3503783377 1.3501068119658157
32 40253 74687 3006375811 3.3475617460007925
32 40697 104707 4261260779 7.634468918999119
32 40853 68053 2780169209 7.994730401000197
32 40883 62467 2553838361 0.500237181000557
32 41047 88817 3645671399 5.000466186000267
32 41491 90911 3771988301 9.30928949400004
32 41593 59659 2481396787 3.184078453999973
32 41627 60899 2535042673 1.0961221479992673
32 41737 79411 3314376907 0.9807072399999015
32 41813 57041 2385055333 3.6809195399982855
32 42403 68059 2885905777 9.057445600001302
32 42509 81553 3466736477 0.25603093199970317
32 42533 78697 3347219501 7.3280912850004825
32 42821 76561 3278418581 0.8439595440013363
32 43013 71777 3087344101 6.384002531000078
32 43051 72977 3141732827 3.613721491999968
32 43541 56299 2451314759 2.0428861289983615
32 43573 72869 3175120937 5.627394553999693
32 44071 78707 3468696197 8.538116489000458
32 44189 77647 3431143283 10.124409209005535
32 44201 56099 2479631899 1.5535345719999896
32 45013 73181 3294096353 9.091037060999952
32 45247 61331 2775043757 3.1603218100008235
32 45263 87337 3953134631 6.4572431900014635
32 45289 67369 3051074641 8.159950973999003
32 45337 75583 3426706471 7.509142677999989
32 45641 58631 2675977471 1.5833844180015149
32 46199 72559 3352153241 7.187669629000084
32 47441 76679 3637728439 4.439651900000172
32 47701 49367 2354855267 1.0750523720635101
32 47791 89087 4257556817 1.9303919939993648
32 48121 58481 2814164201 1.9485432940000464
32 48187 77933 3755357471 4.780241415999626
32 48857 50539 2469183923 3.4986378339999646
32 49123 81839 4020177197 7.956991975999699
32 49459 50923 2518600657 5.1490981280003325
32 49459 82567 4083681253 8.41340256500007
32 49537 60449 2994462113 1.4231663569989905
32 49613 65837 3266371081 8.310313463998682
32 49807 60343 3005503801 0.6942856869427487
32 50047 72977 3652279919 5.937435235000521
32 50341 50891 2561903831 0.8933128389999183
32 50587 82729 4185011923 4.65342360500108
32 50857 61493 3127349501 1.2591617879988917
32 50873 77747 3955223131 10.247880488001101
32 50893 83389 4243916377 1.3244757689990365
32 51241 73291 3755504131 0.6278844050011685
32 51503 62143 3200550929 0.5837892959989404
32 51581 65003 3352919743 1.4814227549995849
32 52147 57901 3019363447 1.177212500013411
32 52369 64333 3369054877 1.8831725229993026
32 52967 64067 3393436789 1.9789793449999706
