#bitsize(pq) p q pq std
30 24967 40559 1012636553 0.0
30 25073 36493 914988989 0.0
30 25121 26371 662465891 0.0
30 25561 34679 886429919 0.0
30 25633 35923 920814259 0.0
30 25657 31393 805450201 0.0
30 25933 38891 1008560303 0.0
30 26041 37409 974167769 0.0
30 26189 33829 885947681 0.0
30 26399 35221 929799179 0.0
30 26479 39863 1055532377 0.0
30 26561 30911 821027071 0.0
30 26693 29303 782184979 0.0
30 26699 38053 1015977047 0.0
30 26981 32381 873671761 0.0
30 28051 32687 916903037 0.0
30 29129 33199 967053671 0.0
30 29147 33151 966252197 0.0
30 30817 34367 1059087839 0.0
31 17497 62057 1085811329 0.0
31 18199 61781 1124352419 0.0
31 18587 60539 1125238393 0.0
31 19433 63317 1230439261 0.0
31 20327 60659 1233015493 0.0
31 20347 60089 1222630883 0.0
31 20483 61261 1254809063 0.0
31 20521 53939 1106882219 0.0
31 21517 56333 1212117161 0.0
31 21991 57593 1266527663 0.0
31 22003 52267 1150030801 0.0
31 22093 54959 1214209187 0.0
31 22193 51431 1141408183 0.0
31 22453 57077 1281549881 0.0
31 22511 55663 1253029793 0.0
31 22901 49171 1126065071 0.0
31 22963 53479 1228038277 0.0
31 23581 62473 1473175813 0.0
31 24181 48779 1179524999 0.0
31 25439 49783 1266429737 0.0
31 25759 61151 1575188609 0.0
31 25793 64969 1675745417 0.0
31 26449 51593 1364583257 0.0
31 26501 56983 1510106483 0.0
31 26641 44623 1188801343 0.0
31 27241 46933 1278501853 0.0
31 27253 61223 1668510419 0.0
31 27367 57571 1575545557 0.0
31 27457 42829 1175955853 0.0
31 27617 58237 1608331229 0.0
31 27763 41617 1155412771 0.0
31 27809 54499 1515562691 0.0
31 27941 48271 1348740011 0.0
31 27947 55337 1546503139 0.0
31 28123 41491 1166851393 0.0
31 28879 39103 1129255537 0.0
31 29059 65327 1898337293 0.0
31 29173 55681 1624381813 0.0
31 29207 65071 1900528697 0.0
31 29209 43889 1281953801 0.0
31 29303 64013 1875772939 0.0
31 29339 48299 1417044361 0.0
31 29401 39181 1151960581 0.0
31 29501 52183 1539450683 0.0
31 29921 56963 1704389923 0.0
31 30241 42299 1279164059 0.0
31 30553 45319 1384631407 0.0
31 30839 60937 1879236143 0.0
31 30911 54311 1678807321 0.0
31 30949 62053 1920478297 0.0
31 31019 36833 1142522827 0.0
31 32051 56671 1816362221 0.0
31 32059 56207 1801940213 0.0
31 32939 44129 1453565131 0.0
31 33071 56101 1855316171 0.0
31 33113 60589 2006283557 0.0
31 33457 36997 1237808629 0.0
31 33487 38803 1299396061 0.0
31 33703 56713 1911398239 0.0
31 33721 50153 1691209313 0.0
31 34183 48239 1648953737 0.0
31 34351 42697 1466684647 0.0
31 34651 55441 1921086091 0.0
31 34721 36457 1265823497 0.0
31 34807 50539 1759110973 0.0
31 35171 51577 1814014667 0.0
31 35279 42569 1501791751 0.0
31 35323 38959 1376148757 0.0
31 35353 46819 1655192107 0.0
31 35963 37253 1339729639 0.0
31 36209 36721 1329630689 0.0
31 36353 40423 1469497319 0.0
31 37253 43717 1628589401 0.0
31 37549 50989 1914585961 0.0
31 37643 51413 1935339559 0.0
31 37717 55243 2083600231 0.0
31 38459 52783 2029981397 0.0
31 38543 55529 2140254247 0.0
31 38861 40177 1561318397 0.0
31 38971 48397 1886079487 0.0
31 39659 46237 1833713183 0.0
31 39703 52363 2078968189 0.0
31 39847 51659 2058456173 0.0
31 39857 46447 1851238079 0.0
31 40127 51383 2061845641 0.0
31 40193 42307 1700445251 0.0
31 40583 43487 1764832921 0.0
31 40637 42457 1725325109 0.0
31 40819 47563 1941474097 0.0
31 40993 41491 1700840563 0.0
31 41183 43573 1794466859 0.0
31 41183 47609 1960681447 0.0
31 41953 42089 1765759817 0.0
31 42533 44563 1895398079 0.0
31 42787 45823 1960628701 0.0
31 42839 46327 1984602353 0.0
31 43291 43661 1890128351 0.0
31 44389 45589 2023650121 0.0
31 44887 46751 2098512137 0.0
31 45127 46027 2077060429 0.0
32 32887 100733 3312806171 0.0
32 32939 73453 2419468367 0.0
32 33073 87559 2895838807 0.0
32 33151 69677 2309862227 0.0
32 33181 104659 3472690279 0.0
32 33317 74317 2476019489 0.0
32 33601 80651 2709954251 0.0
32 34159 101209 3457198231 0.0
32 34631 123269 4268928739 0.0
32 34819 97301 3387923519 0.0
32 34847 90971 3170066437 0.0
32 34981 78713 2753459453 0.0
32 35729 110923 3963167867 0.0
32 35993 73327 2639258711 0.0
32 36011 113159 4074968749 0.0
32 36151 69557 2514555107 0.0
32 36583 76631 2803391873 0.0
32 36943 82571 3050420453 0.0
32 37019 85103 3150427957 0.0
32 37123 98773 3666750079 0.0
32 37139 82721 3072175219 0.0
32 37799 108803 4112644597 0.0
32 37967 97463 3700377721 0.0
32 38177 103177 3938988329 0.0
32 38183 106019 4048123477 0.0
32 38791 62659 2430605269 0.0
32 39043 56299 2198081857 0.0
32 39043 89897 3509848571 0.0
32 39163 68209 2671269067 0.0
32 39163 83873 3284718299 0.0
32 39191 98387 3855884917 0.0
32 39671 61231 2429095001 0.0
32 39769 97213 3866063797 0.0
32 39839 72089 2871953671 0.0
32 40009 58661 2346967949 0.0
32 40129 87313 3503783377 0.0
32 40253 74687 3006375811 0.0
32 40697 104707 4261260779 0.0
32 40853 68053 2780169209 0.0
32 40883 62467 2553838361 0.0
32 41047 88817 3645671399 0.0
32 41491 90911 3771988301 0.0
32 41593 59659 2481396787 0.0
32 41627 60899 2535042673 0.0
32 41737 79411 3314376907 0.0
32 41813 57041 2385055333 0.0
32 42403 68059 2885905777 0.0
32 42509 81553 3466736477 0.0
32 42533 78697 3347219501 0.0
32 42821 76561 3278418581 0.0
32 43013 71777 3087344101 0.0
32 43051 72977 3141732827 0.0
32 43541 56299 2451314759 0.0
32 43573 72869 3175120937 0.0
32 44071 78707 3468696197 0.0
32 44189 77647 3431143283 0.0
32 44201 56099 2479631899 0.0
32 45013 73181 3294096353 0.0
32 45247 61331 2775043757 0.0
32 45263 87337 3953134631 0.0
32 45289 67369 3051074641 0.0
32 45337 75583 3426706471 0.0
32 45641 58631 2675977471 0.0
32 46199 72559 3352153241 0.0
32 47441 76679 3637728439 0.0
32 47701 49367 2354855267 0.0
32 47791 89087 4257556817 0.0
32 48121 58481 2814164201 0.0
32 48187 77933 3755357471 0.0
32 48857 50539 2469183923 0.0
32 49123 81839 4020177197 0.0
32 49459 50923 2518600657 0.0
32 49459 82567 4083681253 0.0
32 49537 60449 2994462113 0.0
32 49613 65837 3266371081 0.0
32 49807 60343 3005503801 0.0
32 50047 72977 3652279919 0.0
32 50341 50891 2561903831 0.0
32 50587 82729 4185011923 0.0
32 50857 61493 3127349501 0.0
32 50873 77747 3955223131 0.0
32 50893 83389 4243916377 0.0
32 51241 73291 3755504131 0.0
32 51503 62143 3200550929 0.0
32 51581 65003 3352919743 0.0
32 52147 57901 3019363447 0.0
32 52369 64333 3369054877 0.0
32 52967 64067 3393436789 0.0
32 53087 58937 3128788519 0.0
32 54941 67523 3709781143 0.0
32 55147 56597 3121154759 0.0
32 56123 66137 3711806851 0.0
32 57527 58417 3360554759 0.0
32 57947 66067 3828384449 0.0
32 58363 64439 3760853357 0.0
32 60037 63809 3830900933 0.0
32 60397 65809 3974666173 0.0
32 61027 65617 4004408659 0.0
32 61837 64577 3993247949 0.0
32 61871 65479 4051251209 0.0
33 36847 130927 4824267169 0.0
33 37423 128021 4790929883 0.0
33 38219 115327 4407682613 0.0
33 38371 115571 4434574841 0.0
33 39023 124909 4874323907 0.0
33 39163 111317 4359507671 0.0
33 39541 119489 4724714549 0.0
33 40883 126001 5151298883 0.0
33 42697 102701 4385024597 0.0
33 42839 127609 5466641951 0.0
33 43853 109943 4821330379 0.0
33 43987 115769 5092331003 0.0
33 44053 112153 4940676109 0.0
33 44879 110183 4944902857 0.0
33 46817 101839 4767796463 0.0
33 47543 113117 5377921531 0.0
33 47917 101293 4853656681 0.0
33 48563 103889 5045161507 0.0
33 49121 130829 6426451309 0.0
33 49559 114319 5665535321 0.0
33 49711 129919 6458403409 0.0
33 49787 112339 5593021793 0.0
33 49807 127583 6354526481 0.0
33 50497 100913 5095803761 0.0
33 51193 113149 5792436757 0.0
33 52051 85601 4455617651 0.0
33 52387 95467 5001229729 0.0
33 53569 110951 5943534119 0.0
33 53923 128591 6934012493 0.0
33 54083 98873 5347348459 0.0
33 54367 100357 5456109019 0.0
33 54493 119069 6488427017 0.0
33 54667 81677 4465036559 0.0
33 54673 95063 5197379399 0.0
33 54751 126323 6916310573 0.0
33 55207 123863 6838104641 0.0
33 56113 98251 5513158363 0.0
33 56443 103231 5826667333 0.0
33 57367 78017 4475601239 0.0
33 58427 100459 5869517993 0.0
33 58439 111857 6536811223 0.0
33 58771 79613 4678935623 0.0
33 59387 86209 5119693883 0.0
33 59513 112207 6677775191 0.0
33 59879 90439 5415396881 0.0
33 60013 81293 4878636809 0.0
33 60647 95891 5815501477 0.0
33 60757 116411 7072783127 0.0
33 61283 114217 6999560411 0.0
33 61543 94841 5836799663 0.0
33 61651 102881 6342716531 0.0
33 61651 107467 6625448017 0.0
33 61843 116447 7201431821 0.0
33 61933 72383 4482896339 0.0
33 62141 93949 5838084809 0.0
33 62347 79967 4985702549 0.0
33 62383 90659 5655580397 0.0
33 64217 67433 4330344961 0.0
33 64231 77659 4988115229 0.0
33 64663 84263 5448698369 0.0
33 65413 103619 6778029647 0.0
33 65809 117773 7750523357 0.0
33 65993 110771 7310110603 0.0
33 66067 106591 7042147597 0.0
33 66529 99679 6631544191 0.0
33 66629 66821 4452216409 0.0
33 67453 87473 5900316269 0.0
33 68207 71987 4910017309 0.0
33 68227 104761 7147528747 0.0
33 68281 110977 7577620537 0.0
33 69653 77719 5413361507 0.0
33 70321 117259 8245770139 0.0
33 70937 113779 8071140923 0.0
33 70979 85853 6093760087 0.0
33 71537 93419 6682915003 0.0
33 71947 97213 6994183711 0.0
33 72043 92927 6694739861 0.0
33 73433 79259 5820226147 0.0
33 73571 108869 8009601199 0.0
33 73597 91801 6756278197 0.0
33 73999 94219 6972111781 0.0
33 75289 97453 7337138917 0.0
33 75983 84499 6420487517 0.0
33 76003 84719 6438898157 0.0
33 76847 81463 6260187161 0.0
33 77269 84319 6515244811 0.0
33 77489 106103 8221815367 0.0
33 77587 86131 6682645897 0.0
33 78137 86077 6725798549 0.0
33 79139 98887 7825818293 0.0
33 79769 101531 8099026339 0.0
33 80141 95419 7646974079 0.0
33 82013 87973 7214929649 0.0
33 82231 85361 7019320391 0.0
33 82591 87383 7217049353 0.0
33 83431 85661 7146782891 0.0
33 84631 90679 7674254449 0.0
33 84871 92683 7866098893 0.0
33 88069 94397 8313449393 0.0
33 89459 93901 8400289559 0.0
34 65587 251561 16499131307 0.0
34 66083 233183 15409432189 0.0
34 66301 154501 10243570801 0.0
34 66751 238031 15888807281 0.0
34 66931 205847 13777545557 0.0
34 67181 151901 10204861081 0.0
34 67213 227977 15323018101 0.0
34 67547 131101 8855479247 0.0
34 67939 154211 10476941129 0.0
34 68737 182593 12550895041 0.0
34 68947 141619 9764205193 0.0
34 69911 155719 10886471009 0.0
34 70207 131311 9218951377 0.0
34 70271 185467 13032951557 0.0
34 70571 231041 16304794411 0.0
34 70949 168677 11967464473 0.0
34 71263 166081 11835430303 0.0
34 71437 221401 15816223237 0.0
34 71821 233509 16770849889 0.0
34 72379 166189 12028593631 0.0
34 72559 127973 9285592907 0.0
34 72739 170327 12389415653 0.0
34 73019 168227 12283767313 0.0
34 73607 177481 13063843967 0.0
34 73727 150967 11130344009 0.0
34 74357 151561 11269621277 0.0
34 74861 185831 13911494491 0.0
34 74887 184447 13812682489 0.0
34 74923 134353 10066129819 0.0
34 75703 153641 11631084623 0.0
34 76603 180097 13795970491 0.0
34 77267 120233 9290043211 0.0
34 77267 204797 15824049799 0.0
34 77359 186283 14410666597 0.0
34 77801 152461 11861618261 0.0
34 78283 208309 16307053447 0.0
34 79601 214141 17045837741 0.0
34 80897 199373 16128677581 0.0
34 80929 173209 14017631161 0.0
34 81049 121157 9819653693 0.0
34 81331 126491 10287639521 0.0
34 81439 145069 11814274291 0.0
34 81703 155461 12701630083 0.0
34 82307 159707 13145004049 0.0
34 82471 160033 13198081543 0.0
34 82493 117977 9732276661 0.0
34 83117 123049 10227463733 0.0
34 83203 158261 13167789983 0.0
34 84431 103561 8743758791 0.0
34 84761 130147 11031389867 0.0
34 84967 128393 10909168031 0.0
34 85243 126757 10805146951 0.0
34 85571 137849 11795876779 0.0
34 88817 124171 11028495707 0.0
34 89867 154127 13850931109 0.0
34 89867 164431 14776920677 0.0
34 90599 100673 9120873127 0.0
34 90631 123059 11152960229 0.0
34 90793 121531 11034164083 0.0
34 90847 170497 15489140959 0.0
34 90907 145601 13236150107 0.0
34 91081 160877 14652838037 0.0
34 91309 126823 11580081307 0.0
34 91433 156899 14345746267 0.0
34 91753 152567 13998479951 0.0
34 91943 99709 9167544587 0.0
34 92189 158573 14618686297 0.0
34 92461 171439 15851421379 0.0
34 92593 146777 13590522761 0.0
34 93529 150967 14119792543 0.0
34 93703 133321 12492577663 0.0
34 94597 155137 14675494789 0.0
34 94723 115613 10951210199 0.0
34 95003 120847 11480827541 0.0
34 95063 170299 16189133837 0.0
34 95191 109913 10462728383 0.0
34 96001 111829 10735695829 0.0
34 96263 160001 15402176263 0.0
34 97303 167269 16275775507 0.0
34 97849 105137 10287550313 0.0
34 98101 132383 12986904683 0.0
34 98227 137507 13506900089 0.0
34 98939 137363 13590557857 0.0
34 100297 153077 15353163869 0.0
34 103141 115637 11926915817 0.0
34 103903 154643 16067871629 0.0
34 104047 108863 11326868561 0.0
34 104701 112459 11774569759 0.0
34 108089 130783 14136203687 0.0
34 109049 131779 14370368171 0.0
34 109363 154073 16849885499 0.0
34 109751 120721 13249250471 0.0
34 113749 149717 17030159033 0.0
34 114553 134263 15380229439 0.0
34 117503 135389 15908613667 0.0
34 118901 132851 15796116751 0.0
34 119233 126097 15034923601 0.0
34 124153 133153 16531344409 0.0
34 125821 132367 16654548307 0.0
34 130279 130483 16999194757 0.0
35 69847 262079 18305431913 0.0
35 73637 255947 18847169239 0.0
35 73643 260171 19159772953 0.0
35 75937 228421 17345605477 0.0
35 76961 258691 19909118051 0.0
35 77383 238079 18423267257 0.0
35 80363 214733 17256588079 0.0
35 81331 218987 17810431697 0.0
35 81707 230507 18834035449 0.0
35 82007 261281 21426870967 0.0
35 82457 231109 19056554813 0.0
35 82487 232459 19174845533 0.0
35 83077 228793 19007436061 0.0
35 83101 233939 19440564839 0.0
35 84731 254537 21567174547 0.0
35 87013 249143 21678679859 0.0
35 87557 245561 21500584477 0.0
35 87701 259009 22715348309 0.0
35 88211 229693 20261449223 0.0
35 90947 191677 17432448119 0.0
35 91079 250979 22858916341 0.0
35 93407 224473 20967349511 0.0
35 93419 217429 20311999751 0.0
35 96763 207443 20072807009 0.0
35 97553 203821 19883350013 0.0
35 97871 181523 17765837533 0.0
35 98639 250451 24704236189 0.0
35 99173 256651 25452849623 0.0
35 102217 205171 20971964107 0.0
35 102913 201037 20689320781 0.0
35 102913 203969 20991061697 0.0
35 103979 171007 17781136853 0.0
35 104087 182681 19014717247 0.0
35 104369 187081 19525456889 0.0
35 107183 189151 20273771633 0.0
35 107747 242393 26117118571 0.0
35 109471 202751 22195354721 0.0
35 109517 255313 27961113821 0.0
35 111317 207833 23135346061 0.0
35 111751 181721 20307503471 0.0
35 112289 199909 22447581701 0.0
35 112501 177209 19936189709 0.0
35 113117 176261 19938115537 0.0
35 114203 211943 24204526429 0.0
35 114299 249367 28502398733 0.0
35 117877 210101 24766075577 0.0
35 118571 152311 18059667581 0.0
35 118903 170707 20297574421 0.0
35 120277 226099 27194509423 0.0
35 120647 179593 21667356671 0.0
35 121229 247001 29943684229 0.0
35 121453 160907 19542637871 0.0
35 122743 222127 27264534361 0.0
35 123379 164839 20337670981 0.0
35 123787 232633 28796941171 0.0
35 124171 171707 21321029897 0.0
35 124739 199403 24873330817 0.0
35 124951 251219 31390065269 0.0
35 125017 165479 20687688143 0.0
35 125117 259991 32529293947 0.0
35 125329 156733 19643190157 0.0
35 126211 239383 30212767813 0.0
35 126337 226313 28591705481 0.0
35 126443 231079 29218321997 0.0
35 126923 260713 33090476099 0.0
35 127219 247249 31454770531 0.0
35 128119 212633 27242327327 0.0
35 128563 242533 31180770079 0.0
35 129229 243301 31441544929 0.0
35 129401 144719 18726783319 0.0
35 129803 136993 17782102379 0.0
35 130099 195809 25474555091 0.0
35 131009 250721 32846707489 0.0
35 134731 169777 22874224987 0.0
35 134887 156719 21139355753 0.0
35 134951 190837 25753643987 0.0
35 136067 139969 19045161923 0.0
35 137183 172993 23731698719 0.0
35 139609 149497 20871126673 0.0
35 142939 221603 31675711217 0.0
35 143261 183059 26225215399 0.0
35 144701 184369 26678378669 0.0
35 146309 196871 28803999139 0.0
35 146849 151121 22191967729 0.0
35 147163 156887 23087961581 0.0
35 148139 210247 31145780333 0.0
35 148927 166987 24868872949 0.0
35 149921 207061 31042792181 0.0
35 150551 208283 31357213933 0.0
35 151241 175993 26617357313 0.0
35 151343 186113 28166899759 0.0
35 151703 179657 27254505871 0.0
35 151769 170749 25914404981 0.0
35 154883 182587 28279622321 0.0
35 155381 165083 25650761623 0.0
35 155893 160117 24961119481 0.0
35 160073 173053 27701112869 0.0
35 160169 170207 27261884983 0.0
35 168601 179233 30218863033 0.0
35 174257 179903 31349357071 0.0
36 131249 484327 63567434423 0.0
36 131561 404513 53218134793 0.0
36 131759 449921 59281141039 0.0
36 132961 410411 54568656971 0.0
36 133073 290621 38673808333 0.0
36 133451 487381 65041481831 0.0
36 134471 433117 58241676107 0.0
36 134789 418289 56380756021 0.0
36 135701 503717 68354900617 0.0
36 136193 402869 54867937717 0.0
36 136277 499637 68089031449 0.0
36 136361 319811 43609747771 0.0
36 137191 422249 57928762559 0.0
36 140009 396031 55447904279 0.0
36 140143 485647 68060027521 0.0
36 142057 476087 67631490959 0.0
36 143111 321301 45981707411 0.0
36 144073 340283 49025592659 0.0
36 144161 307423 44318407103 0.0
36 144709 335411 48536990399 0.0
36 145361 441479 64173828919 0.0
36 145679 254279 37043110441 0.0
36 148091 427913 63370064083 0.0
36 148633 361843 53781810619 0.0
36 148691 294337 43765262867 0.0
36 148991 260959 38880542369 0.0
36 149033 252319 37603857527 0.0
36 149519 322627 48238866413 0.0
36 149561 392593 58716601673 0.0
36 151673 412073 62500348129 0.0
36 154291 313129 48312986539 0.0
36 155443 434927 67606357661 0.0
36 156307 415963 65017928641 0.0
36 157321 289319 45515954399 0.0
36 157457 371669 58521885733 0.0
36 157679 429851 67778475829 0.0
36 158371 308663 48883267973 0.0
36 160009 425291 68050387619 0.0
36 160367 399769 64109755223 0.0
36 161123 400429 64518321767 0.0
36 161683 277301 44834857583 0.0
36 162119 350213 56776181347 0.0
36 162529 271003 44045846587 0.0
36 162881 282313 45983423753 0.0
36 163307 292933 47838009431 0.0
36 166781 369647 61650096307 0.0
36 166849 247391 41276940959 0.0
36 168089 285709 48024540101 0.0
36 168409 217717 36665502253 0.0
36 169627 378439 64193472253 0.0
36 169919 398303 67679247457 0.0
36 170887 251197 42926301739 0.0
36 171179 328777 56279718083 0.0
36 171889 345817 59442138313 0.0
36 172999 352097 60912428903 0.0
36 173347 305857 53019393379 0.0
36 173993 312311 54339927823 0.0
36 174673 379319 66256787687 0.0
36 176089 253423 44625002647 0.0
36 176321 240853 42467441813 0.0
36 176357 362339 63901019023 0.0
36 176777 365537 64618534249 0.0
36 176923 270379 47836263817 0.0
36 177433 318377 56490586241 0.0
36 177883 215953 38414367499 0.0
36 177949 254929 45364360621 0.0
36 178103 195787 34870252061 0.0
36 180361 298777 53887718497 0.0
36 180679 259691 46920710189 0.0
36 181889 234007 42563299223 0.0
36 183587 298373 54777403951 0.0
36 184903 228197 42194309891 0.0
36 185099 370661 68608980439 0.0
36 187349 214561 40197788789 0.0
36 187361 246319 46150574159 0.0
36 189473 246713 46745452249 0.0
36 189743 267863 50825129209 0.0
36 192103 282559 54280431577 0.0
36 194269 295007 57310714883 0.0
36 195341 215297 42056331277 0.0
36 195359 322271 62958540289 0.0
36 195407 345953 67601637871 0.0
36 198013 259949 51473281337 0.0
36 199933 279709 55923059497 0.0
36 203869 228509 46585901321 0.0
36 205703 326113 67082422439 0.0
36 206303 234743 48428185129 0.0
36 209837 290107 60875182559 0.0
36 210671 227629 47954829059 0.0
36 211093 300301 63391438993 0.0
36 211129 280013 59118864677 0.0
36 216133 226669 48990650977 0.0
36 216649 297113 64369234337 0.0
36 217081 235349 51089796269 0.0
36 219787 294397 64704633439 0.0
36 222793 306689 68328162377 0.0
36 225167 246899 55593507133 0.0
36 235181 241013 56681678353 0.0
36 242509 257611 62472985999 0.0
36 252017 265819 66990906923 0.0
37 140603 514793 72381440179 0.0
37 143831 483467 69537542077 0.0
37 155009 495791 76852067119 0.0
37 159571 454721 72560284691 0.0
37 165877 506731 84055018087 0.0
37 170021 404497 68772984437 0.0
37 173183 429733 74422450139 0.0
37 173183 464351 80417699233 0.0
37 176503 396919 70057394257 0.0
37 176713 417457 73770078841 0.0
37 181751 515839 93754254089 0.0
37 184553 490453 90514572509 0.0
37 185177 427423 79148908871 0.0
37 185359 372443 69035662037 0.0
37 188273 371417 69927792841 0.0
37 188563 486869 91805479247 0.0
37 189223 416011 78718849453 0.0
37 191749 463231 88824081019 0.0
37 192239 509867 98016322213 0.0
37 193513 363829 70405641277 0.0
37 198427 412949 81940231223 0.0
37 198571 363541 72188699911 0.0
37 198959 357563 71140376917 0.0
37 200351 491707 98513989157 0.0
37 201589 345673 69683874397 0.0
37 203843 339341 69172287463 0.0
37 204487 462437 94562354819 0.0
37 205399 381791 78419489609 0.0
37 205417 479569 98511625273 0.0
37 205589 489457 100626975173 0.0
37 208231 343411 71508815941 0.0
37 210229 471533 99129911057 0.0
37 210599 386537 81404305663 0.0
37 211333 506873 107118991709 0.0
37 214009 334897 71670972073 0.0
37 214691 508727 109219108357 0.0
37 215471 434689 93662873519 0.0
37 216841 399499 86627762659 0.0
37 219889 337219 74150748691 0.0
37 220919 333299 73632081781 0.0
37 222713 336983 75050494879 0.0
37 223637 398921 89213495677 0.0
37 224153 364349 81669921397 0.0
37 225871 494381 111666330851 0.0
37 226241 368957 83473200637 0.0
37 231289 511559 118317969551 0.0
37 233071 310567 72384161257 0.0
37 233911 331523 77546876453 0.0
37 236287 352333 83251707571 0.0
37 237487 473719 112502104153 0.0
37 238471 387791 92476907561 0.0
37 240587 288907 69507268409 0.0
37 240893 364271 87750334003 0.0
37 241271 304981 73583070851 0.0
37 242659 366683 88978930097 0.0
37 243109 506173 123055211857 0.0
37 243623 327923 79889585029 0.0
37 243707 291791 71111509237 0.0
37 246329 289511 71314955119 0.0
37 246979 386977 95575192483 0.0
37 251081 374893 94128509333 0.0
37 251707 311419 78386342233 0.0
37 253417 468893 118825457381 0.0
37 253909 333449 84665702141 0.0
37 254987 388621 99093302927 0.0
37 260047 347993 90494535671 0.0
37 261229 300397 78472407913 0.0
37 261721 498761 130536227681 0.0
37 262187 291649 76466576363 0.0
37 263957 457547 120772733479 0.0
37 267763 434437 116326154431 0.0
37 269341 342691 92300736631 0.0
37 270761 294053 79618084333 0.0
37 271451 465209 126281448259 0.0
37 273803 338369 92646447307 0.0
37 273857 497711 136301641327 0.0
37 274693 494471 135827722403 0.0
37 277639 482281 133900014559 0.0
37 278809 438133 122155423597 0.0
37 279553 383611 107239605883 0.0
37 281357 317693 89385149401 0.0
37 282143 286619 80867544517 0.0
37 282767 398471 112674449257 0.0
37 284423 440941 125413762043 0.0
37 284741 404291 115118223631 0.0
37 286421 417181 119489399201 0.0
37 289511 323567 93676205737 0.0
37 292267 348209 101769999803 0.0
37 297133 436741 129770163553 0.0
37 297809 350029 104241786461 0.0
37 299857 303689 91063272473 0.0
37 301319 445363 134196333797 0.0
37 303089 389981 118198951309 0.0
37 306209 430981 131970261029 0.0
37 306853 358931 110139054143 0.0
37 312353 425149 132796565597 0.0
37 316423 331259 104817966557 0.0
37 323879 383729 124281764791 0.0
37 327251 377123 123413878873 0.0
37 327277 366347 119896947119 0.0
38 262153 655069 171728303557 0.0
38 262193 635147 166531097371 0.0
38 263647 626011 165045922117 0.0
38 265547 778643 206766312721 0.0
38 266417 906263 241443869671 0.0
38 268813 627059 168561610967 0.0
38 272417 649093 176823967781 0.0
38 275059 921169 253375823971 0.0
38 281063 858101 241180441363 0.0
38 282913 780851 220912898963 0.0
38 283501 917771 260188996271 0.0
38 284293 612217 174049007581 0.0
38 284467 483629 137576490743 0.0
38 285553 715903 204428249359 0.0
38 286063 729947 208810828661 0.0
38 288853 490223 141602384219 0.0
38 290347 887701 257741322247 0.0
38 290531 482971 140318047601 0.0
38 291833 580183 169316545439 0.0
38 292471 648211 189582919381 0.0
38 293803 531571 156177154513 0.0
38 294131 685109 201511795279 0.0
38 297191 924683 274807465453 0.0
38 299617 811273 243071182441 0.0
38 300787 567811 170790167257 0.0
38 301531 781987 235793322097 0.0
38 302507 670349 202785264943 0.0
38 304009 695477 211431267293 0.0
38 304847 894139 272575591733 0.0
38 305743 662773 202638205339 0.0
38 307163 711817 218643845171 0.0
38 310553 666983 207133571599 0.0
38 312841 526271 164639145911 0.0
38 313241 605879 189786143839 0.0
38 313351 809843 253765113893 0.0
38 316037 602647 190458749939 0.0
38 322271 615289 198289801319 0.0
38 327401 763649 250019446249 0.0
38 331537 586153 194331407161 0.0
38 331651 429547 142459692097 0.0
38 335809 431141 144781028069 0.0
38 336113 571673 192146727049 0.0
38 341141 695677 237323947457 0.0
38 344171 773561 266237262931 0.0
38 344429 635507 218887040503 0.0
38 344543 779477 268563344011 0.0
38 347513 753373 261806911349 0.0
38 351851 572461 201420975311 0.0
38 353021 463093 163481553953 0.0
38 353711 768931 271979352941 0.0
38 354883 452983 160755965989 0.0
38 356333 398423 141971262859 0.0
38 358591 710459 254764203269 0.0
38 363403 704801 256126797803 0.0
38 367273 580969 213374227537 0.0
38 371383 611297 227025313751 0.0
38 373207 625103 233292815321 0.0
38 373943 414577 155028167111 0.0
38 374501 466283 174623449783 0.0
38 375931 679909 255598870279 0.0
38 376853 427681 161172867893 0.0
38 377633 395261 149263597213 0.0
38 377761 705781 266616536341 0.0
38 378289 630677 238578171653 0.0
38 380917 586121 223263452957 0.0
38 381673 472249 180244692577 0.0
38 382363 552523 211264351849 0.0
38 382919 506479 193940432201 0.0
38 383051 443123 169738708273 0.0
38 384599 497999 191529917401 0.0
38 386537 465293 179852960341 0.0
38 387197 484609 187639150973 0.0
38 391441 528197 206757961877 0.0
38 392263 670577 263042545751 0.0
38 392981 557521 219095160101 0.0
38 392983 588151 231133344433 0.0
38 393073 448829 176422561517 0.0
38 395959 556693 220427603587 0.0
38 398989 470021 187533208769 0.0
38 401101 662897 265888649597 0.0
38 406561 623563 253516396843 0.0
38 409349 437137 178941593813 0.0
38 409579 552821 226423872359 0.0
38 417577 583981 243857034037 0.0
38 417793 449347 187734031171 0.0
38 417811 587659 245530394449 0.0
38 418339 468133 195838291087 0.0
38 422183 577613 243858389179 0.0
38 423347 433549 183541668503 0.0
38 425417 603563 256765960771 0.0
38 444967 594857 264691734719 0.0
38 454277 528433 240054957941 0.0
38 454679 490921 223211469359 0.0
38 459127 507371 232947725117 0.0
38 464213 590813 274263075169 0.0
38 477677 559451 267236875327 0.0
38 481549 553279 266430949171 0.0
38 482767 491651 237352878317 0.0
38 493301 504937 249085927037 0.0
38 514841 516871 266106382511 0.0
39 271003 1047173 283787024519 0.0
39 307147 1031761 316902295867 0.0
39 311561 914491 284919730451 0.0
39 315671 922261 291131052131 0.0
